SourceFiscalYear,Organization,AccountTitle,BudgetActivityTitle,AGtitle,SAG.Title,FiscalYear,Amount2,Amount,Amount3
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Support Forces,2012,1076478.0,3009118.0,1932640.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Support Forces,2012,1076478.0,3009118.0,13827.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Support Forces,2012,1076478.0,167769.0,1932640.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Support Forces,2012,1076478.0,167769.0,13827.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Equipment and Transportation,2012,187037.0,206928.0,19891.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Depot Operations Support,2012,4352.0,4352.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combatant Commanders Core Operations,2012,103830.0,109295.0,5465.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combatant Commanders Direct Mission Support,2012,180800.0,182893.0,2093.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Weapons Support,Cruise Missile,2012,125333.0,125333.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Weapons Support,Fleet Ballistic Missile,2012,1209410.0,1209410.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Weapons Support,In-Service Weapons Systems Support,2012,99063.0,224523.0,125460.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Weapons Support,Weapons Maintenance,2012,450454.0,651537.0,201083.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Weapons Support,Weapons Maintenance,2012,450454.0,651537.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Weapons Support,Weapons Maintenance,2012,450454.0,7292.0,201083.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Weapons Support,Weapons Maintenance,2012,450454.0,7292.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Weapons Support,Other Weapon Systems Support,2012,358002.0,359459.0,1457.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Enterprise Information,2012,971189.0,976284.0,5095.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Enterprise Information,2012,971189.0,976284.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Enterprise Information,2012,971189.0,75131.0,5095.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Enterprise Information,2012,971189.0,75131.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,1973572.0,26793.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,1973572.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,1973572.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,1973572.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,823390.0,26793.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,823390.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,823390.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,823390.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,72083.0,26793.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,72083.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,72083.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,72083.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,31520.0,26793.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,31520.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,31520.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,1946779.0,31520.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,4962735.0,352210.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,4962735.0,82514.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,4962735.0,52.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,4962735.0,4800.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,2291463.0,352210.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,2291463.0,82514.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,2291463.0,52.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,2291463.0,4800.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,109076.0,352210.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,109076.0,82514.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,109076.0,52.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,109076.0,4800.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,110609.0,352210.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,110609.0,82514.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,110609.0,52.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,4610525.0,110609.0,4800.0
2012,Navy,Operation and Maitenance,Navy - Mobilization,Ready Reserve and Prepositioning Force,Ship Prepositioning and Surge,2012,493326.0,522336.0,29010.0
2012,Navy,Operation and Maitenance,Navy - Mobilization,Activations/Inactivations,Aircraft Activations/Inactivations,2012,6228.0,6228.0,0.0
2012,Navy,Operation and Maitenance,Navy - Mobilization,Activations/Inactivations,Ship Activations/Inactivations,2012,205898.0,205898.0,0.0
2012,Navy,Operation and Maitenance,Navy - Mobilization,Mobilization Preparation,Expeditionary Health Services Systems,2012,68634.0,102934.0,34300.0
2012,Navy,Operation and Maitenance,Navy - Mobilization,Mobilization Preparation,Industrial Preparedness,2012,2684.0,2684.0,0.0
2012,Navy,Operation and Maitenance,Navy - Mobilization,Mobilization Preparation,Coast Guard Support,2012,25192.0,283470.0,258278.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Officer Acquisition,2012,147540.0,147540.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Officer Acquisition,2012,147540.0,147540.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Officer Acquisition,2012,147540.0,820.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Officer Acquisition,2012,147540.0,820.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Recruit Training,2012,10655.0,10655.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Recruit Training,2012,10655.0,10655.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Recruit Training,2012,10655.0,18280.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Recruit Training,2012,10655.0,18280.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Reserve Officers Training Corps,2012,151147.0,151147.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Specialized Skill Training,2012,594799.0,664760.0,69961.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Specialized Skill Training,2012,594799.0,664760.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Specialized Skill Training,2012,594799.0,85816.0,69961.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Specialized Skill Training,2012,594799.0,85816.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Flight Training,2012,9034.0,9034.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Flight Training,2012,9034.0,9034.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Flight Training,2012,9034.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Flight Training,2012,9034.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Professional Development Education,2012,173452.0,173452.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Professional Development Education,2012,173452.0,173452.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Professional Development Education,2012,173452.0,33142.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Professional Development Education,2012,173452.0,33142.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Training and Operations,2012,168025.0,173425.0,5400.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Training and Operations,2012,168025.0,173425.0,209784.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Training and Operations,2012,168025.0,534427.0,5400.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Training and Operations,2012,168025.0,534427.0,209784.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Recruiting and Advertising,2012,254860.0,254860.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Recruiting and Advertising,2012,254860.0,254860.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Recruiting and Advertising,2012,254860.0,184432.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Recruiting and Advertising,2012,254860.0,184432.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,2012,140279.0,140279.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,2012,140279.0,140279.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,2012,140279.0,43708.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,2012,140279.0,43708.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Civilian Education and Training,2012,107561.0,107561.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,2012,52689.0,52689.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,2012,52689.0,52689.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,2012,52689.0,19671.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,2012,52689.0,19671.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,756831.0,2348.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,756831.0,5989.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,756831.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,756831.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,411420.0,2348.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,411420.0,5989.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,411420.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,411420.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,1857.0,2348.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,1857.0,5989.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,1857.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,1857.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,13257.0,2348.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,13257.0,5989.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,13257.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,754483.0,13257.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,External Relations,2012,14275.0,14275.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Civilian Manpower and Personnel Management,2012,112616.0,112616.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Military Manpower and Personnel Management,2012,216483.0,222625.0,6142.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Military Manpower and Personnel Management,2012,216483.0,222625.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Military Manpower and Personnel Management,2012,216483.0,14438.0,6142.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Military Manpower and Personnel Management,2012,216483.0,14438.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Other Personnel Support,2012,282295.0,288144.0,5849.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Communications,2012,534873.0,563384.0,28511.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Communications,2012,534873.0,563384.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Communications,2012,534873.0,2394.0,28511.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Communications,2012,534873.0,2394.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Medical Activities,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,Servicewide Transportation,2012,190662.0,454255.0,263593.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,Environmental Programs,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,"Planning, Engineering and Design",2012,303636.0,303636.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,Acquisition and Program Management,2012,903885.0,921299.0,17414.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,Acquisition and Program Management,2012,903885.0,921299.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,Acquisition and Program Management,2012,903885.0,2972.0,17414.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,Acquisition and Program Management,2012,903885.0,2972.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,"Hull, Mechanical and Electrical Support",2012,54880.0,54880.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,Combat/Weapons Systems,2012,20687.0,20687.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Logistics Operations and Technical Support,Space and Electronic Warfare Systems,2012,68374.0,69449.0,1075.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Investigations and Security Programs,Naval Investigative Service,2012,572928.0,579492.0,6564.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Support to Other Nations,International Headquarters and Agencies,2012,5516.0,5516.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Judgment Fund,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Judgment Fund,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Judgment Fund,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Judgment Fund,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,NA,Classified Programs,2012,552715.0,569373.0,16658.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Operating Forces,2012,715196.0,2784681.0,2069485.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Operating Forces,2012,715196.0,2784681.0,31284.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Operating Forces,2012,715196.0,125888.0,2069485.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Operating Forces,2012,715196.0,125888.0,31284.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Field Logistics,2012,677608.0,1253451.0,575843.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Depot Maintenance,2012,190713.0,441813.0,251100.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Depot Maintenance,2012,190713.0,441813.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Depot Maintenance,2012,190713.0,16382.0,251100.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Depot Maintenance,2012,190713.0,16382.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,USMC Prepositioning,Maritime Prepositioning,2012,101464.0,101464.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,USMC Prepositioning,Norway Prepositioning,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,1973572.0,26793.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,1973572.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,1973572.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,1973572.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,823390.0,26793.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,823390.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,823390.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,823390.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,72083.0,26793.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,72083.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,72083.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,72083.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,31520.0,26793.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,31520.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,31520.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2012,823390.0,31520.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,4962735.0,352210.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,4962735.0,82514.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,4962735.0,52.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,4962735.0,4800.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,2291463.0,352210.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,2291463.0,82514.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,2291463.0,52.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,2291463.0,4800.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,109076.0,352210.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,109076.0,82514.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,109076.0,52.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,109076.0,4800.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,110609.0,352210.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,110609.0,82514.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,110609.0,52.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2012,2208949.0,110609.0,4800.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Recruit Training,2012,18280.0,10655.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Recruit Training,2012,18280.0,10655.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Recruit Training,2012,18280.0,18280.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Recruit Training,2012,18280.0,18280.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Officer Acquisition,2012,820.0,147540.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Officer Acquisition,2012,820.0,147540.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Officer Acquisition,2012,820.0,820.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Accession Training,Officer Acquisition,2012,820.0,820.0,0.0
