"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"3966",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","30  ","0603251N","Aircraft Systems","30  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,1519
"3967",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","31  ","0603254N","ASW Systems Development","31  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,7041
"3968",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","32  ","0603261N","Tactical Airborne Reconnaissance","32  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,3274
"3969",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","33  ","0603382N","Advanced Combat Systems Technology","33  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,57034
"3970",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","34  ","0603502N","Surface and Shallow Water Mine Countermeasures","34  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,165775
"3971",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","35  ","0603506N","Surface Ship Torpedo Defense","35  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,87066
"3972",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","36  ","0603512N","Carrier Systems Development","36  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,7605
"3973",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","37  ","0603525N","PILOT FISH","37  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,132068
"3974",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","38  ","0603527N","RETRACT LARCH","38  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,14546
"3975",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","39  ","0603536N","RETRACT JUNIPER","39  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,115435
"3976",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","40  ","0603542N","Radiological Control","40  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,702
"3977",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","41  ","0603553N","Surface ASW","41  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,1081
"3978",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","42  ","0603561N","Advanced Submarine System Development","42  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,100565
"3979",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","43  ","0603562N","Submarine Tactical Warfare Systems","43  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,8782
"3980",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","44  ","0603563N","Ship Concept Advanced Design","44  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,14590
"3981",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","45  ","0603564N","Ship Preliminary Design & Feasibility Studies","45  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,15805
"3982",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","46  ","0603570N","Advanced Nuclear Power Systems","46  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,453313
"3983",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","47  ","0603573N","Advanced Surface Machinery Systems","47  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,36655
"3984",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","48  ","0603576N","CHALK EAGLE","48  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,367016
"3985",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","49  ","0603581N","Littoral Combat Ship (LCS)","49  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,51630
"3986",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","50  ","0603582N","Combat System Integration","50  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,23530
"3987",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","51  ","0603595N","Ohio Replacement","51  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,700811
"3988",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","52  ","0603596N","LCS Mission Modules","52  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,160058
"3989",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","53  ","0603597N","Automated Test and Analysis","53  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,0
"3990",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","54  ","0603599N","Frigate Development","54  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,84900
"3991",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","55  ","0603609N","Conventional Munitions","55  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,8342
"3992",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","56  ","0603611M","Marine Corps Assault Vehicles","56  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,158682
"3993",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","57  ","0603635M","Marine Corps Ground Combat/Support System","57  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,1303
"3994",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","58  ","0603654N","Joint Service Explosive Ordnance Development","58  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,46911
"3995",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","59  ","0603658N","Cooperative Engagement","59  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,0
"3996",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","60  ","0603713N","Ocean Engineering Technology Development","60  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,4556
"3997",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","61  ","0603721N","Environmental Protection","61  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,20343
"3998",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","62  ","0603724N","Navy Energy Program","62  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,52479
"3999",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","63  ","0603725N","Facilities Improvement","63  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,5458
"4000",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","64  ","0603734N","CHALK CORAL","64  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,245860
"4001",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","65  ","0603739N","Navy Logistic Productivity","65  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,3089
"4002",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","66  ","0603746N","RETRACT MAPLE","66  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,323526
"4003",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","67  ","0603748N","LINK PLUMERIA","67  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,318497
"4004",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","68  ","0603751N","RETRACT ELM","68  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,52834
"4005",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","69  ","0603764N","LINK EVERGREEN","69  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,48116
"4006",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","70  ","0603787N","Special Processes","70  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,13619
"4007",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","71  ","0603790N","NATO Research and Development","71  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,9867
"4008",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","72  ","0603795N","Land Attack Technology","72  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,6015
"4009",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","73  ","0603851M","Joint Non-Lethal Weapons Testing","73  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,27904
"4010",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","74  ","0603860N","Joint Precision Approach and Landing Systems - Dem/Val","74  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,104144
"4011",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","75  ","0603925N","Directed Energy and Electric Weapon Systems","75  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,32700
"4012",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","76  ","0604112N","Gerald R. Ford Class Nuclear Aircraft Carrier (CVN 78 - 80)","76  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,70528
"4013",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","77  ","0604122N","Remote Minehunting System (RMS)","77  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,3001
"4014",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","78  ","0604272N","Tactical Air Directional Infrared Countermeasures (TADIRCM)","78  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,34920
"4015",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","79  ","0604279N","ASE Self-Protection Optimization","79  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,0
"4016",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","80  ","0604292N","MH-XX","80  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,1620
"4017",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","81  ","0604454N","LX (R)","81  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,6354
"4018",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","82  ","0604536N","Advanced Undersea Prototyping","82  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,78589
"4019",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","83  ","0604653N","Joint Counter Radio Controlled IED Electronic Warfare (JCREW)","83  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,0
"4020",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","84  ","0604659N","Precision Strike Weapons Development Program","84  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,9910
"4021",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","85  ","0604707N","Space and Electronic Warfare (SEW) Architecture/Engineering Support","85  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,23971
"4022",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","86  ","0604786N","Offensive Anti-Surface Warfare Weapon Development","86  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,252409
"4023",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","87  ","0605812M","Joint Light Tactical Vehicle (JLTV) Engineering and Manufacturing Development Ph","87  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,23197
"4024",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","88  ","0303354N","ASW Systems Development - MIP","88  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,9110
"4025",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","89  ","0304270N","Electronic Warfare Development - MIP","89  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,437
"4026",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","90  ","0603208N","Training System Aircraft","90  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,19938
"4027",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","91  ","0604212N","Other Helo Development","91  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,6268
"4028",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","92  ","0604214N","AV-8B Aircraft - Eng Dev","92  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,33664
"4029",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","93  ","0604215N","Standards Development","93  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,1300
"4030",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","94  ","0604216N","Multi-Mission Helicopter Upgrade Development","94  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,5275
"4031",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","95  ","0604218N","Air/Ocean Equipment Engineering","95  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,3875
"4032",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","96  ","0604221N","P-3 Modernization Program","96  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,1909
"4033",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","97  ","0604230N","Warfare Support System","97  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,13237
"4034",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","98  ","0604231N","Tactical Command System","98  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,36323
"4035",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","99  ","0604234N","Advanced Hawkeye","99  ","Y","Y","U",2017,"Base",NA,NA,NA,NA,363792
"4036",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","100 ","0604245N","H-1 Upgrades","100 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,27441
"4037",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","101 ","0604261N","Acoustic Search Sensors","101 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,34525
"4038",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","102 ","0604262N","V-22A","102 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,174423
"4039",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","103 ","0604264N","Air Crew Systems Development","103 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,13577
"4040",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","104 ","0604269N","EA-18","104 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,116761
"4041",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","105 ","0604270N","Electronic Warfare Development","105 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,48766
"4042",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","106 ","0604273N","Executive Helo Development","106 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,338357
"4043",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","107 ","0604274N","Next Generation Jammer (NGJ)","107 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,577822
"4044",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","108 ","0604280N","Joint Tactical Radio System - Navy (JTRS-Navy)","108 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,2365
"4045",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","109 ","0604282N","Next Generation Jammer (NGJ) Increment II","109 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,52065
"4046",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","110 ","0604307N","Surface Combatant Combat System Engineering","110 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,282764
"4047",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","111 ","0604311N","LPD-17 Class Systems Integration","111 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,580
"4048",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","112 ","0604329N","Small Diameter Bomb (SDB)","112 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,97622
"4049",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","113 ","0604366N","Standard Missile Improvements","113 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,120561
"4050",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","114 ","0604373N","Airborne MCM","114 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,45622
"4051",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","115 ","0604376M","Marine Air Ground Task Force (MAGTF) Electronic Warfare (EW) for Aviation","115 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,0
"4052",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","116 ","0604378N","Naval Integrated Fire Control - Counter Air Systems Engineering","116 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,25750
"4053",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","117 ","0604404N","Unmanned Carrier Launched Airborne Surveillance and Strike (UCLASS) System","117 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,0
"4054",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","118 ","0604501N","Advanced Above Water Sensors","118 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,85868
"4055",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","119 ","0604503N","SSN-688 and Trident Modernization","119 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,117476
"4056",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","120 ","0604504N","Air Control","120 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,47404
"4057",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","121 ","0604512N","Shipboard Aviation Systems","121 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,112158
"4058",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","122 ","0604518N","Combat Information Center Conversion","122 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,6283
"4059",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","123 ","0604522N","Air and Missile Defense Radar (AMDR) System","123 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,144395
"4060",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","124 ","0604558N","New Design SSN","124 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,113013
"4061",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","125 ","0604562N","Submarine Tactical Warfare System","125 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,43160
"4062",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","126 ","0604567N","Ship Contract Design/ Live Fire T&E","126 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,65002
"4063",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","127 ","0604574N","Navy Tactical Computer Resources","127 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,3098
"4064",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","128 ","0604580N","Virginia Payload Module (VPM)","128 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,97920
"4065",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","129 ","0604601N","Mine Development","129 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,10490
"4066",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","130 ","0604610N","Lightweight Torpedo Development","130 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,20178
"4067",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","131 ","0604654N","Joint Service Explosive Ordnance Development","131 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,7369
"4068",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","132 ","0604703N","Personnel, Training, Simulation, and Human Factors","132 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,4995
"4069",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","133 ","0604727N","Joint Standoff Weapon Systems","133 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,412
"4070",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","134 ","0604755N","Ship Self Defense (Detect & Control)","134 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,134619
"4071",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","135 ","0604756N","Ship Self Defense (Engage: Hard Kill)","135 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,114475
"4072",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","136 ","0604757N","Ship Self Defense (Engage: Soft Kill/EW)","136 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,114211
"4073",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","137 ","0604761N","Intelligence Engineering","137 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,11029
"4074",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","138 ","0604771N","Medical Development","138 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,9220
"4075",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","139 ","0604777N","Navigation/ID System","139 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,42723
"4076",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","140 ","0604800M","Joint Strike Fighter (JSF) - EMD","140 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,531426
"4077",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","141 ","0604800N","Joint Strike Fighter (JSF) - EMD","141 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,528716
"4078",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","142 ","0604810M","Joint Strike Fighter Follow On Development - Marine Corps","142 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,74227
"4079",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","143 ","0604810N","Joint Strike Fighter Follow On Development - Navy","143 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,63387
"4080",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","144 ","0605013M","Information Technology Development","144 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,4856
"4081",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","145 ","0605013N","Information Technology Development","145 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,97066
"4082",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","146 ","0605024N","Anti-Tamper Technology Support","146 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,2500
"4083",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","147 ","0605212N","CH-53K RDTE","147 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,404810
"4084",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","148 ","0605215N","Mission Planning","148 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,33570
"4085",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","149 ","0605217N","Common Avionics","149 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,51599
"4086",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","150 ","0605220N","Ship to Shore Connector (SSC)","150 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,11088
"4087",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","151 ","0605327N","T-AO (X)","151 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,1095
"4088",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","152 ","0605414N","Carrier Based Aerial Refueling System (CBARS)","152 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,89000
"4089",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","153 ","0605450N","Joint Air-to-Ground Missile (JAGM)","153 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,17880
"4090",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","154 ","0605500N","Multi-mission Maritime Aircraft (MMA)","154 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,59126
"4091",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","155 ","0605504N","Multi-Mission Maritime (MMA) Increment III","155 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,182220
"4092",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","156 ","0204202N","DDG-1000","156 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,45642
"4093",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","157 ","0303167N","Pre-Auction Spectrum Relocation Fund","157 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,0
"4094",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","158 ","0303267N","Auctioned Spectrum Relocation Fund","158 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,0
"4095",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","159 ","0304231N","Tactical Command System - MIP","159 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,676
"4096",2017,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","160 ","0304785N","Tactical Cryptologic Systems","160 ","Y","Y","U",2017,"Base",NA,NA,NA,NA,36747
