"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","PBtotal","PBtype","QuantPBtotal","QuantPBtype"
"6294",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","80 ","0207MCE","MILCON Collateral Equipment","A","Weapon System Cost","80 ","Add","U",2013,"OCO",NA,0,NA,0
"6295",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","82 ","0607AS","Automation Systems","A","Weapon System Cost","82 ","Add","U",2013,"OCO",NA,1000,NA,1
"6296",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","83 ","0607GVAS","Global Video Surveillance Activities","A","Weapon System Cost","83 ","Add","U",2013,"OCO",NA,0,NA,0
"6297",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","84 ","0607OEI","Operational Enhancements Intelligence","A","Weapon System Cost","84 ","Add","U",2013,"OCO",NA,0,NA,0
"6298",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","85 ","0607SPSS","Soldier Protection and Survival Systems","A","Weapon System Cost","85 ","Add","U",2013,"OCO",NA,0,NA,0
"6299",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","86 ","0607SVALSS","Visual Augmentation Lasers and Sensor Systems","A","Weapon System Cost","86 ","Add","U",2013,"OCO",NA,108,NA,12
"6300",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","87 ","0607TR","Tactical Radio Systems","A","Weapon System Cost","87 ","Add","U",2013,"OCO",NA,0,NA,0
"6301",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","88 ","1110114000","Maritime Equipment","A","Weapon System Cost","88 ","Add","U",2013,"OCO",NA,0,NA,0
"6302",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","89 ","2000DRUGID","Drug Interdiction","A","Weapon System Cost","89 ","Add","U",2013,"OCO",NA,0,NA,0
"6303",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","90 ","2143368000","Miscellaneous Equipment","A","Weapon System Cost","90 ","Add","U",2013,"OCO",NA,0,NA,0
"6304",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","91 ","2143369000","Operational Enhancements","A","Weapon System Cost","91 ","Add","U",2013,"OCO",NA,14758,NA,31
"6305",2013,"0300D","Procurement, Defense-Wide","SOCOM","02","Special Operations Command","04","Other Procurement Programs","92 ","2328094BB2","Military Information Support Operations","A","Weapon System Cost","92 ","Add","U",2013,"OCO",NA,0,NA,0
"6306",2013,"0300D","Procurement, Defense-Wide",NA,"02","Special Operations Command","99","Classified Programs",NA,"9999999999","Classified Programs",NA,NA,NA,"Add","U",2013,"OCO",NA,0,NA,0
"6307",2013,"0300D","Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","01","CBDP","93 ","01","Installation Force Protection","A","Weapon System Cost","93 ","Add","U",2013,"OCO",NA,0,NA,0
"6308",2013,"0300D","Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","01","CBDP","94 ","1001GP1000","Individual Protection","A","Weapon System Cost","94 ","Add","U",2013,"OCO",NA,0,NA,0
"6309",2013,"0300D","Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","01","CBDP","95 ","2001PA1500","Decontamination","A","Weapon System Cost","95 ","Add","U",2013,"OCO",NA,0,NA,0
"6310",2013,"0300D","Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","01","CBDP","96 ","3001MA0800","Joint Bio Defense Program (Medical)","A","Weapon System Cost","96 ","Add","U",2013,"OCO",NA,0,NA,0
"6311",2013,"0300D","Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","01","CBDP","97 ","4001PA1600","Collective Protection","A","Weapon System Cost","97 ","Add","U",2013,"OCO",NA,0,NA,0
"6312",2013,"0300D","Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","01","CBDP","98 ","5001GP2000","Contamination Avoidance","A","Weapon System Cost","98 ","Add","U",2013,"OCO",NA,0,NA,0
"6313",2013,"0350D","National Guard & Reserve Equipment","OSD","01","Reserve Equipment","30","Army Reserve","1  ","013005","Miscellaneous Equipment","A","Weapon System Cost","1  ","Add","U",2013,"OCO",NA,0,NA,0
"6314",2013,"0350D","National Guard & Reserve Equipment","OSD","01","Reserve Equipment","40","Navy Reserve","2  ","014005","Miscellaneous Equipment","A","Weapon System Cost","2  ","Add","U",2013,"OCO",NA,0,NA,0
"6315",2013,"0350D","National Guard & Reserve Equipment","OSD","01","Reserve Equipment","50","Marine Corps Reserve","3  ","015005","Miscellaneous Equipment","A","Weapon System Cost","3  ","Add","U",2013,"OCO",NA,0,NA,0
"6316",2013,"0350D","National Guard & Reserve Equipment","OSD","01","Reserve Equipment","60","Air Force Reserve","4  ","016005","Miscellaneous Equipment","A","Weapon System Cost","4  ","Add","U",2013,"OCO",NA,0,NA,0
"6317",2013,"0350D","National Guard & Reserve Equipment","OSD","02","National Guard Equipment","10","Army National Guard","5  ","021005","Miscellaneous Equipment","A","Weapon System Cost","5  ","Add","U",2013,"OCO",NA,0,NA,0
"6318",2013,"0350D","National Guard & Reserve Equipment","OSD","02","National Guard Equipment","20","Air National Guard","6  ","022005","Miscellaneous Equipment","A","Weapon System Cost","6  ","Add","U",2013,"OCO",NA,0,NA,0
"6319",2013,"0360D","Defense Production Act Purchases","OSD","01","Defense Production Act Purchases","10","Defense Production Act Purchases","1  ","TITLE3","Defense Production Act Purchases","A","Weapon System Cost","1  ","Add","U",2013,"OCO",NA,0,NA,0
"6320",2013,"0390D","Chem Agents & Munitions Destruction","ARMY","01","Chem Agents & Munitions Destruct-O&M","01","Operation & Maintenance","1  ","O&M","Chem Demilitarization - O&M","A","Weapon System Cost","1  ","Add","U",2013,"OCO",NA,0,NA,0
"6321",2013,"0390D","Chem Agents & Munitions Destruction","ARMY","02","Chem Agents & Munitions Destruct-RDT&E","01","RDT&E","2  ","RDT&E","Chem Demilitarization - RDT&E","A","Weapon System Cost","2  ","Add","U",2013,"OCO",NA,0,NA,0
"6322",2013,"0390D","Chem Agents & Munitions Destruction","ARMY","03","Chem Agents & Munitions Destruct-Proc","01","Procurement","3  ","PROC","Chem Demilitarization - Proc","A","Weapon System Cost","3  ","Add","U",2013,"OCO",NA,0,NA,0
"6323",2013,"0303D","Joint Urgent Operational Needs Fund","DEFW","01","Joint Urgent Operational Needs Fund","10","Joint Urgent Operational Needs Fund","1  ","110","Joint Urgent Operational Needs Fund","A","Weapon System Cost","1  ","Add","U",2013,"OCO",NA,1e+05,NA,0
"6324",2013,"0144D","Mine Resistant Ambush Prot Veh Fund","OSD","01","Mine Resistant Ambush Prot Veh Fund","01","Mine Resistant Ambush Prot Veh Fund","1  ","10","Mine Resistant Ambush Prot Veh Fund","A","Weapon System Cost","1  ","Add","U",2013,"OCO",NA,0,NA,0
"6325",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","1  ","9440A11300","Utility F/W Aircraft","A","Weapon System Cost","1  ","Add","U",2013,"Total",18639,NA,2,NA
"6326",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","2  ","9462A02700","C-12 Cargo Airplane","A","Weapon System Cost","2  ","Add","U",2013,"Total",0,NA,0,NA
"6327",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","3  ","9670A00005","MQ-1 UAV","A","Weapon System Cost","3  ","Add","U",2013,"Total",518088,NA,19,NA
"6328",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","4  ","9675A00010","RQ-11 (RAVEN)","A","Weapon System Cost","4  ","Add","U",2013,"Total",25798,NA,234,NA
"6329",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","5  ","9680A00015","BCT Unmanned Aerial Veh (UAVS) Incr 1","A","Weapon System Cost","5  ","Add","U",2013,"Total",0,NA,0,NA
"6330",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","6  ","4742A05001","Helicopter, Light Utility (LUH)","A","Weapon System Cost","6  ","Add","U",2013,"Total",271983,NA,34,NA
"6331",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","7  ","5757A05111","AH-64 Apache Block IIIA Reman","A","Weapon System Cost","7  ","Add","U",2013,"Total",769879,NA,40,NA
"6332",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","7  ","5757A05111","AH-64 Apache Block IIIA Reman","B","Less: Advance Procurement (PY)","7  ","Add","U",2013,"Total",-192764,NA,0,NA
"6333",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","8  ","5757A05111","AH-64 Apache Block IIIA Reman","C","Advance Procurement (CY)","8  ","Add","U",2013,"Total",107707,NA,0,NA
"6334",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","9  ","5840A05133","AH-64 Apache Block IIIB New Build","A","Weapon System Cost","9  ","Add","U",2013,"Total",329256,NA,10,NA
"6335",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","9  ","5840A05133","AH-64 Apache Block IIIB New Build","B","Less: Advance Procurement (PY)","9  ","Add","U",2013,"Total",-104263,NA,0,NA
"6336",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","10 ","5840A05133","AH-64 Apache Block IIIB New Build","C","Advance Procurement (CY)","10 ","Add","U",2013,"Total",146121,NA,0,NA
"6337",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","11 ","5871A05121","AH-64 Block II/WRA","A","Weapon System Cost","11 ","Add","U",2013,"Total",0,NA,0,NA
"6338",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","12 ","6337A02345","Kiowa Warrior (OH-58F) WRA","A","Weapon System Cost","12 ","Add","U",2013,"Total",183900,NA,16,NA
"6339",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","13 ","6772AA0005","UH-60 Blackhawk M Model (MYP)","A","Weapon System Cost","13 ","Add","U",2013,"Total",1304979,NA,59,NA
"6340",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","13 ","6772AA0005","UH-60 Blackhawk M Model (MYP)","B","Less: Advance Procurement (PY)","13 ","Add","U",2013,"Total",-197892,NA,0,NA
"6341",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","14 ","6772AA0005","UH-60 Blackhawk M Model (MYP)","C","Advance Procurement (CY)","14 ","Add","U",2013,"Total",115113,NA,0,NA
"6342",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","15 ","6775A05101","CH-47 Helicopter","A","Weapon System Cost","15 ","Add","U",2013,"Total",1428292,NA,44,NA
"6343",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","15 ","6775A05101","CH-47 Helicopter","B","Less: Advance Procurement (PY)","15 ","Add","U",2013,"Total",-120956,NA,0,NA
"6344",2013,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","16 ","6775A05101","CH-47 Helicopter","C","Advance Procurement (CY)","16 ","Add","U",2013,"Total",83346,NA,0,NA
"6345",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","17 ","0330A01234","C12 Aircraft Mods","A","Weapon System Cost","17 ","Add","U",2013,"Total",0,NA,0,NA
"6346",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","18 ","0420A00020","MQ-1 Payload - UAS","A","Weapon System Cost","18 ","Add","U",2013,"Total",231508,NA,0,NA
"6347",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","19 ","0430A00025","MQ-1 Weaponization - UAS","A","Weapon System Cost","19 ","Add","U",2013,"Total",0,NA,0,NA
"6348",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","20 ","1032AZ2000","Guardrail Mods (MIP)","A","Weapon System Cost","20 ","Add","U",2013,"Total",16272,NA,0,NA
"6349",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","21 ","1036AZ2001","Multi Sensor ABN Recon (MIP)","A","Weapon System Cost","21 ","Add","U",2013,"Total",4294,NA,0,NA
"6350",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","22 ","2706AA6605","AH-64 Mods","A","Weapon System Cost","22 ","Add","U",2013,"Total",178805,NA,0,NA
"6351",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","23 ","3264AA0252","CH-47 Cargo Helicopter Mods (MYP)","A","Weapon System Cost","23 ","Add","U",2013,"Total",39135,NA,0,NA
"6352",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","24 ","4194AA0270","Utility/Cargo Airplane Mods","A","Weapon System Cost","24 ","Add","U",2013,"Total",24842,NA,0,NA
"6353",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","25 ","5310AA0560","Aircraft Long Range Mods","A","Weapon System Cost","25 ","Add","U",2013,"Total",0,NA,0,NA
"6354",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","26 ","6949AA0480","Utility Helicopter Mods","A","Weapon System Cost","26 ","Add","U",2013,"Total",73804,NA,0,NA
"6355",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","27 ","7542AZ2200","Kiowa Warrior Mods","A","Weapon System Cost","27 ","Add","U",2013,"Total",192484,NA,0,NA
"6356",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","28 ","8472AA0700","Airborne Avionics","A","Weapon System Cost","28 ","Add","U",2013,"Total",0,NA,0,NA
"6357",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","29 ","8658AA0712","Network and Mission Plan","A","Weapon System Cost","29 ","Add","U",2013,"Total",190789,NA,0,NA
"6358",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","30 ","8659AA0723","Comms, Nav Surveillance","A","Weapon System Cost","30 ","Add","U",2013,"Total",133191,NA,0,NA
"6359",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","31 ","8859AA0711","GATM Rollup","A","Weapon System Cost","31 ","Add","U",2013,"Total",87280,NA,0,NA
"6360",2013,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","32 ","9555A00018","RQ-7 UAV MODS","A","Weapon System Cost","32 ","Add","U",2013,"Total",104339,NA,0,NA
"6361",2013,"2031A","Aircraft Procurement, Army","ARMY","03","Spares and Repair Parts","10","Spares and Repair Parts","33 ","0420AA0950","Spare Parts (AIR)","A","Weapon System Cost","33 ","Add","U",2013,"Total",0,NA,0,NA
"6362",2013,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","34 ","3632AZ3504","Aircraft Survivability Equipment","A","Weapon System Cost","34 ","Add","U",2013,"Total",34037,NA,0,NA
"6363",2013,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","35 ","5044AZ3507","Survivability CM","A","Weapon System Cost","35 ","Add","U",2013,"Total",0,NA,0,NA
"6364",2013,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","36 ","5397AZ3517","CMWS","A","Weapon System Cost","36 ","Add","U",2013,"Total",127751,NA,0,NA
"6365",2013,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","37 ","0832AZ3000","Avionics Support Equipment","A","Weapon System Cost","37 ","Add","U",2013,"Total",4886,NA,0,NA
"6366",2013,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","38 ","5212AZ3100","Common Ground Equipment","A","Weapon System Cost","38 ","Add","U",2013,"Total",82511,NA,0,NA
"6367",2013,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","39 ","6380AZ3110","Aircrew Integrated Systems","A","Weapon System Cost","39 ","Add","U",2013,"Total",77381,NA,0,NA
"6368",2013,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","40 ","6818AA0050","Air Traffic Control","A","Weapon System Cost","40 ","Add","U",2013,"Total",47235,NA,0,NA
"6369",2013,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","41 ","8132AZ3300","Industrial Facilities","A","Weapon System Cost","41 ","Add","U",2013,"Total",1643,NA,0,NA
"6370",2013,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","42 ","9154A50100","Launcher, 2.75 Rocket","A","Weapon System Cost","42 ","Add","U",2013,"Total",516,NA,0,NA
"6371",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","1  ","7152C49100","Patriot System Summary","A","Weapon System Cost","1  ","Add","U",2013,"Total",646590,NA,84,NA
"6372",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","2  ","8260C53101","MSE Missile","A","Weapon System Cost","2  ","Add","U",2013,"Total",12850,NA,0,NA
"6373",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","3  ","9001C81001","Surface-Launched Amraam System Summary:","A","Weapon System Cost","3  ","Add","U",2013,"Total",0,NA,0,NA
"6374",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","20","Air-To-Surface Missile System","4  ","1338C70000","Hellfire Sys Summary","A","Weapon System Cost","4  ","Add","U",2013,"Total",30501,NA,161,NA
"6375",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","5  ","0648CC0007","Javelin (Aaws-M) System Summary","A","Weapon System Cost","5  ","Add","U",2013,"Total",81121,NA,400,NA
"6376",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","6  ","2104C59300","Tow 2 System Summary","A","Weapon System Cost","6  ","Add","U",2013,"Total",84598,NA,1403,NA
"6377",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","6  ","2104C59300","Tow 2 System Summary","B","Less: Advance Procurement (PY)","6  ","Add","U",2013,"Total",-19886,NA,0,NA
"6378",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","7  ","2104C59300","Tow 2 System Summary","C","Advance Procurement (CY)","7  ","Add","U",2013,"Total",19931,NA,0,NA
"6379",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","8  ","6005C64400","Guided MLRS Rocket (GMLRS)","A","Weapon System Cost","8  ","Add","U",2013,"Total",239232,NA,1794,NA
"6380",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","9  ","6060C65405","MLRS Reduced Range Practice Rockets (RRPR)","A","Weapon System Cost","9  ","Add","U",2013,"Total",18767,NA,2430,NA
"6381",2013,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","10 ","6200C02901","High Mobility Artillery Rocket System","A","Weapon System Cost","10 ","Add","U",2013,"Total",12051,NA,0,NA
"6382",2013,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","11 ","0962C50700","Patriot Mods","A","Weapon System Cost","11 ","Add","U",2013,"Total",199565,NA,0,NA
"6383",2013,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","12 ","3972C61700","Itas/Tow Mods","A","Weapon System Cost","12 ","Add","U",2013,"Total",0,NA,0,NA
"6384",2013,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","13 ","6552C67500","MLRS Mods","A","Weapon System Cost","13 ","Add","U",2013,"Total",2466,NA,0,NA
"6385",2013,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","14 ","6580C67501","Himars Modifications","A","Weapon System Cost","14 ","Add","U",2013,"Total",6068,NA,0,NA
"6386",2013,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","15 ","6700C71500","Hellfire Modifications","A","Weapon System Cost","15 ","Add","U",2013,"Total",0,NA,0,NA
"6387",2013,"2032A","Missile Procurement, Army","ARMY","04","Spares and Repair Parts","10","Spares and Repair Parts","16 ","1242CA0250","Spares and Repair Parts","A","Weapon System Cost","16 ","Add","U",2013,"Total",7864,NA,0,NA
"6388",2013,"2032A","Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","10","Support Equipment & Facilities","17 ","1242C93000","Air Defense Targets","A","Weapon System Cost","17 ","Add","U",2013,"Total",3864,NA,0,NA
"6389",2013,"2032A","Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","10","Support Equipment & Facilities","18 ","3902CL2000","Items Less Than $5 Million (Missiles)","A","Weapon System Cost","18 ","Add","U",2013,"Total",1560,NA,0,NA
"6390",2013,"2032A","Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","10","Support Equipment & Facilities","19 ","4662CA0100","Production Base Support","A","Weapon System Cost","19 ","Add","U",2013,"Total",5200,NA,0,NA
"6391",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","10","Tracked Combat Vehicles","1  ","7180G85100","Stryker Vehicle","A","Weapon System Cost","1  ","Add","U",2013,"Total",286818,NA,58,NA
"6392",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","10","Tracked Combat Vehicles","2  ","7310G86200","FCS Spin Outs","A","Weapon System Cost","2  ","Add","U",2013,"Total",0,NA,0,NA
"6393",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","10","Tracked Combat Vehicles","2  ","7310G86200","FCS Spin Outs","B","Less: Advance Procurement (PY)","2  ","Add","U",2013,"Total",0,NA,0,NA
"6394",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","3  ","0230GM0100","STRYKER (MOD)","A","Weapon System Cost","3  ","Add","U",2013,"Total",60881,NA,0,NA
"6395",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","4  ","1284GZ2300","Fist Vehicle (MOD)","A","Weapon System Cost","4  ","Add","U",2013,"Total",57257,NA,0,NA
"6396",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","5  ","1678GZ2400","Bradley Program (MOD)","A","Weapon System Cost","5  ","Add","U",2013,"Total",148193,NA,0,NA
"6397",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","6  ","2072GA0400","Howitzer, Med Sp Ft 155mm M109a6 (MOD)","A","Weapon System Cost","6  ","Add","U",2013,"Total",10341,NA,0,NA
"6398",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","7  ","2073GZ0410","Paladin PIM Mod In Service","A","Weapon System Cost","7  ","Add","U",2013,"Total",206101,NA,17,NA
"6399",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","8  ","3700GA0570","Improved Recovery Vehicle (M88a2 Hercules)","A","Weapon System Cost","8  ","Add","U",2013,"Total",107909,NA,31,NA
"6400",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","9  ","4872G82925","Assault Breacher Vehicle","A","Weapon System Cost","9  ","Add","U",2013,"Total",50039,NA,10,NA
"6401",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","10 ","5129G80571","M88 FOV MODS","A","Weapon System Cost","10 ","Add","U",2013,"Total",29930,NA,0,NA
"6402",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","11 ","6406GA0700","M1 Abrams Tank (MOD)","A","Weapon System Cost","11 ","Add","U",2013,"Total",129090,NA,0,NA
"6403",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","12 ","6500GA0750","Abrams Upgrade Program","A","Weapon System Cost","12 ","Add","U",2013,"Total",74433,NA,0,NA
"6404",2013,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","30","Support Equipment & Facilities","13 ","5960GA0050","Production Base Support (TCV-WTCV)","A","Weapon System Cost","13 ","Add","U",2013,"Total",1145,NA,0,NA
"6405",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","14 ","1696G16101","Integrated Air Burst Weapon System Family","A","Weapon System Cost","14 ","Add","U",2013,"Total",506,NA,0,NA
"6406",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","15 ","2472G13000","M240 Medium Machine Gun (7.62MM)","A","Weapon System Cost","15 ","Add","U",2013,"Total",0,NA,0,NA
"6407",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","16 ","5000GB2000","Machine Gun, Cal .50 M2 Roll","A","Weapon System Cost","16 ","Add","U",2013,"Total",0,NA,0,NA
"6408",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","17 ","5237G12800","Lightweight .50 Caliber Machine Gun","A","Weapon System Cost","17 ","Add","U",2013,"Total",25183,NA,610,NA
"6409",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","18 ","6106G13400","Mk-19 Grenade Machine Gun (40MM)","A","Weapon System Cost","18 ","Add","U",2013,"Total",0,NA,0,NA
"6410",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","19 ","6580G02200","Mortar Systems","A","Weapon System Cost","19 ","Add","U",2013,"Total",8104,NA,0,NA
"6411",2013,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","20 ","8165G01500","M107, Cal. 50, Sniper Rifle","A","Weapon System Cost","20 ","Add","U",2013,"Total",0,NA,0,NA
