,SourceFiscalYear,AccountDSI,MilDeptDW,AccountTitle,Organization,BudgetActivity,BudgetActivityTitle,AGtitle,LineNumber,SAG,SAG.Title,IncludeInTOA,Classified,FiscalYear,OriginType,ActualTotal,EnactedTotal,EnactedType,PBtotal,PBtype,SpecialTotal,SpecialType,BudgetSubActivityTitle,BudgetLineItem,Var.16
7101,2014,1804N,,"Operation & Maintenance, Navy",Navy,20,Undistributed,Undistributed,710,CR,Adj to Match Continuing Resolution,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7102,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,1,Operating Forces,Expeditionary Forces,10,1A1A,Operational Forces,Y,U,2013,OCO,NA,NA,1921258,NA,NA,NA,NA,,,NA
7103,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,1,Operating Forces,Expeditionary Forces,20,1A2A,Field Logistics,Y,U,2013,OCO,NA,NA,1094028,NA,NA,NA,NA,,,NA
7104,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,1,Operating Forces,Expeditionary Forces,30,1A3A,Depot Maintenance,Y,U,2013,OCO,NA,NA,222824,NA,NA,NA,NA,,,NA
7105,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,1,Operating Forces,USMC Prepositioning,40,1B1B,Maritime Prepositioning,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7106,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,1,Operating Forces,Base Support,50,BSM1,"Sustainment, Restoration & Modernization",Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7107,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,1,Operating Forces,Base Support,60,BSS1,Base Operating Support,Y,U,2013,OCO,NA,NA,88690,NA,NA,NA,NA,,,NA
7108,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,3,Training and Recruiting,Accession Training,70,3A1C,Recruit Training,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7109,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,3,Training and Recruiting,Accession Training,80,3A2C,Officer Acquisition,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7110,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,3,Training and Recruiting,Basic Skills and Advanced Training,90,3B1D,Specialized Skill Training,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7111,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,3,Training and Recruiting,Basic Skills and Advanced Training,100,3B3D,Professional Development Education,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7112,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,3,Training and Recruiting,Basic Skills and Advanced Training,110,3B4D,Training Support,Y,U,2013,OCO,NA,NA,215212,NA,NA,NA,NA,,,NA
7113,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,3,Training and Recruiting,Recruiting and Other Training & Education,120,3C1F,Recruiting and Advertising,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7114,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,3,Training and Recruiting,Recruiting and Other Training & Education,130,3C2F,Off-Duty and Voluntary Education,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7115,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,3,Training and Recruiting,Recruiting and Other Training & Education,140,3C3F,Junior ROTC,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7116,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,4,Administration and Servicewide Activities,Servicewide Support,150,4A3G,Servicewide Transportation,Y,U,2013,OCO,NA,NA,512627,NA,NA,NA,NA,,,NA
7117,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,4,Administration and Servicewide Activities,Servicewide Support,160,4A4G,Administration,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7118,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,4,Administration and Servicewide Activities,Servicewide Support,190,4B3N,Acquisition and Program Management,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7119,2014,1106N,,"Operation & Maintenance, Marine Corps",,4,Administration and Servicewide Activities,,NA,9999,Classified Programs,Y,U,2013,OCO,NA,NA,11701,NA,NA,NA,NA,,,NA
7120,2014,1106N,,"Operation & Maintenance, Marine Corps",Navy,20,Undistributed,Undistributed,200,CR,Adj to Match Continuing Resolution,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7121,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Air Operations,10,1A1A,Mission and Other Flight Operations,Y,U,2013,OCO,NA,NA,24834,NA,NA,NA,NA,,,NA
7122,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Air Operations,20,1A3A,Intermediate Maintenance,Y,U,2013,OCO,NA,NA,300,NA,NA,NA,NA,,,NA
7123,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Air Operations,30,1A4A,Air Operations and Safety Support,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7124,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Air Operations,40,1A5A,Aircraft Depot Maintenance,Y,U,2013,OCO,NA,NA,13364,NA,NA,NA,NA,,,NA
7125,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Air Operations,50,1A6A,Aircraft Depot Operations Support,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7126,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Air Operations,60,1A9A,Aviation Logistics,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7127,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Ship Operations,70,1B1B,Mission and Other Ship Operations,Y,U,2013,OCO,NA,NA,8213,NA,NA,NA,NA,,,NA
7128,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Ship Operations,80,1B2B,Ship Operations Support & Training,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7129,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Ship Operations,90,1B4B,Ship Depot Maintenance,Y,U,2013,OCO,NA,NA,929,NA,NA,NA,NA,,,NA
7130,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Combat Operations/Support,100,1C1C,Combat Communications,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7131,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Combat Operations/Support,110,1C6C,Combat Support Forces,Y,U,2013,OCO,NA,NA,8244,NA,NA,NA,NA,,,NA
7132,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Weapons Support,120,1D4D,Weapons Maintenance,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7133,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Base Support,130,BSIT,Enterprise Information,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7134,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Base Support,140,BSMR,"Sustainment, Restoration and Modernization",Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7135,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,1,Operating Forces,Base Support,150,BSSR,Base Operating Support,Y,U,2013,OCO,NA,NA,40,NA,NA,NA,NA,,,NA
7136,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,4,Administration and Servicewide Activities,Servicewide Support,160,4A1M,Administration,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7137,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,4,Administration and Servicewide Activities,Servicewide Support,170,4A4M,Military Manpower and Personnel Management,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7138,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,4,Administration and Servicewide Activities,Servicewide Support,180,4A6M,Servicewide Communications,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7139,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,4,Administration and Servicewide Activities,Logistics Operations and Technical Support,190,4B3N,Acquisition and Program Management,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7140,2014,1806N,,"Operation & Maintenance, Navy Res",Navy,20,Undistributed,Undistributed,200,CR,Adj to Match Continuing Resolution,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7141,2014,1107N,,"Operation & Maintenance, MC Reserve",Navy,1,Operating Forces,Expeditionary Forces,10,1A1A,Operating Forces,Y,U,2013,OCO,NA,NA,22657,NA,NA,NA,NA,,,NA
7142,2014,1107N,,"Operation & Maintenance, MC Reserve",Navy,1,Operating Forces,Expeditionary Forces,20,1A3A,Depot Maintenance,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7143,2014,1107N,,"Operation & Maintenance, MC Reserve",Navy,1,Operating Forces,Base Support,30,BSM1,"Sustainment, Restoration and Modernization",Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7144,2014,1107N,,"Operation & Maintenance, MC Reserve",Navy,1,Operating Forces,Base Support,40,BSS1,Base Operating Support,Y,U,2013,OCO,NA,NA,2820,NA,NA,NA,NA,,,NA
7145,2014,1107N,,"Operation & Maintenance, MC Reserve",Navy,4,Administration and Servicewide Activities,Servicewide Support,50,4A3G,Servicewide Transportation,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7146,2014,1107N,,"Operation & Maintenance, MC Reserve",Navy,4,Administration and Servicewide Activities,Servicewide Support,60,4A4G,Administration,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7147,2014,1107N,,"Operation & Maintenance, MC Reserve",Navy,4,Administration and Servicewide Activities,Servicewide Support,70,4A6G,Recruiting and Advertising,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7148,2014,1107N,,"Operation & Maintenance, MC Reserve",Navy,20,Undistributed,Undistributed,80,CR,Adj to Match Continuing Resolution,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7149,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Air Operations,10,011A,Primary Combat Forces,Y,U,2013,OCO,NA,NA,1494144,NA,NA,NA,NA,,,NA
7150,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Air Operations,20,011C,Combat Enhancement Forces,Y,U,2013,OCO,NA,NA,809531,NA,NA,NA,NA,,,NA
7151,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Air Operations,30,011D,"Air Operations Training (OJT, Maintain Skills)",Y,U,2013,OCO,NA,NA,13095,NA,NA,NA,NA,,,NA
7152,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Air Operations,40,011M,Depot Maintenance,Y,U,2013,OCO,NA,NA,1403238,NA,NA,NA,NA,,,NA
7153,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Air Operations,50,011R,"Facilities Sustainment, Restoration & Modernization",Y,U,2013,OCO,NA,NA,155954,NA,NA,NA,NA,,,NA
7154,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Air Operations,60,011Z,Base Support,Y,U,2013,OCO,NA,NA,342226,NA,NA,NA,NA,,,NA
7155,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Combat Related Operations,70,012A,Global C3I and Early Warning,Y,U,2013,OCO,NA,NA,15108,NA,NA,NA,NA,,,NA
7156,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Combat Related Operations,80,012C,Other Combat Ops Spt Programs,Y,U,2013,OCO,NA,NA,271390,NA,NA,NA,NA,,,NA
7157,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Combat Related Operations,90,012D,JCS Exercises,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7158,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Combat Related Operations,100,012F,Tactical Intel and Other Special Activities,Y,U,2013,OCO,NA,NA,25400,NA,NA,NA,NA,,,NA
7159,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Space Operations,110,013A,Launch Facilities,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7160,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,Space Operations,120,013C,Space Control Systems,Y,U,2013,OCO,NA,NA,5110,NA,NA,NA,NA,,,NA
7161,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,COCOM,130,015A,Combatant Commanders Direct Mission Support,Y,U,2013,OCO,NA,NA,52173,NA,NA,NA,NA,,,NA
7162,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,1,Operating Forces,COCOM,140,015B,Combatant Commanders Core Operations,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7163,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,2,Mobilization,Mobility Operations,150,021A,Airlift Operations,Y,U,2013,OCO,NA,NA,3187211,NA,NA,NA,NA,,,NA
7164,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,2,Mobilization,Mobility Operations,160,021D,Mobilization Preparedness,Y,U,2013,OCO,NA,NA,43509,NA,NA,NA,NA,,,NA
7165,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,2,Mobilization,Mobility Operations,170,021M,Depot Maintenance,Y,U,2013,OCO,NA,NA,554943,NA,NA,NA,NA,,,NA
7166,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,2,Mobilization,Mobility Operations,180,021R,"Facilities Sustainment, Restoration & Modernization",Y,U,2013,OCO,NA,NA,4431,NA,NA,NA,NA,,,NA
7167,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,2,Mobilization,Mobility Operations,190,021Z,Base Support,Y,U,2013,OCO,NA,NA,9256,NA,NA,NA,NA,,,NA
7168,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Accession Training,200,031A,Officer Acquisition,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7169,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Accession Training,210,031B,Recruit Training,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7170,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Accession Training,220,031D,Reserve Officers Training Corps (ROTC),Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7171,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Accession Training,230,031R,"Facilities Sustainment, Restoration & Modernization",Y,U,2013,OCO,NA,NA,424,NA,NA,NA,NA,,,NA
7172,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Accession Training,240,031Z,Base Support,Y,U,2013,OCO,NA,NA,1036,NA,NA,NA,NA,,,NA
7173,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Basic Skills and Advanced Training,250,032A,Specialized Skill Training,Y,U,2013,OCO,NA,NA,10923,NA,NA,NA,NA,,,NA
7174,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Basic Skills and Advanced Training,260,032B,Flight Training,Y,U,2013,OCO,NA,NA,72,NA,NA,NA,NA,,,NA
7175,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Basic Skills and Advanced Training,270,032C,Professional Development Education,Y,U,2013,OCO,NA,NA,323,NA,NA,NA,NA,,,NA
7176,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Basic Skills and Advanced Training,280,032D,Training Support,Y,U,2013,OCO,NA,NA,352,NA,NA,NA,NA,,,NA
7177,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Basic Skills and Advanced Training,290,032M,Depot Maintenance,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7178,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Recruiting and Other Training & Education,300,033A,Recruiting and Advertising,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7179,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Recruiting and Other Training & Education,310,033B,Examining,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7180,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Recruiting and Other Training & Education,320,033C,Off-Duty and Voluntary Education,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7181,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Recruiting and Other Training & Education,330,033D,Civilian Education and Training,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7182,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,3,Training and Recruiting,Recruiting and Other Training & Education,340,033E,Junior ROTC,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7183,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Logistics Operations,350,041A,Logistics Operations,Y,U,2013,OCO,NA,NA,100429,NA,NA,NA,NA,,,NA
7184,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Logistics Operations,360,041B,Technical Support Activities,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7185,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Logistics Operations,370,041M,Depot Maintenance,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7186,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Logistics Operations,380,041R,"Facilities Sustainment, Restoration & Modernization",Y,U,2013,OCO,NA,NA,47200,NA,NA,NA,NA,,,NA
7187,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Logistics Operations,390,041Z,Base Support,Y,U,2013,OCO,NA,NA,7242,NA,NA,NA,NA,,,NA
7188,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,400,042A,Administration,Y,U,2013,OCO,NA,NA,1552,NA,NA,NA,NA,,,NA
7189,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,410,042B,Servicewide Communications,Y,U,2013,OCO,NA,NA,82094,NA,NA,NA,NA,,,NA
7190,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,420,042G,Other Servicewide Activities,Y,U,2013,OCO,NA,NA,582977,NA,NA,NA,NA,,,NA
7191,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,430,042I,Civil Air Patrol,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7192,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,440,042N,Judgement Fund Reimbursement,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7193,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,4,Administration and Servicewide Activities,Support to Other Nations,460,044A,International Support,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7194,2014,3400F,,"Operation & Maintenance, Air Force",,4,Administration and Servicewide Activities,,NA,9999,Classified Programs,Y,U,2013,OCO,NA,NA,20270,NA,NA,NA,NA,,,NA
7195,2014,3400F,,"Operation & Maintenance, Air Force",Air Force,20,Undistributed,Undistributed,470,CR,Adj to Match Continuing Resolution,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7196,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,1,Operating Forces,Air Operations,10,011A,Primary Combat Forces,Y,U,2013,OCO,NA,NA,7600,NA,NA,NA,NA,,,NA
7197,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,1,Operating Forces,Air Operations,20,011G,Mission Support Operations,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7198,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,1,Operating Forces,Air Operations,30,011M,Depot Maintenance,Y,U,2013,OCO,NA,NA,106768,NA,NA,NA,NA,,,NA
7199,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,1,Operating Forces,Air Operations,40,011R,"Facilities Sustainment, Restoration & Modernization",Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7200,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,1,Operating Forces,Air Operations,50,011Z,Base Support,Y,U,2013,OCO,NA,NA,6250,NA,NA,NA,NA,,,NA
7201,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,60,042A,Administration,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7202,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,70,042J,Recruiting and Advertising,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7203,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,80,042K,Military Manpower and Pers Mgmt (ARPC),Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7204,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,90,042L,Other Pers Support (Disability Comp),Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7205,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,100,042M,Audiovisual,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7206,2014,3740F,,"Operation & Maintenance, AF Reserve",Air Force,20,Undistributed,Undistributed,110,CR,Adj to Match Continuing Resolution,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7207,2014,3840F,,"Operation & Maintenance, ANG",Air Force,1,Operating Forces,Air Operations,10,011F,Aircraft Operations,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7208,2014,3840F,,"Operation & Maintenance, ANG",Air Force,1,Operating Forces,Air Operations,20,011G,Mission Support Operations,Y,U,2013,OCO,NA,NA,19975,NA,NA,NA,NA,,,NA
7209,2014,3840F,,"Operation & Maintenance, ANG",Air Force,1,Operating Forces,Air Operations,30,011M,Depot Maintenance,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7210,2014,3840F,,"Operation & Maintenance, ANG",Air Force,1,Operating Forces,Air Operations,40,011R,"Facilities Sustainment, Restoration & Modernization",Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7211,2014,3840F,,"Operation & Maintenance, ANG",Air Force,1,Operating Forces,Air Operations,50,011Z,Base Support,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7212,2014,3840F,,"Operation & Maintenance, ANG",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,60,042A,Administration,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7213,2014,3840F,,"Operation & Maintenance, ANG",Air Force,4,Administration and Servicewide Activities,Servicewide Activities,70,042J,Recruiting and Advertising,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7214,2014,3840F,,"Operation & Maintenance, ANG",Air Force,20,Undistributed,Undistributed,80,CR,Adj to Match Continuing Resolution,Y,U,2013,OCO,NA,NA,0,NA,NA,NA,NA,,,NA
7215,2014,0100D,,"Operation and Maintenance, Defense-Wide",Tactical Jamming System,1,Operating Forces,Defensewide Activities,10,1PL1,Joint Chiefs of Staff,Y,U,2013,OCO,NA,NA,2000,NA,NA,NA,NA,,,NA
7216,2014,0100D,,"Operation and Maintenance, Defense-Wide",Special Operations Command,1,Operating Forces,Defensewide Activities,20,1PL2,Special Operations Command,Y,U,2013,OCO,NA,NA,2503060,NA,NA,NA,NA,,,NA
