"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"1243",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Ready Reserve and Prepositioning Force","330","330","2A2F","Ready Reserve Force","Y","Y","U",2014,"Total",NA,0,NA,NA,NA
"1244",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","340","340","2B1G","Aircraft Activations/Inactivations","Y","Y","U",2014,"Total",NA,6117,NA,NA,NA
"1245",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","350","350","2B2G","Ship Activations/Inactivations","Y","Y","U",2014,"Total",NA,255936,NA,NA,NA
"1246",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","360","360","2C1H","Expeditionary Health Services Systems","Y","Y","U",2014,"Total",NA,79661,NA,NA,NA
"1247",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","370","370","2C2H","Industrial Readiness","Y","Y","U",2014,"Total",NA,2410,NA,NA,NA
"1248",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","380","380","2C3H","Coast Guard Support","Y","Y","U",2014,"Total",NA,23219,NA,NA,NA
"1249",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","390","390","3A1J","Officer Acquisition","Y","Y","U",2014,"Total",NA,142625,NA,NA,NA
"1250",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","400","400","3A2J","Recruit Training","Y","Y","U",2014,"Total",NA,9311,NA,NA,NA
"1251",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","410","410","3A3J","Reserve Officers Training Corps","Y","Y","U",2014,"Total",NA,138504,NA,NA,NA
"1252",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","420","420","3B1K","Specialized Skill Training","Y","Y","U",2014,"Total",NA,661518,NA,NA,NA
"1253",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","430","430","3B2K","Flight Training","Y","Y","U",2014,"Total",NA,9194,NA,NA,NA
"1254",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","440","440","3B3K","Professional Development Education","Y","Y","U",2014,"Total",NA,162706,NA,NA,NA
"1255",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","450","450","3B4K","Training Support","Y","Y","U",2014,"Total",NA,162545,NA,NA,NA
"1256",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","460","460","3C1L","Recruiting and Advertising","Y","Y","U",2014,"Total",NA,230954,NA,NA,NA
"1257",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","470","470","3C3L","Off-Duty and Voluntary Education","Y","Y","U",2014,"Total",NA,139524,NA,NA,NA
"1258",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","480","480","3C4L","Civilian Education and Training","Y","Y","U",2014,"Total",NA,74647,NA,NA,NA
"1259",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","490","490","3C5L","Junior ROTC","Y","Y","U",2014,"Total",NA,51203,NA,NA,NA
"1260",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","500","500","4A1M","Administration","Y","Y","U",2014,"Total",NA,860521,NA,NA,NA
"1261",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","510","510","4A2M","External Relations","Y","Y","U",2014,"Total",NA,13127,NA,NA,NA
"1262",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","520","520","4A3M","Civilian Manpower and Personnel Management","Y","Y","U",2014,"Total",NA,113062,NA,NA,NA
"1263",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","530","530","4A4M","Military Manpower and Personnel Management","Y","Y","U",2014,"Total",NA,368659,NA,NA,NA
"1264",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","540","540","4A5M","Other Personnel Support","Y","Y","U",2014,"Total",NA,266151,NA,NA,NA
"1265",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","550","550","4A6M","Servicewide Communications","Y","Y","U",2014,"Total",NA,308108,NA,NA,NA
"1266",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","560","560","4A8M","Medical Activities","Y","Y","U",2014,"Total",NA,0,NA,NA,NA
"1267",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","570","570","4B1N","Servicewide Transportation","Y","Y","U",2014,"Total",NA,360555,NA,NA,NA
"1268",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","580","580","4B2E","Environmental Programs","Y","Y","U",2014,"Total",NA,0,NA,NA,NA
"1269",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","590","590","4B2N","Planning, Engineering and Design","Y","Y","U",2014,"Total",NA,275986,NA,NA,NA
"1270",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","600","600","4B3N","Acquisition and Program Management","Y","Y","U",2014,"Total",NA,1130992,NA,NA,NA
"1271",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","610","610","4B5N","Hull, Mechanical and Electrical Support","Y","Y","U",2014,"Total",NA,48952,NA,NA,NA
"1272",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","620","620","4B6N","Combat/Weapons Systems","Y","Y","U",2014,"Total",NA,25090,NA,NA,NA
"1273",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","630","630","4B7N","Space and Electronic Warfare Systems","Y","Y","U",2014,"Total",NA,70833,NA,NA,NA
"1274",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Investigations and Security Programs","640","640","4C1P","Naval Investigative Service","Y","Y","U",2014,"Total",NA,536006,NA,NA,NA
"1275",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Support of Other Nations","700","700","4D1Q","International Headquarters and Agencies","Y","Y","U",2014,"Total",NA,4907,NA,NA,NA
"1276",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","710","710","4EMM","Cancelled Account Adjustments","Y","Y","U",2014,"Total",NA,0,NA,NA,NA
"1277",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","720","720","4EPJ","Judgement Fund","Y","Y","U",2014,"Total",NA,0,NA,NA,NA
"1278",2015,"1804N","Operation & Maintenance, Navy","","04","Admin & Srvwd Activities","","","","9999","Classified Programs","Y","Y","U",2014,"Total",NA,549219,NA,NA,NA
"1279",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","010","010","1A1A","Operational Forces","Y","Y","U",2014,"Total",NA,1848409,NA,NA,NA
"1280",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","020","020","1A2A","Field Logistics","Y","Y","U",2014,"Total",NA,1388985,NA,NA,NA
"1281",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","030","030","1A3A","Depot Maintenance","Y","Y","U",2014,"Total",NA,793337,NA,NA,NA
"1282",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","USMC Prepositioning","040","040","1B1B","Maritime Prepositioning","Y","Y","U",2014,"Total",NA,97446,NA,NA,NA
"1283",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","050","050","BSM1","Sustainment, Restoration & Modernization","Y","Y","U",2014,"Total",NA,759500,NA,NA,NA
"1284",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","060","060","BSS1","Base Operating Support","Y","Y","U",2014,"Total",NA,2173615,NA,NA,NA
"1285",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","070","070","3A1C","Recruit Training","Y","Y","U",2014,"Total",NA,17564,NA,NA,NA
"1286",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","080","080","3A2C","Officer Acquisition","Y","Y","U",2014,"Total",NA,920,NA,NA,NA
"1287",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","090","090","3B1D","Specialized Skill Training","Y","Y","U",2014,"Total",NA,98867,NA,NA,NA
"1288",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","100","100","3B3D","Professional Development Education","Y","Y","U",2014,"Total",NA,45750,NA,NA,NA
"1289",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","110","110","3B4D","Training Support","Y","Y","U",2014,"Total",NA,440919,NA,NA,NA
"1290",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","120","120","3C1F","Recruiting and Advertising","Y","Y","U",2014,"Total",NA,153036,NA,NA,NA
"1291",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","130","130","3C2F","Off-Duty and Voluntary Education","Y","Y","U",2014,"Total",NA,51914,NA,NA,NA
"1292",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","140","140","3C3F","Junior ROTC","Y","Y","U",2014,"Total",NA,22993,NA,NA,NA
"1293",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","150","150","4A3G","Servicewide Transportation","Y","Y","U",2014,"Total",NA,409371,NA,NA,NA
"1294",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","160","160","4A4G","Administration","Y","Y","U",2014,"Total",NA,326162,NA,NA,NA
"1295",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","180","180","4B3N","Acquisition and Program Management","Y","Y","U",2014,"Total",NA,83605,NA,NA,NA
"1296",2015,"1106N","Operation & Maintenance, Marine Corps","","04","Admin & Srvwd Activities","","","","9999","Classified Programs","Y","Y","U",2014,"Total",NA,46990,NA,NA,NA
"1297",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","010","010","1A1A","Mission and Other Flight Operations","Y","Y","U",2014,"Total",NA,587041,NA,NA,NA
"1298",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","020","020","1A3A","Intermediate Maintenance","Y","Y","U",2014,"Total",NA,7208,NA,NA,NA
"1299",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","030","030","1A4A","Air Operations and Safety Support","Y","Y","U",2014,"Total",NA,0,NA,NA,NA
"1300",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","040","040","1A5A","Aircraft Depot Maintenance","Y","Y","U",2014,"Total",NA,102657,NA,NA,NA
"1301",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","050","050","1A6A","Aircraft Depot Operations Support","Y","Y","U",2014,"Total",NA,305,NA,NA,NA
"1302",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","060","060","1A9A","Aviation Logistics","Y","Y","U",2014,"Total",NA,3927,NA,NA,NA
"1303",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","070","070","1B1B","Mission and Other Ship Operations","Y","Y","U",2014,"Total",NA,88237,NA,NA,NA
"1304",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","080","080","1B2B","Ship Operations Support & Training","Y","Y","U",2014,"Total",NA,588,NA,NA,NA
"1305",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","090","090","1B4B","Ship Depot Maintenance","Y","Y","U",2014,"Total",NA,49852,NA,NA,NA
"1306",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","100","100","1C1C","Combat Communications","Y","Y","U",2014,"Total",NA,14877,NA,NA,NA
"1307",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","110","110","1C6C","Combat Support Forces","Y","Y","U",2014,"Total",NA,125267,NA,NA,NA
"1308",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Weapons Support","120","120","1D4D","Weapons Maintenance","Y","Y","U",2014,"Total",NA,1967,NA,NA,NA
"1309",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","130","130","BSIT","Enterprise Information","Y","Y","U",2014,"Total",NA,39356,NA,NA,NA
"1310",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","140","140","BSMR","Sustainment, Restoration and Modernization","Y","Y","U",2014,"Total",NA,61784,NA,NA,NA
"1311",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","150","150","BSSR","Base Operating Support","Y","Y","U",2014,"Total",NA,109604,NA,NA,NA
"1312",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","160","160","4A1M","Administration","Y","Y","U",2014,"Total",NA,1605,NA,NA,NA
"1313",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","170","170","4A4M","Military Manpower and Personnel Management","Y","Y","U",2014,"Total",NA,14193,NA,NA,NA
"1314",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","180","180","4A6M","Servicewide Communications","Y","Y","U",2014,"Total",NA,2485,NA,NA,NA
"1315",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","190","190","4B3N","Acquisition and Program Management","Y","Y","U",2014,"Total",NA,3129,NA,NA,NA
"1316",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","200","200","4EMM","Cancelled Account Adjustments","Y","Y","U",2014,"Total",NA,0,NA,NA,NA
"1317",2015,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","010","010","1A1A","Operating Forces","Y","Y","U",2014,"Total",NA,102871,NA,NA,NA
"1318",2015,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","020","020","1A3A","Depot Maintenance","Y","Y","U",2014,"Total",NA,17581,NA,NA,NA
"1319",2015,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","030","030","BSM1","Sustainment, Restoration and Modernization","Y","Y","U",2014,"Total",NA,32438,NA,NA,NA
"1320",2015,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","040","040","BSS1","Base Operating Support","Y","Y","U",2014,"Total",NA,94154,NA,NA,NA
"1321",2015,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","050","050","4A3G","Servicewide Transportation","Y","Y","U",2014,"Total",NA,894,NA,NA,NA
"1322",2015,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","060","060","4A4G","Administration","Y","Y","U",2014,"Total",NA,10755,NA,NA,NA
"1323",2015,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","070","070","4A6G","Recruiting and Advertising","Y","Y","U",2014,"Total",NA,9158,NA,NA,NA
"1324",2015,"0513N","Ship Modernization, Operations & Sustainment Fund","NAVY","01","Operating Forces","Servicewide Support","010","010","041","Ship Modernization, Operations & Sustainment Fund","Y","Y","U",2014,"Total",NA,2244400,NA,NA,NA
"1325",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","010","010","011A","Primary Combat Forces","Y","Y","U",2014,"Total",NA,4933424,NA,NA,NA
"1326",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","020","020","011C","Combat Enhancement Forces","Y","Y","U",2014,"Total",NA,2418285,NA,NA,NA
"1327",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","030","030","011D","Air Operations Training (OJT, Maintain Skills)","Y","Y","U",2014,"Total",NA,1244689,NA,NA,NA
"1328",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","040","040","011M","Depot Maintenance","Y","Y","U",2014,"Total",NA,7282980,NA,NA,NA
"1329",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","050","050","011R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Total",NA,1716074,NA,NA,NA
"1330",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","060","060","011Z","Base Support","Y","Y","U",2014,"Total",NA,4189390,NA,NA,NA
"1331",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","070","070","012A","Global C3I and Early Warning","Y","Y","U",2014,"Total",NA,900085,NA,NA,NA
"1332",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","080","080","012C","Other Combat Ops Spt Programs","Y","Y","U",2014,"Total",NA,1045498,NA,NA,NA
"1333",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","090","090","012F","Tactical Intel and Other Special Activities","Y","Y","U",2014,"Total",NA,720349,NA,NA,NA
"1334",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","100","100","013A","Launch Facilities","Y","Y","U",2014,"Total",NA,286786,NA,NA,NA
"1335",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","110","110","013C","Space Control Systems","Y","Y","U",2014,"Total",NA,435395,NA,NA,NA
"1336",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","120","120","015A","Combatant Commanders Direct Mission Support","Y","Y","U",2014,"Total",NA,1196118,NA,NA,NA
"1337",2015,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","130","130","015B","Combatant Commanders Core Operations","Y","Y","U",2014,"Total",NA,231830,NA,NA,NA
"1338",2015,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","140","140","021A","Airlift Operations","Y","Y","U",2014,"Total",NA,5184035,NA,NA,NA
"1339",2015,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","150","150","021D","Mobilization Preparedness","Y","Y","U",2014,"Total",NA,192233,NA,NA,NA
"1340",2015,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","160","160","021M","Depot Maintenance","Y","Y","U",2014,"Total",NA,1959187,NA,NA,NA
"1341",2015,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","170","170","021R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Total",NA,151255,NA,NA,NA
"1342",2015,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","180","180","021Z","Base Support","Y","Y","U",2014,"Total",NA,746282,NA,NA,NA
"1343",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","190","190","031A","Officer Acquisition","Y","Y","U",2014,"Total",NA,97194,NA,NA,NA
"1344",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","200","200","031B","Recruit Training","Y","Y","U",2014,"Total",NA,17909,NA,NA,NA
"1345",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","210","210","031D","Reserve Officers Training Corps (ROTC)","Y","Y","U",2014,"Total",NA,93313,NA,NA,NA
"1346",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","220","220","031R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Total",NA,217011,NA,NA,NA
"1347",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","230","230","031Z","Base Support","Y","Y","U",2014,"Total",NA,789947,NA,NA,NA
"1348",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","240","240","032A","Specialized Skill Training","Y","Y","U",2014,"Total",NA,410985,NA,NA,NA
"1349",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","250","250","032B","Flight Training","Y","Y","U",2014,"Total",NA,792677,NA,NA,NA
"1350",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","260","260","032C","Professional Development Education","Y","Y","U",2014,"Total",NA,248935,NA,NA,NA
"1351",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","270","270","032D","Training Support","Y","Y","U",2014,"Total",NA,105579,NA,NA,NA
"1352",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","280","280","032M","Depot Maintenance","Y","Y","U",2014,"Total",NA,319331,NA,NA,NA
"1353",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","290","290","033A","Recruiting and Advertising","Y","Y","U",2014,"Total",NA,120372,NA,NA,NA
"1354",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","300","300","033B","Examining","Y","Y","U",2014,"Total",NA,3535,NA,NA,NA
"1355",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","310","310","033C","Off-Duty and Voluntary Education","Y","Y","U",2014,"Total",NA,134166,NA,NA,NA
"1356",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","320","320","033D","Civilian Education and Training","Y","Y","U",2014,"Total",NA,165800,NA,NA,NA
"1357",2015,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","330","330","033E","Junior ROTC","Y","Y","U",2014,"Total",NA,66171,NA,NA,NA
"1358",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","340","340","041A","Logistics Operations","Y","Y","U",2014,"Total",NA,1152755,NA,NA,NA
"1359",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","350","350","041B","Technical Support Activities","Y","Y","U",2014,"Total",NA,920591,NA,NA,NA
"1360",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","360","360","041M","Depot Maintenance","Y","Y","U",2014,"Total",NA,60507,NA,NA,NA
"1361",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","370","370","041R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Total",NA,264563,NA,NA,NA
"1362",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","380","380","041Z","Base Support","Y","Y","U",2014,"Total",NA,1169924,NA,NA,NA
"1363",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","390","390","042A","Administration","Y","Y","U",2014,"Total",NA,585806,NA,NA,NA
"1364",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","400","400","042B","Servicewide Communications","Y","Y","U",2014,"Total",NA,720423,NA,NA,NA
"1365",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","410","410","042G","Other Servicewide Activities","Y","Y","U",2014,"Total",NA,1239864,NA,NA,NA
"1366",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","420","420","042I","Civil Air Patrol","Y","Y","U",2014,"Total",NA,28400,NA,NA,NA
"1367",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","430","430","042N","Judgement Fund Reimbursement","Y","Y","U",2014,"Total",NA,0,NA,NA,NA
"1368",2015,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Support to Other Nations","450","450","044A","International Support","Y","Y","U",2014,"Total",NA,88293,NA,NA,NA
"1369",2015,"3400F","Operation & Maintenance, Air Force","","04","Admin & Srvwd Activities","","","","9999","Classified Programs","Y","Y","U",2014,"Total",NA,1216120,NA,NA,NA
"1370",2015,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","010","010","011A","Primary Combat Forces","Y","Y","U",2014,"Total",NA,1803766,NA,NA,NA
"1371",2015,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","020","020","011G","Mission Support Operations","Y","Y","U",2014,"Total",NA,210316,NA,NA,NA
"1372",2015,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","030","030","011M","Depot Maintenance","Y","Y","U",2014,"Total",NA,527781,NA,NA,NA
"1373",2015,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","040","040","011R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Total",NA,89704,NA,NA,NA
"1374",2015,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","050","050","011Z","Base Support","Y","Y","U",2014,"Total",NA,358287,NA,NA,NA
"1375",2015,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","060","060","042A","Administration","Y","Y","U",2014,"Total",NA,62059,NA,NA,NA
"1376",2015,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","070","070","042J","Recruiting and Advertising","Y","Y","U",2014,"Total",NA,14591,NA,NA,NA
"1377",2015,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","080","080","042K","Military Manpower and Pers Mgmt (ARPC)","Y","Y","U",2014,"Total",NA,21115,NA,NA,NA
"1378",2015,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","090","090","042L","Other Pers Support (Disability Comp)","Y","Y","U",2014,"Total",NA,6618,NA,NA,NA
"1379",2015,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","100","100","042M","Audiovisual","Y","Y","U",2014,"Total",NA,819,NA,NA,NA
