"","ContractingCustomer","ContractingSubCustomer","Contracting.Agency.ID","MajorCommandCode","MajorCommandName","ContractingOfficeID","ContractingOfficeCode","ContractingOfficeName","Total","OCO","MinOfTotalFiscalYear","MaxOfTotalFiscalYear","MinOfOCOfiscalYear","MaxOfOCOfiscalYear","OCOrate"
"1864","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00272",NA,NA,8.79921468732893,0.044951686664896,2000,2016,2008,2016,0.00510860210396133
"1865","NASA","NASA","Uncategorized","Uncategorized","Uncategorized","GRC00",NA,NA,5.14015180888116,0.00186970954458369,2000,2016,2007,2016,0.00036374597757078
"1866","NASA","NASA","Uncategorized","Uncategorized","Uncategorized","NMO00",NA,NA,39.592897120129,0.00182012476521697,2000,2016,2010,2014,4.59709922134396e-05
"1867","Other Agencies",NA,"Uncategorized","Uncategorized","Uncategorized","ZD86",NA,NA,0.124945195135281,0,2000,2003,NA,NA,0
"1868","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","",NA,NA,0.00689216567351287,0,2000,2014,NA,NA,0
"1869","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","00281",NA,NA,0.0357049790528024,0,2000,2006,NA,NA,0
"1870","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","00343",NA,NA,0.0434958903903666,0,2000,2005,NA,NA,0
"1871","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","01306",NA,NA,6.79728983398179e-05,0,2000,2000,NA,NA,0
"1872","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","02349",NA,NA,0.00599979216751565,0,2000,2002,NA,NA,0
"1873","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","0281",NA,NA,0.0515427710257157,0,2000,2016,NA,NA,0
"1874","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","032KW",NA,NA,0.0989938435822979,0,2000,2004,NA,NA,0
"1875","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","0355",NA,NA,0.0118915527228662,0,2000,2014,NA,NA,0
"1876","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","03B19",NA,NA,0.00308794537658346,0,2000,2002,NA,NA,0
"1877","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","03H6",NA,NA,0.0262799632276846,5.75819576673613e-05,2000,2015,2011,2013,0.00219109734547503
"1878","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","03J14",NA,NA,1.11228613757944,0,2000,2002,NA,NA,0
"1879","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","0421E",NA,NA,0.000421590469505627,0,2000,2002,NA,NA,0
"1880","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","04740",NA,NA,0.00030391798050804,0,2000,2002,NA,NA,0
"1881","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","051A8",NA,NA,0.001792476315332,0,2000,2002,NA,NA,0
"1882","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","0531A",NA,NA,0.00463392892386513,0,2000,2002,NA,NA,0
"1883","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","0569R",NA,NA,0.0203940025694107,0,2000,2002,NA,NA,0
"1884","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","06125",NA,NA,0.00646702193723509,0,2000,2002,NA,NA,0
"1885","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","0645S",NA,NA,0.0369245945017045,0,2000,2002,NA,NA,0
"1886","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","064KX",NA,NA,0.0754718599934706,0,2000,2002,NA,NA,0
"1887","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","08173",NA,NA,0.0159911314348648,0,2000,2002,NA,NA,0
"1888","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","08180",NA,NA,0.00442056061620352,0,2000,2002,NA,NA,0
"1889","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","08241",NA,NA,0.000639746619085625,0,2000,2002,NA,NA,0
"1890","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","082TS",NA,NA,0.202352489843491,0,2000,2002,NA,NA,0
"1891","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","08399",NA,NA,0.010457581960305,0,2000,2002,NA,NA,0
"1892","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","09104",NA,NA,0.000338796330918053,0,2000,2001,NA,NA,0
"1893","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","091U9",NA,NA,0.0989140666686839,0,2000,2005,NA,NA,0
"1894","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","091Z9",NA,NA,0.018904893285697,0,2000,2002,NA,NA,0
"1895","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","094TZ",NA,NA,0.0354995306226178,0,2000,2005,NA,NA,0
"1896","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","095CV",NA,NA,0.0145692920466233,0,2000,2002,NA,NA,0
"1897","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","3198",NA,NA,1.24588412343193,0.000333088519685342,2000,2016,2012,2015,0.000267351123126773
"1898","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","3D47",NA,NA,0.106220843181793,0,2000,2016,NA,NA,0
"1899","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","645S",NA,NA,0.27283332239539,5.19633716120777e-05,2000,2016,2006,2012,0.000190458303098228
"1900","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","67T0",NA,NA,0.109170179313221,0.000238664367679489,2000,2016,2012,2013,0.00218616813841384
"1901","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","7MN1",NA,NA,0.0391485215469846,0,2000,2012,NA,NA,0
"1902","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","8447",NA,NA,0.423121940789151,0.000342720517662655,2000,2016,2006,2007,0.000809980491731197
"1903","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","91T5",NA,NA,0.184089729689875,0.000352456806853208,2000,2015,2010,2015,0.0019145924514473
"1904","Other Agencies","All other Customers","Uncategorized","Uncategorized","Uncategorized","00120",NA,NA,0.0690215386730246,0,2000,2010,NA,NA,0
"1905","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00018",NA,NA,0.015226213064462,0,2000,2004,NA,NA,0
"1906","Other Agencies","Commerce","Uncategorized","Uncategorized","Uncategorized","000DD",NA,NA,0.120436652348876,0,2000,2014,NA,NA,0
"1907","Other Agencies","Commerce","Uncategorized","Uncategorized","Uncategorized","000DG",NA,NA,8.51554322870211,0.151923128501871,2000,2015,2004,2014,0.0178406854878977
"1908","Other Agencies","Commerce","Uncategorized","Uncategorized","Uncategorized","000DS",NA,NA,0.00860269031004664,0,2000,2002,NA,NA,0
"1909","Other Agencies","Commerce","Uncategorized","Uncategorized","Uncategorized","000PB",NA,NA,0.0820845853893655,0,2000,2009,NA,NA,0
"1910","Other Agencies","Commerce","Uncategorized","Uncategorized","Uncategorized","000SC",NA,NA,0.00038872447501766,0,2000,2011,NA,NA,0
"1911","Other Agencies","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","Uncategorized","Uncategorized","Uncategorized","60400",NA,NA,0.532221421118874,0.00123785229691822,2000,2016,2006,2011,0.00232582201279295
"1912","Other Agencies","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","Uncategorized","Uncategorized","Uncategorized","DNFSB",NA,NA,0.0480849933820271,3.04569564644806e-05,2000,2016,2010,2010,0.000633398370724632
"1913","Other Agencies","FEDERAL MARITIME COMMISSION","Uncategorized","Uncategorized","Uncategorized","MC650",NA,NA,0.0169710413805436,3.60877001034392e-05,2000,2016,2012,2016,0.0021264281486469
"1914","Other Agencies","FEDERAL TRADE COMMISSION","Uncategorized","Uncategorized","Uncategorized","FTOO1",NA,NA,0.000198026623878791,0,2000,2014,NA,NA,0
"1915","Other Agencies","HUD","Uncategorized","Uncategorized","Uncategorized","DU210",NA,NA,0.00996042307684718,0,2000,2010,NA,NA,0
"1916","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00013",NA,NA,0.0166377663767552,2.30684982308643e-05,2000,2016,2012,2014,0.00138651413347729
"1917","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00034",NA,NA,0.224763183361363,0,2000,2016,NA,NA,0
"1918","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","13790",NA,NA,0.000619660368144812,0,2000,2003,NA,NA,0
"1919","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","52800",NA,NA,0.0115485798890098,0,2000,2003,NA,NA,0
"1920","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","60000",NA,NA,0.352182302013631,3.11524275072049e-05,2000,2015,2006,2012,8.8455403150835e-05
"1921","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","80000",NA,NA,0.807203335489384,0.000852747846749528,2000,2016,2004,2013,0.00105642260042512
"1922","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","88000",NA,NA,0.0220783847801325,0,2000,2005,NA,NA,0
"1923","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","AK328",NA,NA,0.00659552288106024,0,2000,2005,NA,NA,0
"1924","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","AK953",NA,NA,0.0170584852248636,0,2000,2005,NA,NA,0
"1925","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","BC665",NA,NA,0.102987330698382,0,2000,2009,NA,NA,0
"1926","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","BC670",NA,NA,0.188977935432236,0.000605840124431161,2000,2006,2004,2004,0.00320587757002141
"1927","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","CO951",NA,NA,0.0630759600861397,1.35345249706364e-05,2000,2016,2007,2007,0.000214575013240432
"1928","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","MT020",NA,NA,0.0140130906400876,9.63074752984905e-06,2000,2016,2014,2014,0.00068726791092738
"1929","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","11103",NA,NA,0.0887738712968885,0.000312282463674431,2000,2016,2010,2016,0.00351772947503954
"1930","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","11604",NA,NA,0.00159112070195451,0,2000,2000,NA,NA,0
"1931","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","20103",NA,NA,4.16160602080517e-05,0,2000,2000,NA,NA,0
"1932","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","20507",NA,NA,0.378260715529338,7.71401953160558e-06,2000,2016,2011,2012,2.03933932732364e-05
"1933","Other Agencies","NUCLEAR REGULATORY COMMISSION","Uncategorized","Uncategorized","Uncategorized","NRCHQ",NA,NA,2.86595945964169,0.00310595516446694,2000,2016,2008,2016,0.00108374009060661
"1934","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","00071",NA,NA,3.030870242999,-7.06103903213623e-06,2000,2016,2010,2015,-2.3297068056432e-06
"1935","Other Agencies","Transportation","Uncategorized","Uncategorized","Uncategorized","00093",NA,NA,1.40596730645037,0.00143353176262455,2000,2016,2006,2014,0.00101960533224899
"1936","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00260",NA,NA,3.28112851946396,0.015288272846893,2000,2016,2008,2015,0.0046594556586862
"1937","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00516",NA,NA,0.793663410551205,0.00188922910545075,2000,2016,2008,2012,0.00238039083109383
"1938","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00528",NA,NA,0.000764123988509809,0,2000,2007,NA,NA,0
"1939","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00543",NA,NA,0.0197381135167158,0,2000,2004,NA,NA,0
"1940","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00600",NA,NA,0.000720600033125483,0,2001,2008,NA,NA,0
"1941","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00635",NA,NA,0.609635123426147,0.00118989362320627,2000,2016,2010,2013,0.00195181277699203
"1942","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00653",NA,NA,0.143185184768978,0,2000,2016,NA,NA,0
"1943","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","007M5",NA,NA,0,0,2001,2002,NA,NA,0
"1944","State and IAP","PEACE CORPS","Uncategorized","Uncategorized","Uncategorized","40425",NA,NA,0.000175642184983377,0,2001,2001,NA,NA,0
"1945","State and IAP","PEACE CORPS","Uncategorized","Uncategorized","Uncategorized","40437",NA,NA,0.000145918122909267,0,2001,2001,NA,NA,0
"1946","State and IAP","PEACE CORPS","Uncategorized","Uncategorized","Uncategorized","40610",NA,NA,3.64795307273167e-05,0,2001,2001,NA,NA,0
"1947","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","BA300",NA,NA,0.0272529640676036,4.58183716618614e-05,2000,2016,2011,2014,0.00168122526225788
"1948","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","BF500",NA,NA,0.0281463567230363,7.81333974904951e-06,2000,2016,2013,2015,0.00027759684231724
"1949","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","BO492",NA,NA,0.00756491246278567,1.51053138534225e-05,2000,2016,2012,2012,0.00199675990009542
"1950","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","BY700",NA,NA,0.0309494873577208,0,2000,2016,NA,NA,0
"1951","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","CE200",NA,NA,0.0234578971650667,8.84066072329594e-05,2001,2016,2011,2015,0.00376873539051121
"1952","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","CH250",NA,NA,0.0218532264569313,5.3650008957788e-05,2001,2016,2013,2015,0.0024550154670992
"1953","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","CY600",NA,NA,0.0365865846700363,0,2000,2016,NA,NA,0
"1954","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","EC750",NA,NA,0.0908477651886197,9.09296773469391e-05,2000,2016,2008,2012,0.00100090164197379
"1955","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","EG300",NA,NA,0.124190088326359,2.45892138619029e-05,2000,2016,2012,2016,0.000197996588884654
"1956","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","KE500",NA,NA,0.198780285917503,0.000204109057251537,2000,2016,2008,2015,0.00102680734313988
"1957","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","LO100",NA,NA,0.0215514996742909,1.1785550372975e-05,2000,2016,2014,2015,0.000546855232865033
"1958","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","LT600",NA,NA,0.0186926268042837,0,2000,2016,NA,NA,0
"1959","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","LU500",NA,NA,0.00837086072430758,0,2000,2016,NA,NA,0
"1960","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","MO550",NA,NA,0.0653963021928269,8.29469820444015e-05,2000,2016,2009,2015,0.00126837419338826
"1961","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","MP100",NA,NA,0.0066216938813143,0,2000,2016,NA,NA,0
"1962","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","MX570",NA,NA,0.00620798032525462,0,2001,2016,NA,NA,0
"1963","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","PP500",NA,NA,0.0193327699364691,0,2001,2016,NA,NA,0
"1964","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","SA700",NA,NA,0.102376574868843,0.000168020370526861,2001,2016,2014,2014,0.00164119937341249
"1965","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","SP100",NA,NA,0.00277489713344392,7.1042511958438e-06,2000,2016,2012,2013,0.0025601854246131
"1966","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","SR100",NA,NA,0.00435547155711409,0,2001,2006,NA,NA,0
"1967","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","AC270",NA,NA,0.00200260063631536,0,2002,2004,NA,NA,0
"1968","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","RA11K",NA,NA,0.00232597154430026,0,2000,2000,NA,NA,0
"1969","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","RA11S",NA,NA,0.019493902160913,0,2000,2003,NA,NA,0
"1970","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","RA13B",NA,NA,0.116220331040147,0,2000,2004,NA,NA,0
"1971","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","RK606",NA,NA,0.000997055348889168,0,2000,2001,NA,NA,0
"1972","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","RN602",NA,NA,0.126814281295271,0,2000,2003,NA,NA,0
"1973","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","TG755",NA,NA,0.0107059067820375,0,2000,2002,NA,NA,0
"1974","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","TN517",NA,NA,0.0165164935261864,0,2000,2004,NA,NA,0
"1975","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","TN518",NA,NA,0.00231179570657961,0,2000,2004,NA,NA,0
"1976","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","UA10D",NA,NA,0.0935790540186447,0,2000,2004,NA,NA,0
"1977","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","UN600",NA,NA,0.00272278310244059,0,2000,2003,NA,NA,0
"1978","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","WA30C",NA,NA,0.489936549334106,0,2000,2004,NA,NA,0
"1979","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","WA30H",NA,NA,0.0682591226200675,0,2000,2004,NA,NA,0
"1980","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","WA40A",NA,NA,0.00669942614469989,0,2000,2003,NA,NA,0
"1981","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","WA40D",NA,NA,0.00906904800013612,0,2000,2004,NA,NA,0
"1982","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","WA40Y",NA,NA,0.000552118883578216,0,2000,2000,NA,NA,0
"1983","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","WK201",NA,NA,0.000342600054056765,0,2000,2000,NA,NA,0
"1984","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","WN607",NA,NA,0.000192898762276361,0,2000,2000,NA,NA,0
"1985","Defense","Navy","1700","NAVFAC","U.S. NAVY NAVAL FACILITIES ENGINEERING COMMAND","C2470",NA,NA,5.66282460564442,6.0385354204435e-05,2000,2004,2003,2003,1.06634689240147e-05
"1986","Defense","Navy","1700","NAVFAC","U.S. NAVY NAVAL FACILITIES ENGINEERING COMMAND","C2474",NA,NA,1.1440025292833,0,2000,2004,NA,NA,0
"1987","Defense","Navy","1700","NAVFAC","U.S. NAVY NAVAL FACILITIES ENGINEERING COMMAND","C2742",NA,NA,3.82748336060994,0.00225079655091895,2000,2004,2004,2004,0.000588061746808031
"1988","Defense","Navy","1700","NAVSEA","U.S. NAVY NAVAL SEA SYSTEMS COMMAND","BD202",NA,NA,0.0127739234454789,0,2000,2000,NA,NA,0
"1989","Defense","Navy","1700","NAVSEA","U.S. NAVY NAVAL SEA SYSTEMS COMMAND","BS793",NA,NA,0.710690281988684,0,2000,2004,NA,NA,0
"1990","Defense","Navy","1700","NAVSEA","U.S. NAVY NAVAL SEA SYSTEMS COMMAND","BS799",NA,NA,0.637906607102673,0,2000,2004,NA,NA,0
"1991","Defense","Navy","1700","NAVSEA","U.S. NAVY NAVAL SEA SYSTEMS COMMAND","BW10C",NA,NA,1.29431375688129,0,2000,2004,NA,NA,0
"1992","Defense","Navy","1700","USMC","UNITED STATES MARINE CORPS","F0169",NA,NA,0.00512197359451917,0,2000,2003,NA,NA,0
"1993","Defense","Navy","1700","USMC","UNITED STATES MARINE CORPS","F6735",NA,NA,0.00135557241397493,0,2000,2000,NA,NA,0
"1994","Defense","Navy","1700","USMC","UNITED STATES MARINE CORPS","F7004",NA,NA,1.69274942855631,0.00391939356310964,2000,2004,2004,2004,0.0023154009075356
"1995","Defense","Navy","1700","SPAWAR","U.S. NAVY SPACE AND NAVAL WARFARE SYSTEMS COMMAND","D710C",NA,NA,0.106143318921245,0.00132114539777085,2000,2004,2004,2004,0.0124468069323431
"1996","Defense","Navy","1700","SPAWAR","U.S. NAVY SPACE AND NAVAL WARFARE SYSTEMS COMMAND","D710E",NA,NA,0.869841238424732,0,2000,2004,NA,NA,0
"1997","Defense","Navy","1700","SPAWAR","U.S. NAVY SPACE AND NAVAL WARFARE SYSTEMS COMMAND","D920B",NA,NA,0.956016720168235,0,2000,2004,NA,NA,0
"1998","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA4608",NA,NA,0.101993427417854,0,2001,2016,NA,NA,0
"1999","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA4620",NA,NA,0.113397489189135,0,2001,2016,NA,NA,0
"2000","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA5570",NA,NA,0.0154771916325235,0,2001,2016,NA,NA,0
"2001","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","GZ620",NA,NA,0.00303185433155921,0,2001,2001,NA,NA,0
"2002","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GC200",NA,NA,0.00693543695734721,0,2001,2004,NA,NA,0
"2003","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GE600",NA,NA,0,0,2001,2001,NA,NA,0
"2004","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GM11",NA,NA,1.47524411771174,0,2000,2004,NA,NA,0
"2005","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GR090",NA,NA,0.00109870207772722,0,2001,2002,NA,NA,0
"2006","DHS","COAST GUARD","Uncategorized","Uncategorized","Uncategorized","00087",NA,NA,0.192902409569749,0,2001,2016,NA,NA,0
"2007","DHS","FEMA","Uncategorized","Uncategorized","Uncategorized","OFMAF",NA,NA,0.408399048413602,0,2000,2003,NA,NA,0
"2008","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","AC000",NA,NA,1.62762396630995,0,2000,2011,NA,NA,0
"2009","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","JC000",NA,NA,0.597413570923975,0.000371641898909279,2000,2016,2012,2015,0.0006220847951855
"2010","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","KS000",NA,NA,1.67971291234108,0.00106867411326802,2000,2016,2004,2013,0.00063622426512074
"2011","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","NL000",NA,NA,0.0999642492018541,-1.04272375720214e-09,2000,2016,2012,2012,-1.04309667258802e-08
"2012","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","PA000",NA,NA,0.0163167971728184,6.2845142003584e-05,2000,2016,2015,2016,0.0038515611451171
"2013","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","RE000",NA,NA,0.0223417167227319,-5.24917566613127e-07,2000,2014,2012,2012,-2.34949522065617e-05
"2014","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","SU000",NA,NA,0.0104067906707075,0,2000,2016,NA,NA,0
"2015","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","082MK",NA,NA,0.00583716234657981,0,2000,2002,NA,NA,0
"2016","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","083A7",NA,NA,0.00279063320754671,0,2000,2002,NA,NA,0
"2017","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","08499",NA,NA,0.00185013097993603,0,2000,2004,NA,NA,0
"2018","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","09156",NA,NA,0.000657316623735495,0,2000,2002,NA,NA,0
"2019","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","1484",NA,NA,0.0106038943466991,-3.0837512395496e-07,2000,2016,2012,2012,-2.90813086091294e-05
"2020","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","281",NA,NA,0.0243902340087335,0,2000,2009,NA,NA,0
"2021","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","3294",NA,NA,0.00215766020375049,0,2000,2007,NA,NA,0
"2022","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","32NT",NA,NA,0.00554541730659809,0.00020195860369891,2000,2010,2005,2005,0.0364190091625049
"2023","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","3434",NA,NA,0.03936536518251,0,2000,2016,NA,NA,0
"2024","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","3J16",NA,NA,7.27231582515428,0.00790487527710741,2000,2016,2010,2014,0.00108698184555808
"2025","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","8379",NA,NA,0.0365165597894199,5.68284447675164e-06,2000,2016,2012,2012,0.000155623763835447
"2026","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","8417",NA,NA,0.00463557268406282,9.21676410060852e-06,2000,2016,2013,2013,0.00198826870567598
"2027","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","91W8",NA,NA,0.0323803539003764,1.79613572198396e-05,2000,2014,2011,2014,0.000554699225187616
"2028","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","91Z9",NA,NA,0.0380487806749488,4.97379232185419e-06,2000,2015,2012,2012,0.000130721464226288
"2029","Other Agencies","All other Customers","Uncategorized","Uncategorized","Uncategorized","USSAH",NA,NA,0.0219497499482892,0,2000,2003,NA,NA,0
"2030","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00010",NA,NA,0.00234954598377305,0,2000,2012,NA,NA,0
"2031","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00029",NA,NA,0.00111935205620836,5.31794131655799e-07,2000,2014,2011,2011,0.000475091039236729
"2032","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00035",NA,NA,0.00699256436191777,0,2000,2011,NA,NA,0
"2033","Other Agencies","Commerce","Uncategorized","Uncategorized","Uncategorized","000PA",NA,NA,9.70489852001144,0.010698893796561,2000,2016,2006,2016,0.00110242201652082
"2034","Other Agencies","Commerce","Uncategorized","Uncategorized","Uncategorized","000SD",NA,NA,0.00823624873349918,0,2000,2001,NA,NA,0
"2035","Other Agencies","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","Uncategorized","Uncategorized","Uncategorized","60300",NA,NA,0.0814663698845181,0,2000,2005,NA,NA,0
"2036","Other Agencies","EPA","Uncategorized","Uncategorized","Uncategorized","CCO00",NA,NA,3.68679430782934,0.00200189030421563,2000,2016,2008,2015,0.000542989420365651
