"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSA.Title","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","52 ","01",,"0571","JPATS Series","A","Weapon System Cost","Add","U",,2013,"Base",,1552,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","53 ","01",,"0575","Aviation Life Support Mods","A","Weapon System Cost","Add","U",,2013,"Base",,2473,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","54 ","01",,"0576","Common ECM Equipment","A","Weapon System Cost","Add","U",,2013,"Base",,114690,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","55 ","01",,"0577","Common Avionics Changes","A","Weapon System Cost","Add","U",,2013,"Base",,96183,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","56 ","01",,"0581","Common Defensive Weapon System","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","57 ","01",,"0582","ID Systems","A","Weapon System Cost","Add","U",,2013,"Base",,39846,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","58 ","01",,"0586","P-8 Series","A","Weapon System Cost","Add","U",,2013,"Base",,5302,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","59 ","01",,"0587","MAGTF EW for Aviation","A","Weapon System Cost","Add","U",,2013,"Base",,34127,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","60 ","01",,"0588","MQ-8 Series","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","61 ","01",,"0589","RQ-7 Series","A","Weapon System Cost","Add","U",,2013,"Base",,49324,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","62 ","01",,"0590","V-22 (Tilt/Rotor  ACFT) Osprey","A","Weapon System Cost","Add","U",,2013,"Base",,95856,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","63 ","01",,"0592","F-35 STOVL Series","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","64 ","01",,"0593","F-35 CV Series","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","06","Aircraft Spares and Repair Parts","65 ","01",,"0605","Spares and Repair Parts","A","Weapon System Cost","Add","U",,2013,"Base",,1166430,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","66 ","01",,"0705","Common Ground Equipment","A","Weapon System Cost","Add","U",,2013,"Base",,387195,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","67 ","01",,"0715","Aircraft Industrial Facilities","A","Weapon System Cost","Add","U",,2013,"Base",,23469,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","68 ","01",,"0720","War Consumables","A","Weapon System Cost","Add","U",,2013,"Base",,43383,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","69 ","01",,"0725","Other Production Charges","A","Weapon System Cost","Add","U",,2013,"Base",,3399,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","70 ","01",,"0735","Special Support Equipment","A","Weapon System Cost","Add","U",,2013,"Base",,32274,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","71 ","01",,"0740","First Destination Transportation","A","Weapon System Cost","Add","U",,2013,"Base",,1742,,,,,,0,,,,
,2014,"1506N",,,"Aircraft Procurement, Navy","NAVY","20","Undistributed","72 ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2013,"Base",,576136,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","01","Ballistic Missiles","1  ","02",,"1250","Trident II Mods","A","Weapon System Cost","Add","U",,2013,"Base",,1224683,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","01","Ballistic Missiles","2  ","03",,"1350","Missile Industrial Facilities","A","Weapon System Cost","Add","U",,2013,"Base",,5553,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","3  ","01",,"2101","Tomahawk","A","Weapon System Cost","Add","U",,2013,"Base",,308970,,,,,,196,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","4  ","02",,"2206","AMRAAM","A","Weapon System Cost","Add","U",,2013,"Base",,102683,,,,,,67,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","5  ","02",,"2209","Sidewinder","A","Weapon System Cost","Add","U",,2013,"Base",,80226,,,,,,150,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","6  ","02",,"2230","JSOW","A","Weapon System Cost","Add","U",,2013,"Base",,127609,,,,,,280,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","7  ","02",,"2234","Standard Missile","A","Weapon System Cost","Add","U",,2013,"Base",,399482,,,,,,94,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","8  ","02",,"2242","Ram","A","Weapon System Cost","Add","U",,2013,"Base",,66769,,,,,,62,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","9  ","02",,"2254","Hellfire","A","Weapon System Cost","Add","U",,2013,"Base",,74501,,,,,,998,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","10 ","02",,"2255","Laser Maverick","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","11 ","02",,"2264","Stand off Precision Guided Munitions (SOPGM)","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","12 ","02",,"2280","Aerial Targets","A","Weapon System Cost","Add","U",,2013,"Base",,61518,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","13 ","02",,"2290","Other Missile Support","A","Weapon System Cost","Add","U",,2013,"Base",,3585,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","14 ","03",,"2307","ESSM","A","Weapon System Cost","Add","U",,2013,"Base",,58194,,,,,,37,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","15 ","03",,"2327","Harm Mods","A","Weapon System Cost","Add","U",,2013,"Base",,86721,,,,,,100,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","16 ","04",,"2420","Weapons Industrial Facilities","A","Weapon System Cost","Add","U",,2013,"Base",,2014,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","17 ","04",,"2433","Fleet Satellite Comm Follow-On","A","Weapon System Cost","Add","U",,2013,"Base",,21454,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","02","Other Missiles","18 ","05",,"2500","Ordnance Support Equipment","A","Weapon System Cost","Add","U",,2013,"Base",,54945,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","19 ","01",,"3113","SSTD","A","Weapon System Cost","Add","U",,2013,"Base",,2700,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","20 ","01",,"3141","ASW Targets","A","Weapon System Cost","Add","U",,2013,"Base",,10385,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","21 ","02",,"3215","MK-54 Torpedo Mods","A","Weapon System Cost","Add","U",,2013,"Base",,74487,,,,,,75,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","22 ","02",,"3225","MK-48 Torpedo ADCAP Mods","A","Weapon System Cost","Add","U",,2013,"Base",,54281,,,,,,94,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","23 ","02",,"3231","Quickstrike Mine","A","Weapon System Cost","Add","U",,2013,"Base",,6852,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","24 ","03",,"3301","Torpedo Support Equipment","A","Weapon System Cost","Add","U",,2013,"Base",,46402,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","25 ","03",,"3302","ASW Range Support","A","Weapon System Cost","Add","U",,2013,"Base",,11927,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","26 ","04",,"2410","First Destination Transportation","A","Weapon System Cost","Add","U",,2013,"Base",,3614,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","27 ","01",,"4129","Small Arms and Weapons","A","Weapon System Cost","Add","U",,2013,"Base",,12594,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","28 ","02",,"4205","CIWS Mods","A","Weapon System Cost","Add","U",,2013,"Base",,59303,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","29 ","02",,"4206","Coast Guard Weapons","A","Weapon System Cost","Add","U",,2013,"Base",,19072,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","30 ","02",,"4217","Gun Mount Mods","A","Weapon System Cost","Add","U",,2013,"Base",,54706,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","31 ","02",,"4223","Cruiser Modernization Weapons","A","Weapon System Cost","Add","U",,2013,"Base",,1591,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","32 ","02",,"4225","Airborne Mine Neutralization Systems","A","Weapon System Cost","Add","U",,2013,"Base",,20607,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","04","Other Weapons","33 ","04",,"4500","Cancelled Account Adjustments","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","06","Spares and Repair Parts","34 ","01",,"6120","Spares and Repair Parts","A","Weapon System Cost","Add","U",,2013,"Base",,60150,,,,,,0,,,,
,2014,"1507N",,,"Weapons Procurement, Navy","NAVY","20","Undistributed","35 ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2013,"Base",,92102,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","1  ","01",,"0145","General Purpose Bombs","A","Weapon System Cost","Add","U",,2013,"Base",,27024,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","2  ","01",,"0151","Airborne Rockets, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,56575,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","3  ","01",,"0155","Machine Gun Ammunition","A","Weapon System Cost","Add","U",,2013,"Base",,21266,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","4  ","01",,"0160","Practice Bombs","A","Weapon System Cost","Add","U",,2013,"Base",,34319,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","5  ","01",,"0180","Cartridges & Cart Actuated Devices","A","Weapon System Cost","Add","U",,2013,"Base",,53755,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","6  ","01",,"0182","Air Expendable Countermeasures","A","Weapon System Cost","Add","U",,2013,"Base",,61693,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","7  ","01",,"0194","JATOS","A","Weapon System Cost","Add","U",,2013,"Base",,2776,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","8  ","01",,"0198","LRLAP 6"" Long Range Attack Projectile","A","Weapon System Cost","Add","U",,2013,"Base",,7102,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","9  ","01",,"0250","5 Inch/54 Gun Ammunition","A","Weapon System Cost","Add","U",,2013,"Base",,48320,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","10 ","01",,"0266","Intermediate Caliber Gun Ammunition","A","Weapon System Cost","Add","U",,2013,"Base",,25544,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","11 ","01",,"0270","Other Ship Gun Ammunition","A","Weapon System Cost","Add","U",,2013,"Base",,41624,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","12 ","01",,"0335","Small Arms & Landing Party Ammo","A","Weapon System Cost","Add","U",,2013,"Base",,65893,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","13 ","01",,"0340","Pyrotechnic and Demolition","A","Weapon System Cost","Add","U",,2013,"Base",,11176,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","14 ","01",,"0400","Ammunition Less Than $5 Million","A","Weapon System Cost","Add","U",,2013,"Base",,4116,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","15 ","01",,"1000","Small Arms Ammunition","A","Weapon System Cost","Add","U",,2013,"Base",,83733,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","16 ","01",,"1030","Linear Charges, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,24645,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","17 ","01",,"1050","40 Mm, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,16201,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","18 ","01",,"1083","60mm, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","19 ","01",,"1091","81mm, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,13711,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","20 ","01",,"1121","120mm, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,12557,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","21 ","01",,"1388","Ctg 25mm, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","22 ","01",,"1468","Grenades, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,7634,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","23 ","01",,"1471","Rockets, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,27528,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","24 ","01",,"1473","Artillery, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,93065,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","25 ","01",,"1500","Demolition Munitions, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,2047,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","26 ","01",,"1625","Fuze, All Types","A","Weapon System Cost","Add","U",,2013,"Base",,5297,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","27 ","01",,"1628","Non Lethals","A","Weapon System Cost","Add","U",,2013,"Base",,1362,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","28 ","01",,"1630","Ammo Modernization","A","Weapon System Cost","Add","U",,2013,"Base",,4566,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","29 ","01",,"1660","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2013,"Base",,6010,,,,,,0,,,,
,2014,"1508N",,,"Procurement of Ammo, Navy & MC","NAVY","20","Undistributed","30 ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2013,"Base",,-157290,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","1  ","01",,"2001","Carrier Replacement Program","A","Weapon System Cost","Add","U",,2013,"Base",,10404454,,,,,,1,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","1  ","01",,"2001","Carrier Replacement Program","B","Less: Advance Procurement (PY)","Add","U",,2013,"Base",,-3327874,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","1  ","01",,"2001","Carrier Replacement Program","E","Less: Subsequent Full Funding (FY)","Add","U",,2013,"Base",,-6468385,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","1  ","01",,"2001","Carrier Replacement Program","L","Subsequent Full Funding (CY)","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","2  ","01",,"2001","Carrier Replacement Program","C","Advance Procurement (CY)","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","3  ","01",,"2013","Virginia Class Submarine","A","Weapon System Cost","Add","U",,2013,"Base",,5174883,,,,,,2,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","3  ","01",,"2013","Virginia Class Submarine","B","Less: Advance Procurement (PY)","Add","U",,2013,"Base",,-1957282,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","3  ","01",,"2013","Virginia Class Submarine","E","Less: Subsequent Full Funding (FY)","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","4  ","01",,"2013","Virginia Class Submarine","C","Advance Procurement (CY)","Add","U",,2013,"Base",,874878,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","5  ","01",,"2086","CVN Refueling Overhauls","A","Weapon System Cost","Add","U",,2013,"Base",,4515716,,,,,,1,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","5  ","01",,"2086","CVN Refueling Overhauls","B","Less: Advance Procurement (PY)","Add","U",,2013,"Base",,-1153919,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","5  ","01",,"2086","CVN Refueling Overhauls","E","Less: Subsequent Full Funding (FY)","Add","U",,2013,"Base",,-1748405,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","5  ","01",,"2086","CVN Refueling Overhauls","L","Subsequent Full Funding (CY)","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","6  ","01",,"2086","CVN Refueling Overhauls","C","Advance Procurement (CY)","Add","U",,2013,"Base",,70010,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","7  ","01",,"2119","DDG 1000","A","Weapon System Cost","Add","U",,2013,"Base",,669222,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","8  ","01",,"2122","DDG-51","A","Weapon System Cost","Add","U",,2013,"Base",,3149381,,,,,,2,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","8  ","01",,"2122","DDG-51","B","Less: Advance Procurement (PY)","Add","U",,2013,"Base",,-100723,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","9  ","01",,"2122","DDG-51","C","Advance Procurement (CY)","Add","U",,2013,"Base",,466283,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","10 ","01",,"2127","Littoral Combat Ship","A","Weapon System Cost","Add","U",,2013,"Base",,1784959,,,,,,4,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","10 ","01",,"2127","Littoral Combat Ship","B","Less: Advance Procurement (PY)","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","11 ","01",,"3036","LPD-17","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","11 ","01",,"3036","LPD-17","B","Less: Advance Procurement (PY)","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","11 ","01",,"3036","LPD-17","N","Completion of Prior Year Shipbuilding (CY)","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","12 ","01",,"3039","Afloat Forward Staging Base","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","13 ","01",,"3041","LHA Replacement","L","Subsequent Full Funding (CY)","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","14 ","01",,"3043","Joint High Speed Vessel","A","Weapon System Cost","Add","U",,2013,"Base",,189196,,,,,,1,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","15 ","01",,"5087","Oceanographic Ships","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","16 ","01",,"5092","Moored Training Ship","C","Advance Procurement (CY)","Add","U",,2013,"Base",,307300,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","17 ","01",,"5110","Outfitting","A","Weapon System Cost","Add","U",,2013,"Base",,309648,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","18 ","01",,"5113","Service Craft","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","19 ","01",,"5139","LCAC SLEP","A","Weapon System Cost","Add","U",,2013,"Base",,47930,,,,,,2,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","20 ","01",,"5300","Completion of PY Shipbuilding Programs","A","Weapon System Cost","Add","U",,2013,"Base",,372573,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","20 ","01",,"5300","Completion of PY Shipbuilding Programs","W","LHA R (MEMO NON ADD)","Non-Add","U",,2013,"Base",,156685,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","20 ","01",,"5300","Completion of PY Shipbuilding Programs","X","CVN (MEMO NON ADD)","Non-Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","20 ","01",,"5300","Completion of PY Shipbuilding Programs","Z","CVN RCOH (MEMO NON ADD)","Non-Add","U",,2013,"Base",,135000,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","20 ","01",,"5300","Completion of PY Shipbuilding Programs","5","LPD 17 (MEMO NON ADD)","Non-Add","U",,2013,"Base",,80888,,,,,,0,,,,
,2014,"1611N",,,"Shipbuilding and Conversion, Navy","NAVY","20","Undistributed","21 ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2013,"Base",,1430574,,,,,,0,,,,
,2014,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","1  ","01",,"0110","LM-2500 Gas Turbine","A","Weapon System Cost","Add","U",,2013,"Base",,10658,,,,,,0,,,,
,2014,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","2  ","01",,"0120","Allison 501k Gas Turbine","A","Weapon System Cost","Add","U",,2013,"Base",,8469,,,,,,0,,,,
,2014,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","3  ","01",,"0140","Hybrid Electric Drive (HED)","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","4  ","02",,"0200","Surface Combatant HM&E","A","Weapon System Cost","Add","U",,2013,"Base",,0,,,,,,0,,,,
,2014,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","5  ","06",,"0670","Other Navigation Equipment","A","Weapon System Cost","Add","U",,2013,"Base",,23392,,,,,,0,,,,
