"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"2108",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","190","190","4B3N","Acquisition and Program Management","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2109",2014,"1106N","Operation & Maintenance, Marine Corps",NA,"04","Admin & Srvwd Activities",NA,NA,NA,"9999","Classified Programs","Y","Y","U",2014,"OCO",NA,NA,NA,NA,825
"2110",2014,"1106N","Operation & Maintenance, Marine Corps","NAVY","20","Undistributed","Undistributed","200","200","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2111",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","010","010","1A1A","Mission and Other Flight Operations","Y","Y","U",2014,"OCO",NA,NA,NA,NA,17196
"2112",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","020","020","1A3A","Intermediate Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,200
"2113",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","030","030","1A4A","Air Operations and Safety Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2114",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","040","040","1A5A","Aircraft Depot Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,6000
"2115",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","050","050","1A6A","Aircraft Depot Operations Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2116",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","060","060","1A9A","Aviation Logistics","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2117",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","070","070","1B1B","Mission and Other Ship Operations","Y","Y","U",2014,"OCO",NA,NA,NA,NA,12304
"2118",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","080","080","1B2B","Ship Operations Support & Training","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2119",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","090","090","1B4B","Ship Depot Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,6790
"2120",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","100","100","1C1C","Combat Communications","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2121",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","110","110","1C6C","Combat Support Forces","Y","Y","U",2014,"OCO",NA,NA,NA,NA,13210
"2122",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Weapons Support","120","120","1D4D","Weapons Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2123",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","130","130","BSIT","Enterprise Information","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2124",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","140","140","BSMR","Sustainment, Restoration and Modernization","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2125",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","150","150","BSSR","Base Operating Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2126",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","160","160","4A1M","Administration","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2127",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","170","170","4A4M","Military Manpower and Personnel Management","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2128",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","180","180","4A6M","Servicewide Communications","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2129",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","190","190","4B3N","Acquisition and Program Management","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2130",2014,"1806N","Operation & Maintenance, Navy Res","NAVY","20","Undistributed","Undistributed","200","200","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2131",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","010","010","1A1A","Operating Forces","Y","Y","U",2014,"OCO",NA,NA,NA,NA,11124
"2132",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","020","020","1A3A","Depot Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2133",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","030","030","BSM1","Sustainment, Restoration and Modernization","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2134",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","040","040","BSS1","Base Operating Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,1410
"2135",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","050","050","4A3G","Servicewide Transportation","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2136",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","060","060","4A4G","Administration","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2137",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","070","070","4A6G","Recruiting and Advertising","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2138",2014,"1107N","Operation & Maintenance, MC Reserve","NAVY","20","Undistributed","Undistributed","080","080","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2139",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","010","010","011A","Primary Combat Forces","Y","Y","U",2014,"OCO",NA,NA,NA,NA,1712393
"2140",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","020","020","011C","Combat Enhancement Forces","Y","Y","U",2014,"OCO",NA,NA,NA,NA,836104
"2141",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","030","030","011D","Air Operations Training (OJT, Maintain Skills)","Y","Y","U",2014,"OCO",NA,NA,NA,NA,14118
"2142",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","040","040","011M","Depot Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,1373480
"2143",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","050","050","011R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"OCO",NA,NA,NA,NA,122712
"2144",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","060","060","011Z","Base Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,1520333
"2145",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","070","070","012A","Global C3I and Early Warning","Y","Y","U",2014,"OCO",NA,NA,NA,NA,31582
"2146",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","080","080","012C","Other Combat Ops Spt Programs","Y","Y","U",2014,"OCO",NA,NA,NA,NA,147524
"2147",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","090","090","012D","JCS Exercises","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2148",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","100","100","012F","Tactical Intel and Other Special Activities","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2149",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","110","110","013A","Launch Facilities","Y","Y","U",2014,"OCO",NA,NA,NA,NA,857
"2150",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","120","120","013C","Space Control Systems","Y","Y","U",2014,"OCO",NA,NA,NA,NA,8353
"2151",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","130","130","015A","Combatant Commanders Direct Mission Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,50495
"2152",2014,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","140","140","015B","Combatant Commanders Core Operations","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2153",2014,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","150","150","021A","Airlift Operations","Y","Y","U",2014,"OCO",NA,NA,NA,NA,3091133
"2154",2014,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","160","160","021D","Mobilization Preparedness","Y","Y","U",2014,"OCO",NA,NA,NA,NA,47897
"2155",2014,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","170","170","021M","Depot Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,387179
"2156",2014,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","180","180","021R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"OCO",NA,NA,NA,NA,7043
"2157",2014,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","190","190","021Z","Base Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,68382
"2158",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","200","200","031A","Officer Acquisition","Y","Y","U",2014,"OCO",NA,NA,NA,NA,100
"2159",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","210","210","031B","Recruit Training","Y","Y","U",2014,"OCO",NA,NA,NA,NA,478
"2160",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","220","220","031D","Reserve Officers Training Corps (ROTC)","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2161",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","230","230","031R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2162",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","240","240","031Z","Base Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,19256
"2163",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills and Advanced Training","250","250","032A","Specialized Skill Training","Y","Y","U",2014,"OCO",NA,NA,NA,NA,12845
"2164",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills and Advanced Training","260","260","032B","Flight Training","Y","Y","U",2014,"OCO",NA,NA,NA,NA,731
"2165",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills and Advanced Training","270","270","032C","Professional Development Education","Y","Y","U",2014,"OCO",NA,NA,NA,NA,607
"2166",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills and Advanced Training","280","280","032D","Training Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,720
"2167",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills and Advanced Training","290","290","032M","Depot Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2168",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting and Other Training & Education","300","300","033A","Recruiting and Advertising","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2169",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting and Other Training & Education","310","310","033B","Examining","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2170",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting and Other Training & Education","320","320","033C","Off-Duty and Voluntary Education","Y","Y","U",2014,"OCO",NA,NA,NA,NA,152
"2171",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting and Other Training & Education","330","330","033D","Civilian Education and Training","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2172",2014,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting and Other Training & Education","340","340","033E","Junior ROTC","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2173",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","350","350","041A","Logistics Operations","Y","Y","U",2014,"OCO",NA,NA,NA,NA,86273
"2174",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","360","360","041B","Technical Support Activities","Y","Y","U",2014,"OCO",NA,NA,NA,NA,2511
"2175",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","370","370","041M","Depot Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2176",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","380","380","041R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2177",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","390","390","041Z","Base Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,19887
"2178",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","400","400","042A","Administration","Y","Y","U",2014,"OCO",NA,NA,NA,NA,3493
"2179",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","410","410","042B","Servicewide Communications","Y","Y","U",2014,"OCO",NA,NA,NA,NA,152086
"2180",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","420","420","042G","Other Servicewide Activities","Y","Y","U",2014,"OCO",NA,NA,NA,NA,269825
"2181",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","430","430","042I","Civil Air Patrol","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2182",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","440","440","042N","Judgement Fund Reimbursement","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2183",2014,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Support to Other Nations","460","460","044A","International Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,117
"2184",2014,"3400F","Operation & Maintenance, Air Force",NA,"04","Admin & Srvwd Activities",NA,NA,NA,"9999","Classified Programs","Y","Y","U",2014,"OCO",NA,NA,NA,NA,16558
"2185",2014,"3400F","Operation & Maintenance, Air Force","AF","20","Undistributed","Undistributed","470","470","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2186",2014,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","010","010","011A","Primary Combat Forces","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2187",2014,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","020","020","011G","Mission Support Operations","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2188",2014,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","030","030","011M","Depot Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,26599
"2189",2014,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","040","040","011R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2190",2014,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","050","050","011Z","Base Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,6250
"2191",2014,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","060","060","042A","Administration","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2192",2014,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","070","070","042J","Recruiting and Advertising","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2193",2014,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","080","080","042K","Military Manpower and Pers Mgmt (ARPC)","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2194",2014,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","090","090","042L","Other Pers Support (Disability Comp)","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2195",2014,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","100","100","042M","Audiovisual","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2196",2014,"3740F","Operation & Maintenance, AF Reserve","AF","20","Undistributed","Undistributed","110","110","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2197",2014,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","010","010","011F","Aircraft Operations","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2198",2014,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","020","020","011G","Mission Support Operations","Y","Y","U",2014,"OCO",NA,NA,NA,NA,22200
"2199",2014,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","030","030","011M","Depot Maintenance","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2200",2014,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","040","040","011R","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2201",2014,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","050","050","011Z","Base Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2202",2014,"3840F","Operation & Maintenance, ANG","AF","04","Administration And Service-Wide Activities","Servicewide Activities","060","060","042A","Administration","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2203",2014,"3840F","Operation & Maintenance, ANG","AF","04","Administration And Service-Wide Activities","Servicewide Activities","070","070","042J","Recruiting and Advertising","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2204",2014,"3840F","Operation & Maintenance, ANG","AF","20","Undistributed","Undistributed","080","080","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2205",2014,"0100D","Operation and Maintenance, Defense-Wide","TJS","01","Operating Forces","Defensewide Activities","010","010","1PL1","Joint Chiefs of Staff","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2206",2014,"0100D","Operation and Maintenance, Defense-Wide","SOCOM","01","Operating Forces","Defensewide Activities","020","020","1PL2","Special Operations Command","Y","Y","U",2014,"OCO",NA,NA,NA,NA,2222868
"2207",2014,"0100D","Operation and Maintenance, Defense-Wide",NA,"01","Operating Forces",NA,NA,NA,"9999","Classified Programs","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2208",2014,"0100D","Operation and Maintenance, Defense-Wide","DAU","03","Training and Recruiting","Defensewide Activities","040","040","3EV2","Defense Acquisition University","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2209",2014,"0100D","Operation and Maintenance, Defense-Wide","NDU","03","Training and Recruiting","Recruiting and Other Training & Education","050","050","PEV5","National Defense University","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2210",2014,"0100D","Operation and Maintenance, Defense-Wide","CMP","04","Administration And Servicewide Activities","Defensewide Activities","060","060","4GT3","Civil Military Programs","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2211",2014,"0100D","Operation and Maintenance, Defense-Wide","DCAA","04","Administration And Servicewide Activities","Defensewide Activities","080","080","4GT6","Defense Contract Audit Agency","Y","Y","U",2014,"OCO",NA,NA,NA,NA,27781
"2212",2014,"0100D","Operation and Maintenance, Defense-Wide","DCMA","04","Administration And Servicewide Activities","Defensewide Activities","090","090","4GTO","Defense Contract Management Agency","Y","Y","U",2014,"OCO",NA,NA,NA,NA,45746
"2213",2014,"0100D","Operation and Maintenance, Defense-Wide","DFAS","04","Administration And Servicewide Activities","Defensewide Activities","100","100","4GT7","Defense Finance and Accounting Service","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2214",2014,"0100D","Operation and Maintenance, Defense-Wide","DHRA","04","Administration And Servicewide Activities","Defensewide Activities","110","110","4GT8","Defense Human Resources Activity","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2215",2014,"0100D","Operation and Maintenance, Defense-Wide","DISA","04","Administration And Servicewide Activities","Defensewide Activities","120","120","4GT9","Defense Information Systems Agency","Y","Y","U",2014,"OCO",NA,NA,NA,NA,76348
"2216",2014,"0100D","Operation and Maintenance, Defense-Wide","DLSA","04","Administration And Servicewide Activities","Defensewide Activities","140","140","4GTA","Defense Legal Services Agency","Y","Y","U",2014,"OCO",NA,NA,NA,NA,99538
"2217",2014,"0100D","Operation and Maintenance, Defense-Wide","DLA","04","Administration And Servicewide Activities","Defensewide Activities","150","150","4GTB","Defense Logistics Agency","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2218",2014,"0100D","Operation and Maintenance, Defense-Wide","DMACT","04","Administration And Servicewide Activities","Defensewide Activities","160","160","ES18","Defense Media Activity","Y","Y","U",2014,"OCO",NA,NA,NA,NA,9620
"2219",2014,"0100D","Operation and Maintenance, Defense-Wide","DPMO","04","Administration And Servicewide Activities","Defensewide Activities","170","170","4GTC","Defense POW/MIA Office","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2220",2014,"0100D","Operation and Maintenance, Defense-Wide","DSCA","04","Administration And Servicewide Activities","Defensewide Activities","180","180","4GTD","Defense Security Cooperation Agency","Y","Y","U",2014,"OCO",NA,NA,NA,NA,1950000
"2221",2014,"0100D","Operation and Maintenance, Defense-Wide","DSS","04","Administration And Servicewide Activities","Defensewide Activities","190","190","4GTE","Defense Security Service","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2222",2014,"0100D","Operation and Maintenance, Defense-Wide","DTSA","04","Administration And Servicewide Activities","Defensewide Activities","210","210","4GTH","Defense Technology Security Administration","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2223",2014,"0100D","Operation and Maintenance, Defense-Wide","DTRA","04","Administration And Servicewide Activities","Defensewide Activities","220","220","4GTI","Defense Threat Reduction Agency","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2224",2014,"0100D","Operation and Maintenance, Defense-Wide","DODEA","04","Administration And Servicewide Activities","Defensewide Activities","240","240","4GTJ","Department of Defense Education Activity","Y","Y","U",2014,"OCO",NA,NA,NA,NA,100100
"2225",2014,"0100D","Operation and Maintenance, Defense-Wide","MDA","04","Administration And Servicewide Activities","Defensewide Activities","250","250","011A","Missile Defense Agency","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2226",2014,"0100D","Operation and Maintenance, Defense-Wide","OEA","04","Administration And Servicewide Activities","Defensewide Activities","270","270","4GTM","Office of Economic Adjustment","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2227",2014,"0100D","Operation and Maintenance, Defense-Wide","OSD","04","Administration And Servicewide Activities","Defensewide Activities","280","280","4GTN","Office of the Secretary of Defense","Y","Y","U",2014,"OCO",NA,NA,NA,NA,38227
"2228",2014,"0100D","Operation and Maintenance, Defense-Wide","WHS","04","Administration And Servicewide Activities","Defensewide Activities","290","290","4GTQ","Washington Headquarters Services","Y","Y","U",2014,"OCO",NA,NA,NA,NA,2784
"2229",2014,"0100D","Operation and Maintenance, Defense-Wide",NA,"04","Administration And Servicewide Activities",NA,NA,NA,"9999","Classified Programs","Y","Y","U",2014,"OCO",NA,NA,NA,NA,1862066
"2230",2014,"0100D","Operation and Maintenance, Defense-Wide","DEFW","20","Undistributed","Undistributed","300","300","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2231",2014,"0107D","Office of the Inspector General","IG","01","Operation And Maintenance","Defensewide Activities","010","010","4GTV","Office of the Inspector General","Y","Y","U",2014,"OCO",NA,NA,NA,NA,10766
"2232",2014,"0107D","Office of the Inspector General","IG","02","RDT&E","Defensewide Activities","020","020","4GTV","Office of the Inspector General","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2233",2014,"0107D","Office of the Inspector General","IG","03","Procurement","Defensewide Activities","030","030","4GTV","Office of the Inspector General","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2234",2014,"0107D","Office of the Inspector General","IG","20","Undistributed","Undistributed","040","040","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2235",2014,"0104D","US Court of Appeals for Armed Forces, Def","CAAF","04","Administration And Associated Activities","Defensewide Activities","010","010","4GTT","Us Court of Appeals for the Armed Forces, Defense","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2236",2014,"0104D","US Court of Appeals for Armed Forces, Def","CAAF","20","Undistributed","Undistributed","020","020","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2237",2014,"0130D","Defense Health Program","DHP","01","Operation & Maintenance","Defense Health Program","010","010","1","In-House Care","Y","Y","U",2014,"OCO",NA,NA,NA,NA,375958
"2238",2014,"0130D","Defense Health Program","DHP","01","Operation & Maintenance","Defense Health Program","020","020","2","Private Sector Care","Y","Y","U",2014,"OCO",NA,NA,NA,NA,382560
"2239",2014,"0130D","Defense Health Program","DHP","01","Operation & Maintenance","Defense Health Program","030","030","3","Consolidated Health Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,132749
"2240",2014,"0130D","Defense Health Program","DHP","01","Operation & Maintenance","Defense Health Program","040","040","4","Information Management","Y","Y","U",2014,"OCO",NA,NA,NA,NA,2238
"2241",2014,"0130D","Defense Health Program","DHP","01","Operation & Maintenance","Defense Health Program","050","050","5","Management Activities","Y","Y","U",2014,"OCO",NA,NA,NA,NA,460
"2242",2014,"0130D","Defense Health Program","DHP","01","Operation & Maintenance","Defense Health Program","060","060","6","Education and Training","Y","Y","U",2014,"OCO",NA,NA,NA,NA,10236
"2243",2014,"0130D","Defense Health Program","DHP","01","Operation & Maintenance","Defense Health Program","070","070","7","Base Operations/Communications","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2244",2014,"0130D","Defense Health Program","DHP","02","RDT&E","Defensewide Activities","080","080","0601","R&D Research","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2245",2014,"0130D","Defense Health Program","DHP","02","RDT&E","Defensewide Activities","090","090","0602","R&D Exploratry Development","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2246",2014,"0130D","Defense Health Program","DHP","02","RDT&E","Defensewide Activities","100","100","0603","R&D Advanced Development","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
