"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"5712",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","30  ","0603251N","Aircraft Systems","30  ","Y","Y","U",2014,"Total",NA,NA,NA,74,NA
"5713",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","31  ","0603254N","ASW Systems Development","31  ","Y","Y","U",2014,"Total",NA,NA,NA,7964,NA
"5714",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","32  ","0603261N","Tactical Airborne Reconnaissance","32  ","Y","Y","U",2014,"Total",NA,NA,NA,5257,NA
"5715",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","33  ","0603382N","Advanced Combat Systems Technology","33  ","Y","Y","U",2014,"Total",NA,NA,NA,1570,NA
"5716",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","34  ","0603502N","Surface and Shallow Water Mine Countermeasures","34  ","Y","Y","U",2014,"Total",NA,NA,NA,168040,NA
"5717",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","35  ","0603506N","Surface Ship Torpedo Defense","35  ","Y","Y","U",2014,"Total",NA,NA,NA,88649,NA
"5718",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","36  ","0603512N","Carrier Systems Development","36  ","Y","Y","U",2014,"Total",NA,NA,NA,83902,NA
"5719",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","37  ","0603525N","PILOT FISH","37  ","Y","Y","U",2014,"Total",NA,NA,NA,108713,NA
"5720",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","38  ","0603527N","RETRACT LARCH","38  ","Y","Y","U",2014,"Total",NA,NA,NA,9316,NA
"5721",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","39  ","0603536N","RETRACT JUNIPER","39  ","Y","Y","U",2014,"Total",NA,NA,NA,77108,NA
"5722",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","40  ","0603542N","Radiological Control","40  ","Y","Y","U",2014,"Total",NA,NA,NA,762,NA
"5723",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","41  ","0603553N","Surface ASW","41  ","Y","Y","U",2014,"Total",NA,NA,NA,2349,NA
"5724",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","42  ","0603561N","Advanced Submarine System Development","42  ","Y","Y","U",2014,"Total",NA,NA,NA,852977,NA
"5725",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","43  ","0603562N","Submarine Tactical Warfare Systems","43  ","Y","Y","U",2014,"Total",NA,NA,NA,8764,NA
"5726",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","44  ","0603563N","Ship Concept Advanced Design","44  ","Y","Y","U",2014,"Total",NA,NA,NA,20501,NA
"5727",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","45  ","0603564N","Ship Preliminary Design & Feasibility Studies","45  ","Y","Y","U",2014,"Total",NA,NA,NA,27052,NA
"5728",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","46  ","0603570N","Advanced Nuclear Power Systems","46  ","Y","Y","U",2014,"Total",NA,NA,NA,428933,NA
"5729",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","47  ","0603573N","Advanced Surface Machinery Systems","47  ","Y","Y","U",2014,"Total",NA,NA,NA,27154,NA
"5730",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","48  ","0603576N","CHALK EAGLE","48  ","Y","Y","U",2014,"Total",NA,NA,NA,519140,NA
"5731",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","49  ","0603581N","Littoral Combat Ship (LCS)","49  ","Y","Y","U",2014,"Total",NA,NA,NA,406389,NA
"5732",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","50  ","0603582N","Combat System Integration","50  ","Y","Y","U",2014,"Total",NA,NA,NA,36570,NA
"5733",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","51  ","0603609N","Conventional Munitions","51  ","Y","Y","U",2014,"Total",NA,NA,NA,8404,NA
"5734",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","52  ","0603611M","Marine Corps Assault Vehicles","52  ","Y","Y","U",2014,"Total",NA,NA,NA,136967,NA
"5735",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","53  ","0603635M","Marine Corps Ground Combat/Support System","53  ","Y","Y","U",2014,"Total",NA,NA,NA,1489,NA
"5736",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","54  ","0603654N","Joint Service Explosive Ordnance Development","54  ","Y","Y","U",2014,"Total",NA,NA,NA,38422,NA
"5737",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","55  ","0603658N","Cooperative Engagement","55  ","Y","Y","U",2014,"Total",NA,NA,NA,69312,NA
"5738",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","56  ","0603713N","Ocean Engineering Technology Development","56  ","Y","Y","U",2014,"Total",NA,NA,NA,9196,NA
"5739",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","57  ","0603721N","Environmental Protection","57  ","Y","Y","U",2014,"Total",NA,NA,NA,18850,NA
"5740",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","58  ","0603724N","Navy Energy Program","58  ","Y","Y","U",2014,"Total",NA,NA,NA,45618,NA
"5741",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","59  ","0603725N","Facilities Improvement","59  ","Y","Y","U",2014,"Total",NA,NA,NA,3019,NA
"5742",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","60  ","0603734N","CHALK CORAL","60  ","Y","Y","U",2014,"Total",NA,NA,NA,144951,NA
"5743",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","61  ","0603739N","Navy Logistic Productivity","61  ","Y","Y","U",2014,"Total",NA,NA,NA,5797,NA
"5744",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","62  ","0603746N","RETRACT MAPLE","62  ","Y","Y","U",2014,"Total",NA,NA,NA,308131,NA
"5745",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","63  ","0603748N","LINK PLUMERIA","63  ","Y","Y","U",2014,"Total",NA,NA,NA,195189,NA
"5746",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","64  ","0603751N","RETRACT ELM","64  ","Y","Y","U",2014,"Total",NA,NA,NA,56358,NA
"5747",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","65  ","0603764N","LINK EVERGREEN","65  ","Y","Y","U",2014,"Total",NA,NA,NA,55378,NA
"5748",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","66  ","0603787N","Special Processes","66  ","Y","Y","U",2014,"Total",NA,NA,NA,48842,NA
"5749",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","67  ","0603790N","NATO Research and Development","67  ","Y","Y","U",2014,"Total",NA,NA,NA,7509,NA
"5750",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","68  ","0603795N","Land Attack Technology","68  ","Y","Y","U",2014,"Total",NA,NA,NA,5075,NA
"5751",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","69  ","0603851M","Joint Non-Lethal Weapons Testing","69  ","Y","Y","U",2014,"Total",NA,NA,NA,51178,NA
"5752",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","70  ","0603860N","Joint Precision Approach and Landing Systems - Dem/Val","70  ","Y","Y","U",2014,"Total",NA,NA,NA,205615,NA
"5753",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","71  ","0603889N","Counterdrug RDT&E Projects","71  ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5754",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","72  ","0604272N","Tactical Air Directional Infrared Countermeasures (TADIRCM)","72  ","Y","Y","U",2014,"Total",NA,NA,NA,37227,NA
"5755",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","73  ","0604279N","ASE Self-Protection Optimization","73  ","Y","Y","U",2014,"Total",NA,NA,NA,169,NA
"5756",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","74  ","0604653N","Joint Counter Radio Controlled IED Electronic Warfare (JCREW)","74  ","Y","Y","U",2014,"Total",NA,NA,NA,20874,NA
"5757",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","75  ","0604659N","Precision Strike Weapons Development Program","75  ","Y","Y","U",2014,"Total",NA,NA,NA,2257,NA
"5758",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","76  ","0604707N","Space and Electronic Warfare (SEW) Architecture/Engineering Support","76  ","Y","Y","U",2014,"Total",NA,NA,NA,38327,NA
"5759",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","77  ","0604786N","Offensive Anti-Surface Warfare Weapon Development","77  ","Y","Y","U",2014,"Total",NA,NA,NA,135985,NA
"5760",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","78  ","0605812M","Joint Light Tactical Vehicle (JLTV) Engineering and Manufacturing Development Ph","78  ","Y","Y","U",2014,"Total",NA,NA,NA,50362,NA
"5761",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","79  ","0303354N","ASW Systems Development - MIP","79  ","Y","Y","U",2014,"Total",NA,NA,NA,8448,NA
"5762",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","80  ","0304270N","Electronic Warfare Development - MIP","80  ","Y","Y","U",2014,"Total",NA,NA,NA,153,NA
"5763",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","81  ","0604212N","Other Helo Development","81  ","Y","Y","U",2014,"Total",NA,NA,NA,40558,NA
"5764",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","82  ","0604214N","AV-8B Aircraft - Eng Dev","82  ","Y","Y","U",2014,"Total",NA,NA,NA,35825,NA
"5765",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","83  ","0604215N","Standards Development","83  ","Y","Y","U",2014,"Total",NA,NA,NA,99891,NA
"5766",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","84  ","0604216N","Multi-Mission Helicopter Upgrade Development","84  ","Y","Y","U",2014,"Total",NA,NA,NA,17565,NA
"5767",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","85  ","0604218N","Air/Ocean Equipment Engineering","85  ","Y","Y","U",2014,"Total",NA,NA,NA,4026,NA
"5768",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","86  ","0604221N","P-3 Modernization Program","86  ","Y","Y","U",2014,"Total",NA,NA,NA,1791,NA
"5769",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","87  ","0604230N","Warfare Support System","87  ","Y","Y","U",2014,"Total",NA,NA,NA,11725,NA
"5770",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","88  ","0604231N","Tactical Command System","88  ","Y","Y","U",2014,"Total",NA,NA,NA,68463,NA
"5771",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","89  ","0604234N","Advanced Hawkeye","89  ","Y","Y","U",2014,"Total",NA,NA,NA,152041,NA
"5772",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","90  ","0604245N","H-1 Upgrades","90  ","Y","Y","U",2014,"Total",NA,NA,NA,47123,NA
"5773",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","91  ","0604261N","Acoustic Search Sensors","91  ","Y","Y","U",2014,"Total",NA,NA,NA,30208,NA
"5774",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","92  ","0604262N","V-22A","92  ","Y","Y","U",2014,"Total",NA,NA,NA,43084,NA
"5775",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","93  ","0604264N","Air Crew Systems Development","93  ","Y","Y","U",2014,"Total",NA,NA,NA,11401,NA
"5776",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","94  ","0604269N","EA-18","94  ","Y","Y","U",2014,"Total",NA,NA,NA,11138,NA
"5777",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","95  ","0604270N","Electronic Warfare Development","95  ","Y","Y","U",2014,"Total",NA,NA,NA,34964,NA
"5778",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","96  ","0604273N","VH-71A Executive Helo Development","96  ","Y","Y","U",2014,"Total",NA,NA,NA,94238,NA
"5779",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","97  ","0604274N","Next Generation Jammer (NGJ)","97  ","Y","Y","U",2014,"Total",NA,NA,NA,257796,NA
"5780",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","98  ","0604280N","Joint Tactical Radio System - Navy (JTRS-Navy)","98  ","Y","Y","U",2014,"Total",NA,NA,NA,3302,NA
"5781",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","99  ","0604307N","Surface Combatant Combat System Engineering","99  ","Y","Y","U",2014,"Total",NA,NA,NA,240298,NA
"5782",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","100 ","0604311N","LPD-17 Class Systems Integration","100 ","Y","Y","U",2014,"Total",NA,NA,NA,1214,NA
"5783",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","101 ","0604329N","Small Diameter Bomb (SDB)","101 ","Y","Y","U",2014,"Total",NA,NA,NA,46007,NA
"5784",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","102 ","0604366N","Standard Missile Improvements","102 ","Y","Y","U",2014,"Total",NA,NA,NA,75592,NA
"5785",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","103 ","0604373N","Airborne MCM","103 ","Y","Y","U",2014,"Total",NA,NA,NA,117854,NA
"5786",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","104 ","0604376M","Marine Air Ground Task Force (MAGTF) Electronic Warfare (EW) for Aviation","104 ","Y","Y","U",2014,"Total",NA,NA,NA,10080,NA
"5787",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","105 ","0604378N","Naval Integrated Fire Control - Counter Air Systems Engineering","105 ","Y","Y","U",2014,"Total",NA,NA,NA,21413,NA
"5788",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","106 ","0604404N","Unmanned Carrier Launched Airborne Surveillance and Strike (UCLASS) System","106 ","Y","Y","U",2014,"Total",NA,NA,NA,146683,NA
"5789",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","107 ","0604501N","Advanced Above Water Sensors","107 ","Y","Y","U",2014,"Total",NA,NA,NA,275871,NA
"5790",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","108 ","0604503N","SSN-688 and Trident Modernization","108 ","Y","Y","U",2014,"Total",NA,NA,NA,89672,NA
"5791",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","109 ","0604504N","Air Control","109 ","Y","Y","U",2014,"Total",NA,NA,NA,13754,NA
"5792",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","110 ","0604512N","Shipboard Aviation Systems","110 ","Y","Y","U",2014,"Total",NA,NA,NA,69615,NA
"5793",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","111 ","0604518N","Combat Information Center Conversion","111 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5794",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","112 ","0604558N","New Design SSN","112 ","Y","Y","U",2014,"Total",NA,NA,NA,121566,NA
"5795",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","113 ","0604562N","Submarine Tactical Warfare System","113 ","Y","Y","U",2014,"Total",NA,NA,NA,49143,NA
"5796",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","114 ","0604567N","Ship Contract Design/ Live Fire T&E","114 ","Y","Y","U",2014,"Total",NA,NA,NA,155254,NA
"5797",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","115 ","0604574N","Navy Tactical Computer Resources","115 ","Y","Y","U",2014,"Total",NA,NA,NA,3689,NA
"5798",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","116 ","0604601N","Mine Development","116 ","Y","Y","U",2014,"Total",NA,NA,NA,5041,NA
"5799",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","117 ","0604610N","Lightweight Torpedo Development","117 ","Y","Y","U",2014,"Total",NA,NA,NA,26444,NA
"5800",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","118 ","0604654N","Joint Service Explosive Ordnance Development","118 ","Y","Y","U",2014,"Total",NA,NA,NA,8897,NA
"5801",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","119 ","0604703N","Personnel, Training, Simulation, and Human Factors","119 ","Y","Y","U",2014,"Total",NA,NA,NA,6233,NA
"5802",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","120 ","0604727N","Joint Standoff Weapon Systems","120 ","Y","Y","U",2014,"Total",NA,NA,NA,442,NA
"5803",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","121 ","0604755N","Ship Self Defense (Detect & Control)","121 ","Y","Y","U",2014,"Total",NA,NA,NA,130360,NA
"5804",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","122 ","0604756N","Ship Self Defense (Engage: Hard Kill)","122 ","Y","Y","U",2014,"Total",NA,NA,NA,50209,NA
"5805",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","123 ","0604757N","Ship Self Defense (Engage: Soft Kill/EW)","123 ","Y","Y","U",2014,"Total",NA,NA,NA,164799,NA
"5806",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","124 ","0604761N","Intelligence Engineering","124 ","Y","Y","U",2014,"Total",NA,NA,NA,1984,NA
"5807",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","125 ","0604771N","Medical Development","125 ","Y","Y","U",2014,"Total",NA,NA,NA,9458,NA
"5808",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","126 ","0604777N","Navigation/ID System","126 ","Y","Y","U",2014,"Total",NA,NA,NA,51430,NA
"5809",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","127 ","0604800M","Joint Strike Fighter (JSF) - EMD","127 ","Y","Y","U",2014,"Total",NA,NA,NA,512631,NA
"5810",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","128 ","0604800N","Joint Strike Fighter (JSF) - EMD","128 ","Y","Y","U",2014,"Total",NA,NA,NA,534187,NA
"5811",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","129 ","0605013M","Information Technology Development","129 ","Y","Y","U",2014,"Total",NA,NA,NA,5564,NA
"5812",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","130 ","0605013N","Information Technology Development","130 ","Y","Y","U",2014,"Total",NA,NA,NA,69659,NA
"5813",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","131 ","0605018N","Navy Integrated Military Human Resources System (N-IMHRS)","131 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5814",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","132 ","0605212N","CH-53K RDTE","132 ","Y","Y","U",2014,"Total",NA,NA,NA,503180,NA
"5815",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","133 ","0605450N","Joint Air-to-Ground Missile (JAGM)","133 ","Y","Y","U",2014,"Total",NA,NA,NA,5500,NA
"5816",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","134 ","0605500N","Multi-mission Maritime Aircraft (MMA)","134 ","Y","Y","U",2014,"Total",NA,NA,NA,317358,NA
"5817",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","135 ","0204202N","DDG-1000","135 ","Y","Y","U",2014,"Total",NA,NA,NA,187910,NA
"5818",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","136 ","0304231N","Tactical Command System - MIP","136 ","Y","Y","U",2014,"Total",NA,NA,NA,2140,NA
"5819",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","137 ","0304785N","Tactical Cryptologic Systems","137 ","Y","Y","U",2014,"Total",NA,NA,NA,9406,NA
"5820",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","138 ","0305124N","Special Applications Program","138 ","Y","Y","U",2014,"Total",NA,NA,NA,22800,NA
"5821",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","139 ","0604256N","Threat Simulator Development","139 ","Y","Y","U",2014,"Total",NA,NA,NA,43261,NA
"5822",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","140 ","0604258N","Target Systems Development","140 ","Y","Y","U",2014,"Total",NA,NA,NA,71872,NA
"5823",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","141 ","0604759N","Major T&E Investment","141 ","Y","Y","U",2014,"Total",NA,NA,NA,38033,NA
"5824",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","142 ","0605126N","Joint Theater Air and Missile Defense Organization","142 ","Y","Y","U",2014,"Total",NA,NA,NA,1352,NA
"5825",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","143 ","0605152N","Studies and Analysis Support - Navy","143 ","Y","Y","U",2014,"Total",NA,NA,NA,5566,NA
"5826",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","144 ","0605154N","Center for Naval Analyses","144 ","Y","Y","U",2014,"Total",NA,NA,NA,48345,NA
"5827",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","145 ","0605502N","Small Business Innovative Research","145 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5828",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","146 ","0605804N","Technical Information Services","146 ","Y","Y","U",2014,"Total",NA,NA,NA,637,NA
"5829",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","147 ","0605853N","Management, Technical  & International Support","147 ","Y","Y","U",2014,"Total",NA,NA,NA,76585,NA
"5830",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","148 ","0605856N","Strategic Technical Support","148 ","Y","Y","U",2014,"Total",NA,NA,NA,3221,NA
"5831",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","149 ","0605861N","RDT&E Science and Technology Management","149 ","Y","Y","U",2014,"Total",NA,NA,NA,72725,NA
"5832",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","150 ","0605863N","RDT&E Ship and Aircraft Support","150 ","Y","Y","U",2014,"Total",NA,NA,NA,141778,NA
"5833",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","151 ","0605864N","Test and Evaluation Support","151 ","Y","Y","U",2014,"Total",NA,NA,NA,331219,NA
"5834",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","152 ","0605865N","Operational Test and Evaluation Capability","152 ","Y","Y","U",2014,"Total",NA,NA,NA,16565,NA
"5835",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","153 ","0605866N","Navy Space and Electronic Warfare (SEW) Support","153 ","Y","Y","U",2014,"Total",NA,NA,NA,3265,NA
"5836",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","154 ","0605867N","SEW Surveillance/Reconnaissance Support","154 ","Y","Y","U",2014,"Total",NA,NA,NA,7134,NA
"5837",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","155 ","0605873M","Marine Corps Program Wide Support","155 ","Y","Y","U",2014,"Total",NA,NA,NA,24082,NA
"5838",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","156 ","0305885N","Tactical Cryptologic Activities","156 ","Y","Y","U",2014,"Total",NA,NA,NA,497,NA
"5839",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","157 ","0909999N","Financing for Cancelled Account Adjustments","157 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5840",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","159 ","0604227N","HARPOON Modifications","159 ","Y","Y","U",2014,"Total",NA,NA,NA,699,NA
"5841",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","160 ","0604402N","Unmanned Combat Air Vehicle (UCAV) Advanced Component and Prototype Development","160 ","Y","Y","U",2014,"Total",NA,NA,NA,20961,NA
"5842",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","161 ","0604717M","Marine Corps Combat Services Support","161 ","Y","Y","U",2014,"Total",NA,NA,NA,0,NA
"5843",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","162 ","0604766M","Marine Corps Data Systems","162 ","Y","Y","U",2014,"Total",NA,NA,NA,35,NA
