"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"105",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","29 ","8310G04700","Common Remotely Operated Weapons Station (CRO","A","Weapon System Cost","29 ","Add","U",2010,"Total",552370,NA,NA,2284,NA,NA
"106",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","30 ","8635G15325","Handgun","A","Weapon System Cost","30 ","Add","U",2010,"Total",3379,NA,NA,5000,NA,NA
"107",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","31 ","9582G01700","Howitzer Lt Wt 155mm (T)","A","Weapon System Cost","31 ","Add","U",2010,"Total",157415,NA,NA,40,NA,NA
"108",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","32 ","3000GB3000","MK-19 Grenade Machine Gun Mods","A","Weapon System Cost","32 ","Add","U",2010,"Total",8523,NA,NA,0,NA,NA
"109",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","33 ","3010GB3007","M4 Carbine Mods","A","Weapon System Cost","33 ","Add","U",2010,"Total",35525,NA,NA,0,NA,NA
"110",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","34 ","3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","34 ","Add","U",2010,"Total",36766,NA,NA,0,NA,NA
"111",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","35 ","3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","35 ","Add","U",2010,"Total",33695,NA,NA,0,NA,NA
"112",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","36 ","3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","36 ","Add","U",2010,"Total",22709,NA,NA,0,NA,NA
"113",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","37 ","3181GZ1500","Sniper Rifles Modifications","A","Weapon System Cost","37 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"114",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","38 ","3640GC0401","M119 Modifications","A","Weapon System Cost","38 ","Add","U",2010,"Total",46478,NA,NA,0,NA,NA
"115",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","39 ","6456GZ2800","M16 Rifle Mods","A","Weapon System Cost","39 ","Add","U",2010,"Total",4173,NA,NA,0,NA,NA
"116",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","40 ","7869GZ2801","M14 7.62 Rifle Mods","A","Weapon System Cost","40 ","Add","U",2010,"Total",8800,NA,NA,0,NA,NA
"117",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod Of Weapons And Other Combat Veh","41 ","9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","41 ","Add","U",2010,"Total",8538,NA,NA,0,NA,NA
"118",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","42 ","1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","42 ","Add","U",2010,"Total",5549,NA,NA,0,NA,NA
"119",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","43 ","3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","43 ","Add","U",2010,"Total",23781,NA,NA,0,NA,NA
"120",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","44 ","3400GC0075","Industrial Preparedness","A","Weapon System Cost","44 ","Add","U",2010,"Total",391,NA,NA,0,NA,NA
"121",2012,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","45 ","4010GC0076","Small Arms Equipment (Soldier Enh Prog)","A","Weapon System Cost","45 ","Add","U",2010,"Total",4997,NA,NA,0,NA,NA
"122",2012,"2033A","Procurement of W&TCV, Army","ARMY","03","Spare and Repair Parts","10","Spares","46 ","4540GE0150","Spares And Repair Parts (WTCV)","A","Weapon System Cost","46 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"123",2012,"2033A","Procurement of W&TCV, Army","ARMY","20","Undistributed","99","Undistributed","47 ","FY2011CR","Adj to Match Continuing Resolution","A","Weapon System Cost","47 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"124",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","1  ","0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","1  ","Add","U",2010,"Total",231111,NA,NA,0,NA,NA
"125",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","2  ","0612E02000","CTG, 7.62mm, All Types","A","Weapon System Cost","2  ","Add","U",2010,"Total",80163,NA,NA,0,NA,NA
"126",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","3  ","0738E02014","CTG, 7.62MM, 4 BALL M80 FS, 1 DIM TRCR M276,","A","Weapon System Cost","3  ","Add","U",2010,"Total",3700,NA,NA,0,NA,NA
"127",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","4  ","1450EA3000","CTG, Handgun, All Types","A","Weapon System Cost","4  ","Add","U",2010,"Total",6604,NA,NA,0,NA,NA
"128",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","5  ","1722E08000","CTG, .50 Cal, All Types","A","Weapon System Cost","5  ","Add","U",2010,"Total",188341,NA,NA,0,NA,NA
"129",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","6  ","2382E08900","CTG, 20mm, All Types","A","Weapon System Cost","6  ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"130",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","7  ","2650E08200","CTG, 25mm, All Types","A","Weapon System Cost","7  ","Add","U",2010,"Total",17001,NA,NA,0,NA,NA
"131",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","8  ","2870EA9200","Objective Family Of Weapons Ammunition, All T","A","Weapon System Cost","8  ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"132",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","9  ","2938ER8120","CTG, 30mm, All Types","A","Weapon System Cost","9  ","Add","U",2010,"Total",94810,NA,NA,0,NA,NA
"133",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","10 ","3222ER8001","CTG, 40mm, All Types","A","Weapon System Cost","10 ","Add","U",2010,"Total",176130,NA,NA,0,NA,NA
"134",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","11 ","8082E03701","CTG, CAL .300 WIN MAG, MK 248 MOD 0 (7.62X67M","A","Weapon System Cost","11 ","Add","U",2010,"Total",561,NA,NA,0,NA,NA
"135",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","12 ","0050E89600","60MM Mortar, All Types","A","Weapon System Cost","12 ","Add","U",2010,"Total",51724,NA,NA,0,NA,NA
"136",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","13 ","3584E76000","81MM Mortar, All Types","A","Weapon System Cost","13 ","Add","U",2010,"Total",23630,NA,NA,0,NA,NA
"137",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","14 ","6780E25500","120MM Mortar, ALL TYPES","A","Weapon System Cost","14 ","Add","U",2010,"Total",123424,NA,NA,0,NA,NA
"138",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","35","Tank Ammunition","15 ","1120E22203","Cartridges, Tank, 105MM And 120MM, All Types","A","Weapon System Cost","15 ","Add","U",2010,"Total",120850,NA,NA,0,NA,NA
"139",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","35","Tank Ammunition","16 ","7372E89700","CTG, Tank, 120mm, All Types","A","Weapon System Cost","16 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"140",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","17 ","0530E15101","Artillery Cartridges, 75MM And 105MM, All Typ","A","Weapon System Cost","17 ","Add","U",2010,"Total",101875,NA,NA,0,NA,NA
"141",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","18 ","0630E21101","CTG, Arty, 105mm: All Types","A","Weapon System Cost","18 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"142",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","19 ","3102E89500","Artillery Projectile, 155MM, All Types","A","Weapon System Cost","19 ","Add","U",2010,"Total",61556,NA,NA,0,NA,NA
"143",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","20 ","6600E80100","Proj 155mm Extended Range Xm982","A","Weapon System Cost","20 ","Add","U",2010,"Total",112855,NA,NA,0,NA,NA
"144",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","21 ","8750E27501","Artillery Propellants, Fuzes And Primers, All","A","Weapon System Cost","21 ","Add","U",2010,"Total",66965,NA,NA,0,NA,NA
"145",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","40","Artillery Fuzes","22 ","1506ER8000","Artillery Fuzes, All Types","A","Weapon System Cost","22 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"146",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","43","Mines","23 ","0442EA0800","Mines & Clearing Charges, All Types","A","Weapon System Cost","23 ","Add","U",2010,"Total",9812,NA,NA,0,NA,NA
"147",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","43","Mines","24 ","8600E75100","Mine, Clearing Charge, All Types","A","Weapon System Cost","24 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"148",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","44","Networked Munitions","25 ","9680E95900","Spider Network Munitions, All Types","A","Weapon System Cost","25 ","Add","U",2010,"Total",48213,NA,NA,0,NA,NA
"149",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","44","Networked Munitions","26 ","9691E96900","Scorpion, Intelligent Munitions System , All","A","Weapon System Cost","26 ","Add","U",2010,"Total",2674,NA,NA,0,NA,NA
"150",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","27 ","2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost","27 ","Add","U",2010,"Total",42670,NA,NA,0,NA,NA
"151",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","28 ","3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost","28 ","Add","U",2010,"Total",274201,NA,NA,0,NA,NA
"152",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","29 ","2790E55400","Demolition Munitions, All Types","A","Weapon System Cost","29 ","Add","U",2010,"Total",19083,NA,NA,0,NA,NA
"153",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","30 ","4582E34000","Grenades, All Types","A","Weapon System Cost","30 ","Add","U",2010,"Total",49756,NA,NA,0,NA,NA
"154",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","31 ","6038E46900","Signals, All Types","A","Weapon System Cost","31 ","Add","U",2010,"Total",49710,NA,NA,0,NA,NA
"155",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","32 ","8278E51200","Simulators, All Types","A","Weapon System Cost","32 ","Add","U",2010,"Total",12044,NA,NA,0,NA,NA
"156",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","33 ","9846EM4000","All Other (Ammo)","A","Weapon System Cost","33 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"157",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","34 ","0684EB0016","Ammo Components, All Types","A","Weapon System Cost","34 ","Add","U",2010,"Total",21413,NA,NA,0,NA,NA
"158",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","35 ","1430E91901","Non-Lethal Ammunition, All Types","A","Weapon System Cost","35 ","Add","U",2010,"Total",39355,NA,NA,0,NA,NA
"159",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","36 ","2430EA0003","Cad/Pad All Types","A","Weapon System Cost","36 ","Add","U",2010,"Total",4008,NA,NA,0,NA,NA
"160",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","37 ","2624EA0055","Items Less Than $5 Million","A","Weapon System Cost","37 ","Add","U",2010,"Total",11190,NA,NA,0,NA,NA
"161",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","38 ","4370EA0575","Ammunition Peculiar Equipment","A","Weapon System Cost","38 ","Add","U",2010,"Total",17453,NA,NA,0,NA,NA
"162",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","39 ","4758EA0550","First Destination Transportation (AMMO)","A","Weapon System Cost","39 ","Add","U",2010,"Total",14310,NA,NA,0,NA,NA
"163",2012,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","40 ","9615EA8500","Closeout Liabilities","A","Weapon System Cost","40 ","Add","U",2010,"Total",99,NA,NA,0,NA,NA
"164",2012,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","41 ","0572EP1000","Provision Of Industrial Facilities","A","Weapon System Cost","41 ","Add","U",2010,"Total",161902,NA,NA,0,NA,NA
"165",2012,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","42 ","2922EP2000","Layaway Of Industrial Facilities","A","Weapon System Cost","42 ","Add","U",2010,"Total",7600,NA,NA,0,NA,NA
"166",2012,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","43 ","4096EP1500","Maintenance Of Inactive Facilities","A","Weapon System Cost","43 ","Add","U",2010,"Total",6996,NA,NA,0,NA,NA
"167",2012,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","44 ","4099EP1700","Conventional Munitions Demilitarization, All","A","Weapon System Cost","44 ","Add","U",2010,"Total",145327,NA,NA,0,NA,NA
"168",2012,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","45 ","4150EP2500","Arms Initiative","A","Weapon System Cost","45 ","Add","U",2010,"Total",3170,NA,NA,0,NA,NA
"169",2012,"2034A","Procurement of Ammunition, Army","ARMY","20","Undistributed","99","Undistributed","46 ","FY2011CR","Adj to Match Continuing Resolution","A","Weapon System Cost","46 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"170",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","1  ","0254DA0100","Tactical Trailers/Dolly Sets","A","Weapon System Cost","1  ","Add","U",2010,"Total",3000,NA,NA,0,NA,NA
"171",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","2  ","0930D01001","Semitrailers, Flatbed:","A","Weapon System Cost","2  ","Add","U",2010,"Total",40403,NA,NA,404,NA,NA
"172",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","3  ","1400D02001","Semitrailers, Tankers","A","Weapon System Cost","3  ","Add","U",2010,"Total",1,NA,NA,0,NA,NA
"173",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","4  ","3446D15400","Hi Mob Multi-Purp Whld Veh (HMMWV)","A","Weapon System Cost","4  ","Add","U",2010,"Total",1317566,NA,NA,8120,NA,NA
"174",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","5  ","6866D15500","Family Of Medium Tactical Veh (FMTV)","A","Weapon System Cost","5  ","Add","U",2010,"Total",1344321,NA,NA,8637,NA,NA
"175",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","6  ","7000D15800","Firetrucks & Associated Firefighting Equip","A","Weapon System Cost","6  ","Add","U",2010,"Total",17521,NA,NA,0,NA,NA
"176",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","7  ","8309DA0500","Family Of Heavy Tactical Vehicles (FHTV)","A","Weapon System Cost","7  ","Add","U",2010,"Total",1402625,NA,NA,0,NA,NA
"177",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","8  ","8331D16506","Pls Esp","A","Weapon System Cost","8  ","Add","U",2010,"Total",18914,NA,NA,0,NA,NA
"178",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","9  ","8350D02800","Armored Security Vehicles (ASV)","A","Weapon System Cost","9  ","Add","U",2010,"Total",161390,NA,NA,150,NA,NA
"179",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","10 ","8360D02901","Mine Protection Vehicle Family","A","Weapon System Cost","10 ","Add","U",2010,"Total",398418,NA,NA,0,NA,NA
"180",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","11 ","8363D03001","Family Of Mine Resistant Ambush Protec (Mrap)","A","Weapon System Cost","11 ","Add","U",2010,"Total",5931365,NA,NA,0,NA,NA
"181",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","12 ","8385DA0600","Truck, Tractor, Line Haul, M915/M916","A","Weapon System Cost","12 ","Add","U",2010,"Total",63424,NA,NA,206,NA,NA
"182",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","13 ","8948DV0021","Hvy Ezpanded Mobile Tactical Truck Ext Serv","A","Weapon System Cost","13 ","Add","U",2010,"Total",160068,NA,NA,471,NA,NA
"183",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","14 ","8953DV0230","Hmmwv Recapitalization Program","A","Weapon System Cost","14 ","Add","U",2010,"Total",2897,NA,NA,0,NA,NA
"184",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","15 ","8980D04003","Tactical Wheeled Vehicle Protection Kits","A","Weapon System Cost","15 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"185",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","16 ","8992DA0924","Modification Of In Svc Equip","A","Weapon System Cost","16 ","Add","U",2010,"Total",52307,NA,NA,0,NA,NA
"186",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","17 ","8995D03002","Mine-Resistant Ambush-Protected (MRAP) Mods","A","Weapon System Cost","17 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
"187",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","18 ","9146DL5110","Items Less Than $5.0m (TAC VEH)","A","Weapon System Cost","18 ","Add","U",2010,"Total",4763,NA,NA,0,NA,NA
"188",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","19 ","9449D09900","Towing Device-Fifth Wheel","A","Weapon System Cost","19 ","Add","U",2010,"Total",971,NA,NA,0,NA,NA
"189",2012,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","20 ","9600D12110","Amc Critical Items, Opa1","A","Weapon System Cost","20 ","Add","U",2010,"Total",0,NA,NA,0,NA,NA
