"","FiscalYear","AccountDSI","OriginType","SourceFiscalYear","EnactedTotal","EnactedType"
"3759","2016","2091A","Base",2017,0,0
"3760","2016","2093A","Base",2017,0,0
"3761","2016","2093D","Base",2017,0,0
"3762","2016","2097A","Base",2017,0,0
"3763","2016","2098A","Base",2017,0,0
"3764","2016","3010F","Base",2017,0,32705734
"3765","2016","3011F","Base",2017,0,3489030
"3766","2016","3020F","Base",2017,0,5820424
"3767","2016","3021F","Base",2017,0,5622912
"3768","2016","3080F","Base",2017,0,36620926
"3769","2016","3400F","Base",2017,0,34649764
"3770","2016","3500F","Base",2017,0,27446772
"3771","2016","3600F","Base",2017,0,50388914
"3772","2016","3700F","Base",2017,0,1682942
"3773","2016","3740F","Base",2017,0,2874813
"3774","2016","3840F","Base",2017,0,6649972
"3775","2016","3850F","Base",2017,0,3201890
"3776","2016","4557N","Base",2017,0,524558
"3777","2016","493001A","Base",2017,0,195432
"3778","2016","493003F","Base",2017,0,62898
"3779","2016","493004D","Base",2017,0,1435354
"3780","2016","493005D","Base",2017,0,45084
"3781","2016","5188D","Base",2017,0,18000
"3782","2016","5189D","Base",2017,0,40000
"3783","2016","5751D","Base",2017,0,0
"3784","2016","Unlabeled","Base",2017,0,0
"3785","2016","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.","OCO",2017,0,0
"3786","2016","0100D","OCO",2017,0,6400555
"3787","2016","0104D","OCO",2017,0,0
"3788","2016","0105D","OCO",2017,0,186000
"3789","2016","0107D","OCO",2017,0,10262
"3790","2016","0111D","OCO",2017,0,0
"3791","2016","0130D","OCO",2017,0,272704
"3792","2016","0134D","OCO",2017,0,0
"3793","2016","0145D","OCO",2017,0,1100000
"3794","2016","0300D","OCO",2017,0,347836
"3795","2016","0303D","OCO",2017,0,0
"3796","2016","0350D","OCO",2017,0,2e+06
"3797","2016","0360D","OCO",2017,0,0
"3798","2016","0390D","OCO",2017,0,0
"3799","2016","0400D","OCO",2017,0,354174
"3800","2016","0460D","OCO",2017,0,0
"3801","2016","0513N","OCO",2017,0,0
"3802","2016","0810A","OCO",2017,0,0
"3803","2016","0810D","OCO",2017,0,0
"3804","2016","0810F","OCO",2017,0,0
"3805","2016","0810N","OCO",2017,0,0
"3806","2016","0811D","OCO",2017,0,0
"3807","2016","0819D","OCO",2017,0,0
"3808","2016","0838D","OCO",2017,0,0
"3809","2016","1000N","OCO",2017,0,0
"3810","2016","1001N","OCO",2017,0,0
"3811","2016","1002N","OCO",2017,0,0
"3812","2016","1003N","OCO",2017,0,0
"3813","2016","1004A","OCO",2017,0,0
"3814","2016","1005A","OCO",2017,0,0
"3815","2016","1006A","OCO",2017,0,0
"3816","2016","1007F","OCO",2017,0,0
"3817","2016","1008F","OCO",2017,0,0
"3818","2016","1009F","OCO",2017,0,0
"3819","2016","1105N","OCO",2017,0,171079
"3820","2016","1106N","OCO",2017,0,1361056
"3821","2016","1107N","OCO",2017,0,3455
"3822","2016","1108N","OCO",2017,0,3393
"3823","2016","1109N","OCO",2017,0,113868
"3824","2016","1319N","OCO",2017,0,71494
"3825","2016","1405N","OCO",2017,0,12693
"3826","2016","1453N","OCO",2017,0,251011
"3827","2016","1506N","OCO",2017,0,421980
"3828","2016","1507N","OCO",2017,0,0
"3829","2016","1508N","OCO",2017,0,235932
"3830","2016","1611N","OCO",2017,0,0
"3831","2016","1804N","OCO",2017,0,7005409
"3832","2016","1806N","OCO",2017,0,31462
"3833","2016","1810N","OCO",2017,0,24372
"3834","2016","2010A","OCO",2017,0,1846356
"3835","2016","2020A","OCO",2017,0,14723484
"3836","2016","2031A","OCO",2017,0,323974
"3837","2016","2032A","OCO",2017,0,74520
"3838","2016","2033A","OCO",2017,0,973260
"3839","2016","2034A","OCO",2017,0,444080
"3840","2016","2035A","OCO",2017,0,2351192
"3841","2016","2040A","OCO",2017,0,3000
"3842","2016","2060A","OCO",2017,0,166015
"3843","2016","2065A","OCO",2017,0,135845
"3844","2016","2070A","OCO",2017,0,24462
"3845","2016","2080A","OCO",2017,0,99554
"3846","2016","2091A","OCO",2017,0,3652257
"3847","2016","2093A","OCO",2017,0,698928
"3848","2016","2093D","OCO",2017,0,0
"3849","2016","2097A","OCO",2017,0,715000
"3850","2016","2098A","OCO",2017,0,0
"3851","2016","3010F","OCO",2017,0,257800
"3852","2016","3011F","OCO",2017,0,457748
"3853","2016","3020F","OCO",2017,0,578284
"3854","2016","3021F","OCO",2017,0,0
"3855","2016","3080F","OCO",2017,0,6954002
"3856","2016","3400F","OCO",2017,0,10697587
"3857","2016","3500F","OCO",2017,0,726126
"3858","2016","3600F","OCO",2017,0,34200
"3859","2016","3700F","OCO",2017,0,18710
"3860","2016","3740F","OCO",2017,0,58106
"3861","2016","3840F","OCO",2017,0,19900
"3862","2016","3850F","OCO",2017,0,2828
"3863","2016","4557N","OCO",2017,0,0
"3864","2016","493001A","OCO",2017,0,0
"3865","2016","493003F","OCO",2017,0,2500
"3866","2016","493004D","OCO",2017,0,0
"3867","2016","493005D","OCO",2017,0,86350
"3868","2016","5188D","OCO",2017,0,0
"3869","2016","5189D","OCO",2017,0,0
"3870","2016","5751D","OCO",2017,0,0
"3871","2016","Unlabeled","OCO",2017,0,0
"3872","2016","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.","Total",2017,0,0
"3873","2016","0100D","Total",2017,38722951,0
"3874","2016","0104D","Total",2017,14078,0
"3875","2016","0105D","Total",2017,1236598,0
"3876","2016","0107D","Total",2017,327021,0
"3877","2016","0111D","Total",2017,0,0
"3878","2016","0130D","Total",2017,36789477,0
"3879","2016","0134D","Total",2017,358496,0
"3880","2016","0145D","Total",2017,1100000,0
"3881","2016","0300D","Total",2017,10838984,0
"3882","2016","0303D","Total",2017,0,0
"3883","2016","0350D","Total",2017,2e+06,0
"3884","2016","0360D","Total",2017,153360,0
"3885","2016","0390D","Total",2017,2558326,0
"3886","2016","0400D","Total",2017,37717492,0
"3887","2016","0460D","Total",2017,374966,0
"3888","2016","0513N","Total",2017,0,0
"3889","2016","0810A","Total",2017,234829,0
"3890","2016","0810D","Total",2017,8232,0
"3891","2016","0810F","Total",2017,368131,0
"3892","2016","0810N","Total",2017,3e+05,0
"3893","2016","0811D","Total",2017,231217,0
"3894","2016","0819D","Total",2017,103266,0
"3895","2016","0838D","Total",2017,0,0
"3896","2016","1000N","Total",2017,1281468,0
"3897","2016","1001N","Total",2017,726196,0
"3898","2016","1002N","Total",2017,115519,0
"3899","2016","1003N","Total",2017,67797,0
"3900","2016","1004A","Total",2017,1889889,0
"3901","2016","1005A","Total",2017,357528,0
"3902","2016","1006A","Total",2017,629824,0
"3903","2016","1007F","Total",2017,1239093,0
"3904","2016","1008F","Total",2017,117541,0
"3905","2016","1009F","Total",2017,203847,0
"3906","2016","1105N","Total",2017,12988600,0
"3907","2016","1106N","Total",2017,7038421,0
"3908","2016","1107N","Total",2017,276952,0
"3909","2016","1108N","Total",2017,705874,0
"3910","2016","1109N","Total",2017,2488318,0
"3911","2016","1319N","Total",2017,36293988,0
"3912","2016","1405N","Total",2017,1879584,0
"3913","2016","1453N","Total",2017,27955051,0
"3914","2016","1506N","Total",2017,37696584,0
"3915","2016","1507N","Total",2017,6209630,0
"3916","2016","1508N","Total",2017,1539772,0
"3917","2016","1611N","Total",2017,44836906,0
"3918","2016","1804N","Total",2017,45951699,0
"3919","2016","1806N","Total",2017,988223,0
"3920","2016","1810N","Total",2017,12992886,0
"3921","2016","2010A","Total",2017,42769839,0
"3922","2016","2020A","Total",2017,46404624,0
"3923","2016","2031A","Total",2017,12930026,0
"3924","2016","2032A","Total",2017,3345100,0
"3925","2016","2033A","Total",2017,4876788,0
"3926","2016","2034A","Total",2017,2934932,0
"3927","2016","2035A","Total",2017,13793176,0
"3928","2016","2040A","Total",2017,15127340,0
"3929","2016","2060A","Total",2017,8058342,0
"3930","2016","2065A","Total",2017,6691790,0
"3931","2016","2070A","Total",2017,4487626,0
"3932","2016","2080A","Total",2017,2728445,0
"3933","2016","2091A","Total",2017,3652257,0
"3934","2016","2093A","Total",2017,698928,0
"3935","2016","2093D","Total",2017,0,0
"3936","2016","2097A","Total",2017,715000,0
"3937","2016","2098A","Total",2017,0,0
"3938","2016","3010F","Total",2017,32963930,0
"3939","2016","3011F","Total",2017,3991496,0
"3940","2016","3020F","Total",2017,6417390,0
"3941","2016","3021F","Total",2017,5622946,0
"3942","2016","3080F","Total",2017,43574928,0
"3943","2016","3400F","Total",2017,45347351,0
"3944","2016","3500F","Total",2017,28172898,0
"3945","2016","3600F","Total",2017,50423114,0
"3946","2016","3700F","Total",2017,1701652,0
"3947","2016","3740F","Total",2017,2932919,0
"3948","2016","3840F","Total",2017,6669872,0
"3949","2016","3850F","Total",2017,3204718,0
"3950","2016","4557N","Total",2017,524558,0
"3951","2016","493001A","Total",2017,195432,0
"3952","2016","493003F","Total",2017,65398,0
"3953","2016","493004D","Total",2017,1435354,0
"3954","2016","493005D","Total",2017,131434,0
"3955","2016","5188D","Total",2017,18000,0
"3956","2016","5189D","Total",2017,40000,0
"3957","2016","5751D","Total",2017,0,0
"3958","2016","Unlabeled","Total",2017,32358251,0
"3959","2017","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.","Base",2017,0,0
"3960","2017","0100D","Base",2017,0,0
"3961","2017","0104D","Base",2017,0,0
"3962","2017","0105D","Base",2017,0,0
"3963","2017","0107D","Base",2017,0,0
"3964","2017","0111D","Base",2017,0,0
"3965","2017","0130D","Base",2017,0,0
"3966","2017","0134D","Base",2017,0,0
"3967","2017","0145D","Base",2017,0,0
"3968","2017","0300D","Base",2017,0,0
"3969","2017","0303D","Base",2017,0,0
"3970","2017","0350D","Base",2017,0,0
"3971","2017","0360D","Base",2017,0,0
"3972","2017","0390D","Base",2017,0,0
"3973","2017","0400D","Base",2017,0,0
"3974","2017","0460D","Base",2017,0,0
"3975","2017","0513N","Base",2017,0,0
"3976","2017","0810A","Base",2017,0,0
"3977","2017","0810D","Base",2017,0,0
"3978","2017","0810F","Base",2017,0,0
"3979","2017","0810N","Base",2017,0,0
"3980","2017","0811D","Base",2017,0,0
"3981","2017","0819D","Base",2017,0,0
"3982","2017","0838D","Base",2017,0,0
"3983","2017","1000N","Base",2017,0,0
"3984","2017","1001N","Base",2017,0,0
"3985","2017","1002N","Base",2017,0,0
"3986","2017","1003N","Base",2017,0,0
"3987","2017","1004A","Base",2017,0,0
"3988","2017","1005A","Base",2017,0,0
"3989","2017","1006A","Base",2017,0,0
"3990","2017","1007F","Base",2017,0,0
"3991","2017","1008F","Base",2017,0,0
"3992","2017","1009F","Base",2017,0,0
"3993","2017","1105N","Base",2017,0,0
"3994","2017","1106N","Base",2017,0,0
"3995","2017","1107N","Base",2017,0,0
"3996","2017","1108N","Base",2017,0,0
"3997","2017","1109N","Base",2017,0,0
"3998","2017","1319N","Base",2017,0,0
"3999","2017","1405N","Base",2017,0,0
"4000","2017","1453N","Base",2017,0,0
"4001","2017","1506N","Base",2017,0,0
"4002","2017","1507N","Base",2017,0,0
"4003","2017","1508N","Base",2017,0,0
"4004","2017","1611N","Base",2017,0,0
"4005","2017","1804N","Base",2017,0,0
"4006","2017","1806N","Base",2017,0,0
"4007","2017","1810N","Base",2017,0,0
"4008","2017","2010A","Base",2017,0,0
"4009","2017","2020A","Base",2017,0,0
"4010","2017","2031A","Base",2017,0,0
"4011","2017","2032A","Base",2017,0,0
"4012","2017","2033A","Base",2017,0,0
"4013","2017","2034A","Base",2017,0,0
"4014","2017","2035A","Base",2017,0,0
"4015","2017","2040A","Base",2017,0,0
"4016","2017","2060A","Base",2017,0,0
"4017","2017","2065A","Base",2017,0,0
"4018","2017","2070A","Base",2017,0,0
"4019","2017","2080A","Base",2017,0,0
"4020","2017","2091A","Base",2017,0,0
"4021","2017","2093A","Base",2017,0,0
"4022","2017","2093D","Base",2017,0,0
"4023","2017","2097A","Base",2017,0,0
"4024","2017","2098A","Base",2017,0,0
"4025","2017","3010F","Base",2017,0,0
"4026","2017","3011F","Base",2017,0,0
"4027","2017","3020F","Base",2017,0,0
"4028","2017","3021F","Base",2017,0,0
"4029","2017","3080F","Base",2017,0,0
"4030","2017","3400F","Base",2017,0,0
"4031","2017","3500F","Base",2017,0,0
"4032","2017","3600F","Base",2017,0,0
"4033","2017","3700F","Base",2017,0,0
"4034","2017","3740F","Base",2017,0,0
"4035","2017","3840F","Base",2017,0,0
"4036","2017","3850F","Base",2017,0,0
"4037","2017","4557N","Base",2017,0,0
"4038","2017","493001A","Base",2017,0,0
"4039","2017","493003F","Base",2017,0,0
"4040","2017","493004D","Base",2017,0,0
"4041","2017","493005D","Base",2017,0,0
"4042","2017","5188D","Base",2017,0,0
"4043","2017","5189D","Base",2017,0,0
"4044","2017","5751D","Base",2017,0,0
"4045","2017","Unlabeled","Base",2017,0,0
"4046","2017","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.","OCO",2017,0,0
"4047","2017","0100D","OCO",2017,0,0
"4048","2017","0104D","OCO",2017,0,0
"4049","2017","0105D","OCO",2017,0,0
"4050","2017","0107D","OCO",2017,0,0
"4051","2017","0111D","OCO",2017,0,0
"4052","2017","0130D","OCO",2017,0,0
"4053","2017","0134D","OCO",2017,0,0
"4054","2017","0145D","OCO",2017,0,0
"4055","2017","0300D","OCO",2017,0,0
"4056","2017","0303D","OCO",2017,0,0
"4057","2017","0350D","OCO",2017,0,0
"4058","2017","0360D","OCO",2017,0,0
"4059","2017","0390D","OCO",2017,0,0
"4060","2017","0400D","OCO",2017,0,0
"4061","2017","0460D","OCO",2017,0,0
"4062","2017","0513N","OCO",2017,0,0
"4063","2017","0810A","OCO",2017,0,0
"4064","2017","0810D","OCO",2017,0,0
"4065","2017","0810F","OCO",2017,0,0
"4066","2017","0810N","OCO",2017,0,0
"4067","2017","0811D","OCO",2017,0,0
"4068","2017","0819D","OCO",2017,0,0
"4069","2017","0838D","OCO",2017,0,0
"4070","2017","1000N","OCO",2017,0,0
"4071","2017","1001N","OCO",2017,0,0
"4072","2017","1002N","OCO",2017,0,0
"4073","2017","1003N","OCO",2017,0,0
"4074","2017","1004A","OCO",2017,0,0
"4075","2017","1005A","OCO",2017,0,0
"4076","2017","1006A","OCO",2017,0,0
"4077","2017","1007F","OCO",2017,0,0
"4078","2017","1008F","OCO",2017,0,0
"4079","2017","1009F","OCO",2017,0,0
"4080","2017","1105N","OCO",2017,0,0
"4081","2017","1106N","OCO",2017,0,0
"4082","2017","1107N","OCO",2017,0,0
"4083","2017","1108N","OCO",2017,0,0
"4084","2017","1109N","OCO",2017,0,0
"4085","2017","1319N","OCO",2017,0,0
"4086","2017","1405N","OCO",2017,0,0
"4087","2017","1453N","OCO",2017,0,0
"4088","2017","1506N","OCO",2017,0,0
"4089","2017","1507N","OCO",2017,0,0
"4090","2017","1508N","OCO",2017,0,0
"4091","2017","1611N","OCO",2017,0,0
"4092","2017","1804N","OCO",2017,0,0
"4093","2017","1806N","OCO",2017,0,0
"4094","2017","1810N","OCO",2017,0,0
"4095","2017","2010A","OCO",2017,0,0
"4096","2017","2020A","OCO",2017,0,0
"4097","2017","2031A","OCO",2017,0,0
"4098","2017","2032A","OCO",2017,0,0
"4099","2017","2033A","OCO",2017,0,0
"4100","2017","2034A","OCO",2017,0,0
"4101","2017","2035A","OCO",2017,0,0
"4102","2017","2040A","OCO",2017,0,0
"4103","2017","2060A","OCO",2017,0,0
"4104","2017","2065A","OCO",2017,0,0
"4105","2017","2070A","OCO",2017,0,0
"4106","2017","2080A","OCO",2017,0,0
"4107","2017","2091A","OCO",2017,0,0
"4108","2017","2093A","OCO",2017,0,0
"4109","2017","2093D","OCO",2017,0,0
"4110","2017","2097A","OCO",2017,0,0
"4111","2017","2098A","OCO",2017,0,0
"4112","2017","3010F","OCO",2017,0,0
"4113","2017","3011F","OCO",2017,0,0
"4114","2017","3020F","OCO",2017,0,0
"4115","2017","3021F","OCO",2017,0,0
"4116","2017","3080F","OCO",2017,0,0
"4117","2017","3400F","OCO",2017,0,0
"4118","2017","3500F","OCO",2017,0,0
"4119","2017","3600F","OCO",2017,0,0
"4120","2017","3700F","OCO",2017,0,0
"4121","2017","3740F","OCO",2017,0,0
"4122","2017","3840F","OCO",2017,0,0
"4123","2017","3850F","OCO",2017,0,0
"4124","2017","4557N","OCO",2017,0,0
"4125","2017","493001A","OCO",2017,0,0
"4126","2017","493003F","OCO",2017,0,0
"4127","2017","493004D","OCO",2017,0,0
"4128","2017","493005D","OCO",2017,0,0
"4129","2017","5188D","OCO",2017,0,0
"4130","2017","5189D","OCO",2017,0,0
"4131","2017","5751D","OCO",2017,0,0
"4132","2017","Unlabeled","OCO",2017,0,0
"4133","2017","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.","Total",2017,0,0
"4134","2017","0100D","Total",2017,0,0
"4135","2017","0104D","Total",2017,0,0
"4136","2017","0105D","Total",2017,0,0
"4137","2017","0107D","Total",2017,0,0
"4138","2017","0111D","Total",2017,0,0
"4139","2017","0130D","Total",2017,0,0
"4140","2017","0134D","Total",2017,0,0
"4141","2017","0145D","Total",2017,0,0
"4142","2017","0300D","Total",2017,0,0
"4143","2017","0303D","Total",2017,0,0
"4144","2017","0350D","Total",2017,0,0
"4145","2017","0360D","Total",2017,0,0
"4146","2017","0390D","Total",2017,0,0
"4147","2017","0400D","Total",2017,0,0
"4148","2017","0460D","Total",2017,0,0
"4149","2017","0513N","Total",2017,0,0
"4150","2017","0810A","Total",2017,0,0
"4151","2017","0810D","Total",2017,0,0
"4152","2017","0810F","Total",2017,0,0
"4153","2017","0810N","Total",2017,0,0
"4154","2017","0811D","Total",2017,0,0
"4155","2017","0819D","Total",2017,0,0
"4156","2017","0838D","Total",2017,0,0
"4157","2017","1000N","Total",2017,0,0
"4158","2017","1001N","Total",2017,0,0
"4159","2017","1002N","Total",2017,0,0
"4160","2017","1003N","Total",2017,0,0
"4161","2017","1004A","Total",2017,0,0
"4162","2017","1005A","Total",2017,0,0
"4163","2017","1006A","Total",2017,0,0
"4164","2017","1007F","Total",2017,0,0
"4165","2017","1008F","Total",2017,0,0
"4166","2017","1009F","Total",2017,0,0
"4167","2017","1105N","Total",2017,0,0
"4168","2017","1106N","Total",2017,0,0
"4169","2017","1107N","Total",2017,0,0
"4170","2017","1108N","Total",2017,0,0
"4171","2017","1109N","Total",2017,0,0
"4172","2017","1319N","Total",2017,0,0
"4173","2017","1405N","Total",2017,0,0
"4174","2017","1453N","Total",2017,0,0
"4175","2017","1506N","Total",2017,0,0
"4176","2017","1507N","Total",2017,0,0
"4177","2017","1508N","Total",2017,0,0
"4178","2017","1611N","Total",2017,0,0
"4179","2017","1804N","Total",2017,0,0
"4180","2017","1806N","Total",2017,0,0
"4181","2017","1810N","Total",2017,0,0
"4182","2017","2010A","Total",2017,0,0
"4183","2017","2020A","Total",2017,0,0
"4184","2017","2031A","Total",2017,0,0
"4185","2017","2032A","Total",2017,0,0
"4186","2017","2033A","Total",2017,0,0
"4187","2017","2034A","Total",2017,0,0
"4188","2017","2035A","Total",2017,0,0
"4189","2017","2040A","Total",2017,0,0
"4190","2017","2060A","Total",2017,0,0
"4191","2017","2065A","Total",2017,0,0
"4192","2017","2070A","Total",2017,0,0
"4193","2017","2080A","Total",2017,0,0
"4194","2017","2091A","Total",2017,0,0
"4195","2017","2093A","Total",2017,0,0
"4196","2017","2093D","Total",2017,0,0
"4197","2017","2097A","Total",2017,0,0
"4198","2017","2098A","Total",2017,0,0
"4199","2017","3010F","Total",2017,0,0
"4200","2017","3011F","Total",2017,0,0
"4201","2017","3020F","Total",2017,0,0
"4202","2017","3021F","Total",2017,0,0
"4203","2017","3080F","Total",2017,0,0
"4204","2017","3400F","Total",2017,0,0
"4205","2017","3500F","Total",2017,0,0
"4206","2017","3600F","Total",2017,0,0
"4207","2017","3700F","Total",2017,0,0
"4208","2017","3740F","Total",2017,0,0
"4209","2017","3840F","Total",2017,0,0
"4210","2017","3850F","Total",2017,0,0
"4211","2017","4557N","Total",2017,0,0
"4212","2017","493001A","Total",2017,0,0
"4213","2017","493003F","Total",2017,0,0
"4214","2017","493004D","Total",2017,0,0
"4215","2017","493005D","Total",2017,0,0
"4216","2017","5188D","Total",2017,0,0
"4217","2017","5189D","Total",2017,0,0
"4218","2017","5751D","Total",2017,0,0
