"","SourceFiscalYear","FiscalYear","OriginType","AccountDSI","EnactedTotal","EnactedType"
"619",2015,2015,"Total","1006A",0,0
"620",2015,2015,"Total","1007F",0,0
"621",2015,2015,"Total","1008F",0,0
"622",2015,2015,"Total","1009F",0,0
"623",2015,2015,"Total","1105N",0,0
"624",2015,2015,"Total","1108N",0,0
"625",2015,2015,"Total","1405N",0,0
"626",2015,2015,"Total","1453N",0,0
"627",2015,2015,"Total","2010A",0,0
"628",2015,2015,"Total","2060A",0,0
"629",2015,2015,"Total","2070A",0,0
"630",2015,2015,"Total","3500F",0,0
"631",2015,2015,"Total","3700F",0,0
"632",2015,2015,"Total","3850F",0,0
