"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSA.Title","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","3  ","10",,"9001C81001","Surface-Launched Amraam System Summary:","C","Advance Procurement (CY)","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","4  ","20",,"1338C70000","Hellfire Sys Summary","A","Weapon System Cost","Add","U",,2011,"Base",,31881,,,,,,240,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","5  ","30",,"0648CC0007","Javelin (Aaws-M) System Summary","A","Weapon System Cost","Add","U",,2011,"Base",,163929,,,,,,715,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","6  ","30",,"2104C59300","Tow 2 System Summary","A","Weapon System Cost","Add","U",,2011,"Base",,30326,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","6  ","30",,"2104C59300","Tow 2 System Summary","B","Less: Advance Procurement (PY)","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","7  ","30",,"2104C59300","Tow 2 System Summary","C","Advance Procurement (CY)","Add","U",,2011,"Base",,48355,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","8  ","30",,"4500C64501","BCT Non Line of Sight Launch System - Increme","A","Weapon System Cost","Add","U",,2011,"Base",,350574,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","9  ","30",,"6005C64400","Guided Mlrs Rocket (GMLRS)","A","Weapon System Cost","Add","U",,2011,"Base",,291041,,,,,,2592,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","10 ","30",,"6060C65405","MLRS REDUCED RANGE PRACTICE ROCKETS (RRPR)","A","Weapon System Cost","Add","U",,2011,"Base",,15886,,,,,,2058,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","11 ","30",,"6200C02901","High Mobility Artillery Rocket System (HIMARS","A","Weapon System Cost","Add","U",,2011,"Base",,211517,,,,,,44,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","12 ","10",,"0962C50700","Patriot Mods","A","Weapon System Cost","Add","U",,2011,"Base",,57170,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","13 ","10",,"3972C61700","Itas/Tow Mods","A","Weapon System Cost","Add","U",,2011,"Base",,13281,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","14 ","10",,"6552C67500","Mlrs Mods","A","Weapon System Cost","Add","U",,2011,"Base",,8217,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","15 ","10",,"6580C67501","Himars Modifications","A","Weapon System Cost","Add","U",,2011,"Base",,39371,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","16 ","10",,"6700C71500","Hellfire Modifications","A","Weapon System Cost","Add","U",,2011,"Base",,10,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","04","Spares and Repair Parts","17 ","10",,"1242CA0250","Spares And Repair Parts","A","Weapon System Cost","Add","U",,2011,"Base",,19569,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","18 ","10",,"1242C93000","Air Defense Targets","A","Weapon System Cost","Add","U",,2011,"Base",,3613,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","19 ","10",,"3902CL2000","Items Less Than $5.0m (Missiles)","A","Weapon System Cost","Add","U",,2011,"Base",,1208,,,,,,0,,,,
,2011,"2032A",,,"Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","20 ","10",,"4662CA0100","Production Base Support","A","Weapon System Cost","Add","U",,2011,"Base",,4510,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","1  ","10",,"2897G80718","Bradley Program","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","2  ","10",,"3450GZ2500","Bradley Training Devices (MOD)","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","3  ","10",,"6984GB1300","Abrams Tank Training Devices","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","4  ","10",,"7180G85100","Stryker Vehicle","A","Weapon System Cost","Add","U",,2011,"Base",,299545,,,,,,83,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","5  ","10",,"7300G86100","Future Combat Systems: (FCS)","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","5  ","10",,"7300G86100","Future Combat Systems: (FCS)","B","Less: Advance Procurement (PY)","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","6  ","10",,"7300G86100","Future Combat Systems: (FCS)","C","Advance Procurement (CY)","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","7  ","10",,"7310G86200","Fcs Spin Outs","A","Weapon System Cost","Add","U",,2011,"Base",,41871,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","7  ","10",,"7310G86200","Fcs Spin Outs","B","Less: Advance Procurement (PY)","Add","U",,2011,"Base",,-41871,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","8  ","10",,"7310G86200","Fcs Spin Outs","C","Advance Procurement (CY)","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","9  ","20",,"0230GM0100","STRYKER (MOD)","A","Weapon System Cost","Add","U",,2011,"Base",,146352,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","10 ","20",,"1284GZ2300","Fist Vehicle (MOD)","A","Weapon System Cost","Add","U",,2011,"Base",,31083,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","11 ","20",,"1678GZ2400","Bradley Program (MOD)","A","Weapon System Cost","Add","U",,2011,"Base",,215133,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","12 ","20",,"2072GA0400","Howitzer, Med Sp Ft 155mm M109a6 (MOD)","A","Weapon System Cost","Add","U",,2011,"Base",,105277,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","13 ","20",,"3700GA0570","Improved Recovery Vehicle (M88a2 Hercules)","A","Weapon System Cost","Add","U",,2011,"Base",,69609,,,,,,17,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","14 ","20",,"4872G82925","Armored Breacher Vehicle","A","Weapon System Cost","Add","U",,2011,"Base",,77930,,,,,,17,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","15 ","20",,"5129G80571","M88 FOV MODS","A","Weapon System Cost","Add","U",,2011,"Base",,9157,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","16 ","20",,"5225GZ3001","Joint Assault Bridge","A","Weapon System Cost","Add","U",,2011,"Base",,44133,,,,,,9,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","17 ","20",,"6406GA0700","M1 Abrams Tank (MOD)","A","Weapon System Cost","Add","U",,2011,"Base",,230907,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","18 ","20",,"6500GA0750","Abrams Upgrade Program","A","Weapon System Cost","Add","U",,2011,"Base",,183000,,,,,,21,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","19 ","30",,"5960GA0050","Production Base Support (TCV-WTCV)","A","Weapon System Cost","Add","U",,2011,"Base",,3145,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20 ","10",,"1366G01300","Howitzer, Light, Towed, 105mm, M119","A","Weapon System Cost","Add","U",,2011,"Base",,5575,,,,,,2,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","21 ","10",,"2472G13000","M240 Medium Machine Gun (7.62MM)","A","Weapon System Cost","Add","U",,2011,"Base",,28179,,,,,,1655,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","22 ","10",,"5000GB2000","Machine Gun, Cal .50 M2 Roll","A","Weapon System Cost","Add","U",,2011,"Base",,79496,,,,,,5900,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","23 ","10",,"5237G12800","Lightweight .50 Caliber Machine Gun","A","Weapon System Cost","Add","U",,2011,"Base",,18941,,,,,,350,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","24 ","10",,"5632G12900","M249 Saw Machine Gun (5.56MM)","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","25 ","10",,"6106G13400","Mk-19 Grenade Machine Gun (40MM)","A","Weapon System Cost","Add","U",,2011,"Base",,4465,,,,,,238,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","26 ","10",,"6580G02200","Mortar Systems","A","Weapon System Cost","Add","U",,2011,"Base",,17082,,,,,,138,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","27 ","10",,"8165G01500","M107, Cal. 50, Sniper Rifle","A","Weapon System Cost","Add","U",,2011,"Base",,235,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","28 ","10",,"8181G01501","Xm320 Grenade Launcher Module (GLM)","A","Weapon System Cost","Add","U",,2011,"Base",,16282,,,,,,3869,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","29 ","10",,"8182G01505","M110 Semi-Automatic Sniper System (SASS)","A","Weapon System Cost","Add","U",,2011,"Base",,5159,,,,,,155,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30 ","10",,"8198G14904","M4 Carbine","A","Weapon System Cost","Add","U",,2011,"Base",,20180,,,,,,11494,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","31 ","10",,"8262G18300","Shotgun, Modular Accessory System (MASS)","A","Weapon System Cost","Add","U",,2011,"Base",,7153,,,,,,3659,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","32 ","10",,"8310G04700","Common Remotely Operated Weapons Station (CRO","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","33 ","10",,"8635G15325"," Handgun","A","Weapon System Cost","Add","U",,2011,"Base",,3371,,,,,,5000,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","34 ","10",,"9582G01700","Howitzer Lt Wt 155mm (T)","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","35 ","20",,"3000GB3000","Mk-19 Grenade Machine Gun Mods","A","Weapon System Cost","Add","U",,2011,"Base",,4286,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","36 ","20",,"3010GB3007","M4 Carbine Mods","A","Weapon System Cost","Add","U",,2011,"Base",,14044,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","37 ","20",,"3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","38 ","20",,"3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","Add","U",,2011,"Base",,5922,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","39 ","20",,"3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","Add","U",,2011,"Base",,15852,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","40 ","20",,"3640GC0401","M119 Modifications","A","Weapon System Cost","Add","U",,2011,"Base",,39810,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","41 ","20",,"6456GZ2800","M16 Rifle Mods","A","Weapon System Cost","Add","U",,2011,"Base",,3855,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","42 ","20",,"7869GZ2801","M14 7.62 Rifle Mods","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","43 ","20",,"9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","Add","U",,2011,"Base",,6083,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","44 ","30",,"1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","45 ","30",,"3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","Add","U",,2011,"Base",,7869,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","46 ","30",,"3400GC0075","Industrial Preparedness","A","Weapon System Cost","Add","U",,2011,"Base",,409,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","47 ","30",,"4010GC0076","SMALL ARMS EQUIPMENT (SOLDIER ENH PROG)","A","Weapon System Cost","Add","U",,2011,"Base",,4042,,,,,,0,,,,
,2011,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","48 ","30",,"9900GC9500","Closed Account Adjustments","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","1  ","30",,"0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,195406,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","2  ","30",,"0612E02000","Ctg, 7.62mm, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,79622,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","3  ","30",,"1450EA3000","Ctg, Handgun, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,5377,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","4  ","30",,"1722E08000","Ctg, .50 Cal, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,160712,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","5  ","30",,"2382E08900","Ctg, 20mm, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","6  ","30",,"2650E08200","Ctg, 25mm, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,15887,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","7  ","30",,"2938ER8120","Ctg, 30mm, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,95222,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","8  ","30",,"3222ER8001","Ctg, 40mm, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,167632,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","9  ","33",,"0050E89600","60mm Mortar, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,14340,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","10 ","33",,"3584E76000","81mm Mortar, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,24036,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","11 ","33",,"6780E25500","120MM Mortar, ALL TYPES","A","Weapon System Cost","Add","U",,2011,"Base",,96335,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","12 ","35",,"1120E22203","Ctg Tank 105mm: All Types","A","Weapon System Cost","Add","U",,2011,"Base",,7794,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","13 ","35",,"7372E89700","Ctg, Tank, 120mm, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,114798,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","14 ","37",,"0530E15101","Ctg, Arty, 75mm: All Types","A","Weapon System Cost","Add","U",,2011,"Base",,7329,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","15 ","37",,"0630E21101","Ctg, Arty, 105mm: All Types","A","Weapon System Cost","Add","U",,2011,"Base",,76658,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","16 ","37",,"3102E89500","Ctg, Arty, 155mm, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,45752,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","17 ","37",,"6600E80100","Proj 155mm Extended Range Xm982","A","Weapon System Cost","Add","U",,2011,"Base",,62114,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","18 ","37",,"8750E27501","Modular Artillery Charge System (MACS), All T","A","Weapon System Cost","Add","U",,2011,"Base",,29309,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","19 ","40",,"1506ER8000","Artillery Fuzes, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,25047,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","20 ","43",,"0442EA0800","Mines, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,817,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","21 ","43",,"8600E75100","Mine, Clearing Charge, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,8000,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","22 ","44",,"9680E95900","Spider Network Munitions, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,53005,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","23 ","44",,"9691E96900","Scorpion, Intelligent Munitions System , All","A","Weapon System Cost","Add","U",,2011,"Base",,10246,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","24 ","45",,"2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,43873,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","25 ","45",,"3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,120628,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","26 ","47",,"2790E55400","Demolition Munitions, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,19824,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","27 ","47",,"4582E34000","Grenades, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,41803,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","28 ","47",,"6038E46900","Signals, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,39472,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","29 ","47",,"8278E51200","Simulators, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,11389,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","30 ","50",,"0684EB0016","Ammo Components, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,17499,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","31 ","50",,"1430E91901","Non-Lethal Ammunition, All Types","A","Weapon System Cost","Add","U",,2011,"Base",,5266,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","32 ","50",,"2430EA0003","Cad/Pad All Types","A","Weapon System Cost","Add","U",,2011,"Base",,5322,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","33 ","50",,"2624EA0055","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2011,"Base",,9768,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","34 ","50",,"4370EA0575","Ammunition Peculiar Equipment","A","Weapon System Cost","Add","U",,2011,"Base",,12721,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","35 ","50",,"4758EA0550","First Destination Transportation (AMMO)","A","Weapon System Cost","Add","U",,2011,"Base",,11786,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","36 ","50",,"9615EA8500","Closeout Liabilities","A","Weapon System Cost","Add","U",,2011,"Base",,100,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","37 ","10",,"0572EP1000","Provision Of Industrial Facilities","A","Weapon System Cost","Add","U",,2011,"Base",,144368,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","38 ","10",,"2922EP2000","Layaway Of Industrial Facilities","A","Weapon System Cost","Add","U",,2011,"Base",,9504,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","39 ","10",,"4096EP1500","Maintenance Of Inactive Facilities","A","Weapon System Cost","Add","U",,2011,"Base",,9025,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","40 ","10",,"4099EP1700","Conventional Munitions Demilitarization, All","A","Weapon System Cost","Add","U",,2011,"Base",,178367,,,,,,0,,,,
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","41 ","10",,"4150EP2500","Arms Initiative","A","Weapon System Cost","Add","U",,2011,"Base",,3261,,,,,,0,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","1  ","10",,"0254DA0100","Tactical Trailers/Dolly Sets","A","Weapon System Cost","Add","U",,2011,"Base",,25560,,,,,,2359,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","2  ","10",,"0930D01001","Semitrailers, Flatbed:","A","Weapon System Cost","Add","U",,2011,"Base",,38713,,,,,,391,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","3  ","10",,"1400D02001","Semitrailers, Tankers","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","4  ","10",,"3446D15400","Hi Mob Multi-Purp Whld Veh (HMMWV)","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","5  ","10",,"6866D15500","Family Of Medium Tactical Veh (FMTV)","A","Weapon System Cost","Add","U",,2011,"Base",,918195,,,,,,2960,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","6  ","10",,"7000D15800","FIRETRUCKS & ASSOCIATED FIREFIGHTING EQUIPMEN","A","Weapon System Cost","Add","U",,2011,"Base",,21317,,,,,,0,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","7  ","10",,"8309DA0500","Family Of Heavy Tactical Vehicles (FHTV)","A","Weapon System Cost","Add","U",,2011,"Base",,549741,,,,,,0,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","8  ","10",,"8331D16506","Pls Esp","A","Weapon System Cost","Add","U",,2011,"Base",,100108,,,,,,0,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","9  ","10",,"8350D02800","Armored Security Vehicles (ASV)","A","Weapon System Cost","Add","U",,2011,"Base",,114478,,,,,,94,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10 ","10",,"8360D02901","Mine Protection Vehicle Family","A","Weapon System Cost","Add","U",,2011,"Base",,230978,,,,,,0,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","11 ","10",,"8363D03001","Family Of Mine Resistant Ambush Protec (Mrap)","A","Weapon System Cost","Add","U",,2011,"Base",,0,,,,,,0,,,,
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","12 ","10",,"8385DA0600","Truck, Tractor, Line Haul, M915/M916","A","Weapon System Cost","Add","U",,2011,"Base",,37519,,,,,,55,,,,
