"SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
2011,"0400D","Research, Development, Test & Eval, DW","OSD","04","Advanced Component Development And Prototypes","113 ","0605170D8Z","Support to Networks and Information Integration","113 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","04","Advanced Component Development And Prototypes","114 ","0303191D8Z","Joint Electromagnetic Technology (JET) Program","114 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","MDA","04","Advanced Component Development And Prototypes","115 ","0305103C","Cyber Security Initiative","115 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","116 ","0604161D8Z","Nuclear and Conventional Physical Security Equipment RDT&E SDD","116 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","117 ","0604165D8Z","Prompt Global Strike Capability Development","117 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","CBDP","05","System Development And Demonstration","118 ","0604384BP","Chemical and Biological Defense Program - EMD","118 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","05","System Development And Demonstration","119 ","0604764K","Advanced IT Services Joint Program Office (AITS-JPO)","119 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","120 ","0604771D8Z","Joint Tactical Information Distribution System (JTIDS)","120 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DTRA","05","System Development And Demonstration","121 ","0605000BR","Weapons of Mass Destruction Defeat Capabilities","121 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DCMA","05","System Development And Demonstration","122 ","0605013BL","Information Technology Development","122 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DHRA","05","System Development And Demonstration","123 ","0605021SE","Homeland Personnel Security Initiative","123 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","124 ","0605022D8Z","Defense Exportability Program","124 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","125 ","0605027D8Z","OUSD(C) IT Development Initiatives","125 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DLA","05","System Development And Demonstration","126 ","0605070S","DOD Enterprise Systems Development and Demonstration","126 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","127 ","0605075D8Z","DCMO Policy and Integration","127 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DLA","05","System Development And Demonstration","128 ","0605080S","Defense Agency Intiatives (DAI) - Financial System","128 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DLA","05","System Development And Demonstration","129 ","0605090S","Defense Retired and Annuitant Pay System (DRAS)","129 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","130 ","0605210D8Z","Defense-Wide Electronic Procurement Capabilities","130 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","05","System Development And Demonstration","131 ","0303141K","Global Combat Support System","131 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","132 ","0305304D8Z","DoD Enterprise Energy Information Management (EEIM)","132 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","133 ","0604774D8Z","Defense Readiness Reporting System (DRRS)","133 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","134 ","0604875D8Z","Joint Systems Architecture Development","134 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","135 ","0604940D8Z","Central Test and Evaluation Investment Development (CTEIP)","135 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","136 ","0604942D8Z","Assessments and Evaluations","136 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","137 ","0604943D8Z","Thermal Vicar","137 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","138 ","0605100D8Z","Joint Mission Environment Test Capability (JMETC)","138 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","139 ","0605104D8Z","Technical Studies, Support and Analysis","139 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","140 ","0605117D8Z","Foreign Materiel Acquisition and Exploitation","140 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","TJS","06","Management Support","141 ","0605126J","Joint Integrated Air and Missile Defense Organization (JIAMDO)","141 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","142 ","0605128D8Z","Classified Program USD(P)","142 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","143 ","0605130D8Z","Foreign Comparative Testing","143 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","144 ","0605142D8Z","Systems Engineering","144 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","145 ","0605151D8Z","Studies and Analysis Support - OSD","145 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","146 ","0605161D8Z","Nuclear Matters-Physical Security","146 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","147 ","0605170D8Z","Support to Networks and Information Integration","147 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","148 ","0605200D8Z","General Support to USD (Intelligence)","148 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","CBDP","06","Management Support","149 ","0605384BP","Chemical and Biological Defense Program","149 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","CBDP","06","Management Support","150 ","0605502BP","Small Business Innovative Research - Chemical Biological Def","150 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DTRA","06","Management Support","151 ","0605502BR","Small Business Innovation Research","151 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","MDA","06","Management Support","152 ","0605502C","Small Business Innovation Research - MDA","152 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","153 ","0605502D8Z","Small Business Innovative Research","153 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DARPA","06","Management Support","154 ","0605502E","Small Business Innovative Research","154 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","TJS","06","Management Support","155 ","0605502J","Small Business Innovative Research","155 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DTIC","06","Management Support","156 ","0605502KA","Small Business Innovative Research","156 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DLA","06","Management Support","157 ","0605502S","Small Business Innovative Research","157 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","158 ","0605790D8Z","Small Business Innovation Research (SBIR)/ Small Business Technology Transfer","158 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","159 ","0605798D8Z","Defense Technology Analysis","159 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DTIC","06","Management Support","160 ","0605801KA","Defense Technical Information Center (DTIC)","160 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DHRA","06","Management Support","161 ","0605803SE","R&D in Support of DoD Enlistment, Testing and Evaluation","161 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","162 ","0605804D8Z","Development Test and Evaluation","162 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DARPA","06","Management Support","163 ","0605898E","Management HQ - R&D","163 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","164 ","0606100D8Z","Budget and Program Assessments","164 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","165 ","0203345D8Z","Defense Operations Security Initiative (DOSI)","165 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","TJS","06","Management Support","166 ","0204571J","Joint Staff Analytical Support","166 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","TJS","06","Management Support","169 ","0303166J","Support to Information Operations (IO) Capabilities","169 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","170 ","0303260D8Z","Defense Military Deception Program Office (DMDPO)","170 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","171 ","0305193D8Z","Cyber Intelligence","171 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","173 ","0804767D8Z","COCOM Exercise Engagement and Training Transformation (CE2T2) - MHA","173 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","MDA","06","Management Support","174 ","0901598C","Management HQ - MDA","174 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","WHS","06","Management Support","175 ","0901598D8W","Management Headquarters WHS","175 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","WHS","06","Management Support","176 ","0903230D8W","WHS - Mission Operations Support - IT","176 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","177 ","0909999D8Z","Financing for Cancelled Account Adjustments","177 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","","06","Management Support","","9999999999","Classified Programs","","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DSS","07","Operational System Development","178 ","0604130V","Enterprise Security System (ESS)","178 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DSCA","07","Operational System Development","179 ","0605127T","Regional International Outreach (RIO) and Partnership for Peace Information Mana","179 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DSCA","07","Operational System Development","180 ","0605147T","Overseas Humanitarian Assistance Shared Information System (OHASIS)","180 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","181 ","0607210D8Z","Industrial Base Analysis and Sustainment Support","181 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","182 ","0607310D8Z","CWMD Systems: Operational Systems Development","182 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DSCA","07","Operational System Development","183 ","0607327T","Global Theater Security Cooperation Management Information Systems (G-TSCMIS)","183 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","CBDP","07","Operational System Development","184 ","0607384BP","Chemical and Biological Defense (Operational Systems Development)","184 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","TJS","07","Operational System Development","185 ","0607828J","Joint Integration and Interoperability","185 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","TJS","07","Operational System Development","186 ","0208043J","Planning and Decision Aid System (PDAS)","186 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","187 ","0208045K","C4I Interoperability","187 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","189 ","0301144K","Joint/Allied Coalition Information Sharing","189 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","193 ","0302016K","National Military Command System-Wide Support","193 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","194 ","0302019K","Defense Info Infrastructure Engineering and Integration","194 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","195 ","0303126K","Long-Haul Communications - DCS","195 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","196 ","0303131K","Minimum Essential Emergency Communications Network (MEECN)","196 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","NSA","07","Operational System Development","197 ","0303135G","Public Key Infrastructure (PKI)","197 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","NSA","07","Operational System Development","198 ","0303136G","Key Management Infrastructure (KMI)","198 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","199 ","0303140D8Z","Information Systems Security Program","199 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","NSA","07","Operational System Development","200 ","0303140G","Information Systems Security Program","200 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","201 ","0303150K","Global Command and Control System","201 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","202 ","0303153K","Defense Spectrum Organization","202 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","203 ","0303170K","Net-Centric Enterprise Services (NCES)","203 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","204 ","0303260D8Z","Defense Military Deception Program Office (DMDPO)","204 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","205 ","0303610K","Teleport Program","205 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","206 ","0304210BB","Special Applications for Contingencies","206 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","210 ","0305103K","Cyber Security Initiative","210 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","211 ","0305125D8Z","Critical Infrastructure Protection (CIP)","211 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","215 ","0305186D8Z","Policy R&D Programs","215 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","216 ","0305199D8Z","Net Centricity","216 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","218 ","0305208BB","Distributed Common Ground/Surface Systems","218 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","221 ","0305208K","Distributed Common Ground/Surface Systems","221 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","223 ","0305219BB","MQ-1 Predator A UAV","223 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DSS","07","Operational System Development","225 ","0305327V","Insider Threat","225 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","226 ","0305387D8Z","Homeland Defense Technology Transfer Program","226 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","227 ","0305600D8Z","International Intelligence Technology and Architectures","227 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","NSA","07","Operational System Development","232 ","0305889G","Counterdrug Intelligence Support","232 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DLA","07","Operational System Development","234 ","0708011S","Industrial Preparedness","234 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","DLA","07","Operational System Development","235 ","0708012S","Logistics Support Activities","235 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","TJS","07","Operational System Development","236 ","0902298J","Management HQ - OJCS","236 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","237 ","1105219BB","MQ-9 UAV","237 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","238 ","1105232BB","RQ-11 UAV","238 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","239 ","1160279BB","Small Business Innovative Research/Small Bus Tech Transfer Pilot Prog","239 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","240 ","1160403BB","Aviation Systems","240 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","241 ","1160405BB","Intelligence Systems Development","241 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","242 ","1160408BB","Operational Enhancements","242 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","243 ","1160431BB","Warrior Systems","243 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","244 ","1160432BB","Special Programs","244 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","245 ","1160480BB","SOF Tactical Vehicles","245 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","246 ","1160483BB","Maritime Systems","246 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","247 ","1160489BB","Global Video Surveillance Activities","247 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","248 ","1160490BB","Operational Enhancements Intelligence","248 ","Y","U",2016,"OCO",,,,,0
2011,"0400D","Research, Development, Test & Eval, DW","","07","Operational System Development","","9999999999","Classified Programs","","Y","U",2016,"OCO",,,,,137087
2011,"0460D","Operational Test & Eval, Defense","OTE","06","Management Support","1   ","0605118OTE","Operational Test and Evaluation","1   ","Y","U",2016,"OCO",,,,,0
2011,"0460D","Operational Test & Eval, Defense","OTE","06","Management Support","2   ","0605131OTE","Live Fire Test and Evaluation","2   ","Y","U",2016,"OCO",,,,,0
2011,"0460D","Operational Test & Eval, Defense","OTE","06","Management Support","3   ","0605814OTE","Operational Test Activities and Analyses","3   ","Y","U",2016,"OCO",,,,,0
2011,"0107D","Office of the Inspector General","IG","02","RDT&E","1   ","0901517X","Inspector General, DoD, Audit, Intelligence and Non-Criminal Investigative Activ","1   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","1   ","0601101HP","In-House Laboratory Independent Research","1   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","2   ","0601117HP","Basic Operational Medical Research Science","2   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","3   ","0602115HP","Applied Biomedical Technology","3   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","4   ","0602787HP","Medical Technology","4   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","5   ","0603002HP","Medical Advanced Technology","5   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","6   ","0603115HP","Medical Technology Development","6   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","7   ","0604110HP","Medical Products Support and Advanced Concept Development","7   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","8   ","0605013HP","Information Technology Development","8   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","9   ","0605023HP","Information Technology Development - Integrated Electronic Health Record","9   ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","10  ","0605025HP","Information Technology Development ? Theater Medical Information Program-Joint","10  ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","11  ","0605026HP","Information Technology Development- DoD Healthcare Management System Modernizati","11  ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","12  ","0605039DHA","DoD Medical Information Exchange and Interoperability","12  ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","13  ","0605145HP","Medical Products and Support Systems Development","13  ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","14  ","0605502HP","Small Business Innovative Research","14  ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","15  ","0606105HP","Medical Program-Wide Activities","15  ","N","U",2016,"OCO",,,,,0
2011,"0130D","Defense Health Program","DHA","02","RDT&E","16  ","0607100HP","Medical Products and Capabilities Enhancement Activities","16  ","N","U",2016,"OCO",,,,,0
2011,"0390D","Chem Agents & Munitions Destruction","ARMY","02","Research, Development, Test, And Evaluation","1   ","0708081D","Chemical Materials Agency","1   ","N","U",2016,"OCO",,,,,0
2011,"0390D","Chem Agents & Munitions Destruction","ARMY","02","Research, Development, Test, And Evaluation","2   ","0708083D","Assembled Chemical Weapons Alternatives","2   ","N","U",2016,"OCO",,,,,0
2011,"4557N","National Defense Sealift Fund","NAVY","04","Research and Development","1   ","0408042N","National Defense Sealift Fund","1   ","N","U",2016,"OCO",,,,,0
2011,,,,,,,,,,,,2016,"OCO",,,,,
2011,"*  $95M for Ebola Response and Preparedness included in this total.",,,,,,,,,,,2016,"OCO",,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","01","Basic Research","1   ","0601101A","In-House Laboratory Independent Research","1   ","Y","U",2016,"Total",,,,13018,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","01","Basic Research","2   ","0601102A","Defense Research Sciences","2   ","Y","U",2016,"Total",,,,239118,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","01","Basic Research","3   ","0601103A","University Research Initiatives","3   ","Y","U",2016,"Total",,,,72603,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","01","Basic Research","4   ","0601104A","University and Industry Research Centers","4   ","Y","U",2016,"Total",,,,100340,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","5   ","0602105A","Materials Technology","5   ","Y","U",2016,"Total",,,,28314,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","6   ","0602120A","Sensors and Electronic Survivability","6   ","Y","U",2016,"Total",,,,38374,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","7   ","0602122A","TRACTOR HIP","7   ","Y","U",2016,"Total",,,,6879,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","8   ","0602211A","Aviation Technology","8   ","Y","U",2016,"Total",,,,56884,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","9   ","0602270A","Electronic Warfare Technology","9   ","Y","U",2016,"Total",,,,19243,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","10  ","0602303A","Missile Technology","10  ","Y","U",2016,"Total",,,,45053,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","11  ","0602307A","Advanced Weapons Technology","11  ","Y","U",2016,"Total",,,,29428,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","12  ","0602308A","Advanced Concepts and Simulation","12  ","Y","U",2016,"Total",,,,27862,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","13  ","0602601A","Combat Vehicle and Automotive Technology","13  ","Y","U",2016,"Total",,,,68839,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","14  ","0602618A","Ballistics Technology","14  ","Y","U",2016,"Total",,,,92801,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","15  ","0602622A","Chemical, Smoke and Equipment Defeating Technology","15  ","Y","U",2016,"Total",,,,3866,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","16  ","0602623A","Joint Service Small Arms Program","16  ","Y","U",2016,"Total",,,,5487,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","17  ","0602624A","Weapons and Munitions Technology","17  ","Y","U",2016,"Total",,,,48340,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","18  ","0602705A","Electronics and Electronic Devices","18  ","Y","U",2016,"Total",,,,55301,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","19  ","0602709A","Night Vision Technology","19  ","Y","U",2016,"Total",,,,33807,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","20  ","0602712A","Countermine Systems","20  ","Y","U",2016,"Total",,,,25068,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","21  ","0602716A","Human Factors Engineering Technology","21  ","Y","U",2016,"Total",,,,23681,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","22  ","0602720A","Environmental Quality Technology","22  ","Y","U",2016,"Total",,,,20850,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","23  ","0602782A","Command, Control, Communications Technology","23  ","Y","U",2016,"Total",,,,36160,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","24  ","0602783A","Computer and Software Technology","24  ","Y","U",2016,"Total",,,,12656,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","25  ","0602784A","Military Engineering Technology","25  ","Y","U",2016,"Total",,,,63409,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","26  ","0602785A","Manpower/Personnel/Training Technology","26  ","Y","U",2016,"Total",,,,24735,
