"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedType","PBtotal","EnactedTotal"
"3000",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Tank and Automotive Maintenance Facilities","Macon","29019100","National Guard Vehicle Maintenance Shop","U","2014","TOAamount","Total",9100,NA,NA,NA
"3001",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Aircraft Maintenance Facilities","Whiteman AFB","29022100","Aircraft Maintenance Hangar","U","2014","TOAamount","Total",5000,NA,NA,NA
"3002",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Training Buildings","New York","36016100","National Guard Readiness Center Alteration","U","2014","TOAamount","Total",31000,NA,NA,NA
"3003",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OH","OHIO","Sewage & Industrial Waste Collection Lines","Ravenna Army Ammunition Plant","39029200","Sanitary Sewer","U","2014","TOAamount","Total",5200,NA,NA,NA
"3004",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Training Buildings","Fort Indiantown Gap","42005100","Aircraft Maintenance Instructional Building","U","2014","TOAamount","Total",40000,NA,NA,NA
"3005",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Tank and Automotive Maintenance Facilities","Greenville","45013100","National Guard Vehicle Maintenance Shop","U","2014","TOAamount","Total",13000,NA,NA,NA
"3006",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Training Buildings","Greenville","45028300","National Guard Readiness Center","U","2014","TOAamount","Total",13000,NA,NA,NA
"3007",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","Training Buildings","Fort Worth","48024300","Armed Forces Reserve Center","U","2014","TOAamount","Total",14270,NA,NA,NA
"3008",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WY","WYOMING","Training Buildings","Afton","56008100","National Guard Readiness Center","U","2014","TOAamount","Total",10200,NA,NA,NA
"3009",2016,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Tank and Automotive Maintenance Facilities","Camp Santiago","43007000","Maneuver Area Training & Equipment Site Addit","U","2014","TOAamount","Total",5600,NA,NA,NA
"3010",2016,"2085A","2085","A","MILCON, ARNG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","99002200","Unspecified Minor Construction","U","2014","TOAamount","Total",12240,NA,NA,NA
"3011",2016,"2085A","2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","99003300","Planning and Design","U","2014","TOAamount","Total",22930,NA,NA,NA
"3012",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Camp Parks","07190300","Army Reserve Center","U","2014","TOAamount","Total",17500,NA,NA,NA
"3013",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Fort Hunter Liggett","07228400","TASS Training Center (TTC)","U","2014","TOAamount","Total",16500,NA,NA,NA
"3014",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Bowie","06766300","Army Reserve Center","U","2014","TOAamount","Total",25500,NA,NA,NA
"3015",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Unaccom Personnel Housing Mess Fac","Joint Base Mcguire-Dix-Lakehurst","06527700","Consolidated Dining Facility","U","2014","TOAamount","Total",13400,NA,NA,NA
"3016",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Install & Org Covered Storage","Joint Base Mcguire-Dix-Lakehurst","06966900","Central Issue Facility","U","2014","TOAamount","Total",7900,NA,NA,NA
"3017",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Ranges","Joint Base Mcguire-Dix-Lakehurst","07176800","Automated Multipurpose Machine Gun (MPMG)","U","2014","TOAamount","Total",9500,NA,NA,NA
"3018",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Ranges","Joint Base Mcguire-Dix-Lakehurst","07176900","Modified Record Fire Range","U","2014","TOAamount","Total",5400,NA,NA,NA
"3019",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Training Buildings","Bullville","06769000","Army Reserve Center","U","2014","TOAamount","Total",14500,NA,NA,NA
"3020",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Fort Bragg","07190000","Army Reserve Center","U","2014","TOAamount","Total",24500,NA,NA,NA
"3021",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Airfield Operational Buildings","Fort Mccoy","06756700","Access Control Point/Mail/Freight Center","U","2014","TOAamount","Total",0,NA,NA,NA
"3022",2016,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Unaccom Personnel Housing Mess Fac","Fort Mccoy","07199900","NCO Academy Dining Facility","U","2014","TOAamount","Total",5900,NA,NA,NA
"3023",2016,"2086A","2086","A","MILCON, Army R","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","07267000","Unspecified Minor Construction","U","2014","TOAamount","Total",1748,NA,NA,NA
"3024",2016,"2086A","2086","A","MILCON, Army R","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","07267200","Planning and Design","U","2014","TOAamount","Total",14212,NA,NA,NA
"3025",2016,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","WI","WISCONSIN","Fam Hsg Dewellings","Fort Mccoy","07486100","Family Housing New Construction","U","2014","TOAamount","Total",23000,NA,NA,NA
"3026",2016,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","ZU","WORLDWIDE UNSPECIFIED","Fam Hsg Dewellings","Unspecified Worldwide Locations","91072000","Foreign Currency Fluctuation","U","2014","TOAamount","Total",4962,NA,NA,NA
"3027",2016,"0720A","0720","A","Fam Hsg Con, Army","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","07196400","Family Housing P & D","U","2014","TOAamount","Total",4408,NA,NA,NA
"3028",2016,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","19350000","Utilities","U","2014","TOAamount","Total",67735,NA,NA,NA
"3029",2016,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","19100000","Management Account","U","2014","TOAamount","Total",4067,NA,NA,NA
"3030",2016,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","19110000","Management Account","U","2014","TOAamount","Total",40791,NA,NA,NA
"3031",2016,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","19120000","Services","U","2014","TOAamount","Total",9426,NA,NA,NA
"3032",2016,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","19130000","Furnishings","U","2014","TOAamount","Total",21373,NA,NA,NA
"3033",2016,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","19140000","Miscellaneous","U","2014","TOAamount","Total",906,NA,NA,NA
"3034",2016,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","19400000","Leased Housing","U","2014","TOAamount","Total",172938,NA,NA,NA
"3035",2016,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","19200000","Maintenance of Real Property Facilities","U","2014","TOAamount","Total",130088,NA,NA,NA
"3036",2016,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","19500000","Military Housing Privitization Initiative","U","2014","TOAamount","Total",22369,NA,NA,NA
"3037",2016,"051001A","051001","A","BRAC - Army","ARMY","01","BASE CLOSURE I","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Army","10900003","Base Realignment & Closure","U","2014","TOAamount","Total",16323,NA,NA,NA
"3038",2016,"051601A","051601","A","DoD BRAC - Army","ARMY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Army","90000600","Base Realignment and Closure","U","2014","TOAamount","Total",442949,NA,NA,NA
"3039",2016,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","06BRAC51","FY2005 BRAC","U","2014","TOAamount","Total",24307,NA,NA,NA
"3040",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Tank and Automotive Maintenance Facilities","Barstow","62204939","Engine Dynamometer Facility","U","2014","TOAamount","Total",0,NA,NA,NA
"3041",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Depot & Arsenal Ammunition Storage","Camp Pendleton, California","00681970","Ammunition Supply Point Upgrade","U","2014","TOAamount","Total",13124,NA,NA,NA
"3042",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Aircraft Maintenance Facilities","Point Mugu","69232281","Aircraft Engine Test Pads","U","2014","TOAamount","Total",7198,NA,NA,NA
"3043",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Aircraft Maintenance Facilities","Point Mugu","69232593","BAMS Consolidated Maintenance Hangar","U","2014","TOAamount","Total",17469,NA,NA,NA
"3044",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Enlisted Personnel Unaccompanied Personnel Housing","Port Hueneme","69232599","Unaccompanied Housing Conversion","U","2014","TOAamount","Total",33600,NA,NA,NA
"3045",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Heat Transmission & Dist Lines","San Diego","00243520","Steam Plant Decentralization","U","2014","TOAamount","Total",34331,NA,NA,NA
"3046",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Training Support Facilities","Twentynine Palms, California","67399159","Camp Wilson Infrastructure Upgrades","U","2014","TOAamount","Total",0,NA,NA,NA
"3047",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Training Buildings","Coronado","00246957","H-60 Trainer Facility","U","2014","TOAamount","Total",8910,NA,NA,NA
"3048",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Airfield Aprons","Jacksonville","00207659","P-8 Training & Parking Apron Expansion","U","2014","TOAamount","Total",20752,NA,NA,NA
"3049",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Airfield Operational Buildings","Key West","00213678","Aircraft Crash/Rescue & Fire Headquarters","U","2014","TOAamount","Total",14001,NA,NA,NA
"3050",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Admin Bldgs","Mayport","60201425","LCS Logistic Support Facility","U","2014","TOAamount","Total",16093,NA,NA,NA
"3051",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","GA","GEORGIA","Weapons and Spares Maintenance Facilities","Albany","67004934","Weapons Storage and Inspection Facility","U","2014","TOAamount","Total",15600,NA,NA,NA
"3052",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","GA","GEORGIA","Operational Support Buildings","Albany","67004954","CERS Dispatch Facility","U","2014","TOAamount","Total",1010,NA,NA,NA
"3053",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","GA","GEORGIA","Land Purchase, Condemnation, Donation or Transfer","Townsend","60169473","Townsend Bombing Range Land Acq - Phase 1","U","2014","TOAamount","Total",61717,NA,NA,NA
"3054",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Install & Org Covered Storage","Kaneohe Bay","00318778","Armory Addition and Renovation","U","2014","TOAamount","Total",0,NA,NA,NA
"3055",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Electronic & Communications Equipment Maintenance Facilities","Kaneohe Bay","00318852","3rd Radio Bn Maintenance/Operations Complex","U","2014","TOAamount","Total",25336,NA,NA,NA
"3056",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Airfield Aprons","Kaneohe Bay","00318863","Aircraft Maintenance Hangar Upgrades","U","2014","TOAamount","Total",31820,NA,NA,NA
"3057",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Aircraft Maintenance Facilities","Kaneohe Bay","00318864","Aircraft Maintenance Expansion","U","2014","TOAamount","Total",16968,NA,NA,NA
"3058",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Training Buildings","Kaneohe Bay","00318884","Aviation Simulator Modernization/Addition","U","2014","TOAamount","Total",17724,NA,NA,NA
"3059",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Airfield Aprons","Kaneohe Bay","00318907","MV-22 Parking Apron and Infrastructure","U","2014","TOAamount","Total",74665,NA,NA,NA
"3060",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Aircraft Maintenance Facilities","Kaneohe Bay","00318908","MV-22 Hangar","U","2014","TOAamount","Total",57517,NA,NA,NA
"3061",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Ships and Spares Maintenance Facilities","Pearl Harbor","62813270","Drydock Waterfront Facility","U","2014","TOAamount","Total",22721,NA,NA,NA
"3062",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Ships and Spares Maintenance Facilities","Pearl Harbor","62813320","Submarine Production Support Facility","U","2014","TOAamount","Total",35277,NA,NA,NA
"3063",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Potable Water Distribution System","Pearl Harbor","62813493","Water Transmission Line","U","2014","TOAamount","Total",30100,NA,NA,NA
"3064",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","IL","ILLINOIS","Enlisted Personnel Unaccompanied Personnel Housing","Great Lakes","00128714","Unaccompanied Housing","U","2014","TOAamount","Total",35851,NA,NA,NA
"3065",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ME","MAINE","Ships and Spares Maintenance Facilities","Bangor","32446308","NCTAMS VLF Commercial Power Connection","U","2014","TOAamount","Total",13800,NA,NA,NA
"3066",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ME","MAINE","Ships and Spares Maintenance Facilities","Kittery","32446266","Structural Shops Consolidation","U","2014","TOAamount","Total",11522,NA,NA,NA
"3067",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MD","MARYLAND","Communication Buildings","Fort Meade","67925001","MARFORCYBERCOM HQ-OPS Building","U","2014","TOAamount","Total",83988,NA,NA,NA
"3068",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NV","NEVADA","Sewage & Industrial Waste Treatment & Disposal","Fallon","60495393","Wastewater Treatment Plant","U","2014","TOAamount","Total",11334,NA,NA,NA
"3069",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Training Buildings","Camp Lejeune, North Carolina","670011349","Operations Training Complex","U","2014","TOAamount","Total",22515,NA,NA,NA
"3070",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Refuse & Garbage Fac","Camp Lejeune, North Carolina","670011353","Landfill - Phase 4","U","2014","TOAamount","Total",20795,NA,NA,NA
"3071",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Heat Transmission & Dist Lines","Camp Lejeune, North Carolina","670011445","Steam Decentralization - Camp Johnson","U","2014","TOAamount","Total",2620,NA,NA,NA
"3072",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Heat Transmission & Dist Lines","Camp Lejeune, North Carolina","670011447","Steam Decentralization - Hadnot Point","U","2014","TOAamount","Total",13390,NA,NA,NA
"3073",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Heat Transmission & Dist Lines","Camp Lejeune, North Carolina","670011448","Steam Decentralization - BEQ Nodes","U","2014","TOAamount","Total",18679,NA,NA,NA
"3074",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Aircraft Maintenance Facilities","New River","62573674","Corrosion Control Hangar","U","2014","TOAamount","Total",12547,NA,NA,NA
"3075",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Training Buildings","New River","62573676","CH-53K Maintenance Training Facility","U","2014","TOAamount","Total",13218,NA,NA,NA
"3076",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Communication Buildings","New River","62573726","Regional Communication Station","U","2014","TOAamount","Total",20098,NA,NA,NA
"3077",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","OK","OKLAHOMA","Aircraft Maintenance Facilities","Tinker AFB","00128136","Hangar Bay Addition - TACAMO E-6B","U","2014","TOAamount","Total",14144,NA,NA,NA
"3078",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","RI","RHODE ISLAND","Training Buildings","Newport","32411103","Hewitt Hall Research Center","U","2014","TOAamount","Total",12422,NA,NA,NA
"3079",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Training Buildings","Charleston","42237100","Nuclear Power Operation Training Facility","U","2014","TOAamount","Total",73932,NA,NA,NA
"3080",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Guided Missile Maintenance Facilities","Dam Neck","60191815","Aerial Target Operation Consolidation","U","2014","TOAamount","Total",10587,NA,NA,NA
"3081",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Piers and Wharfs","Norfolk","62688500","Pier 11 Power Upgrades for CVN-78","U","2014","TOAamount","Total",3380,NA,NA,NA
"3082",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Communication Buildings","Quantico","002621406","ATC Transmitter/Receiver Relocation","U","2014","TOAamount","Total",3630,NA,NA,NA
"3083",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Roads","Quantico","00264588","Fuller Road Improvements","U","2014","TOAamount","Total",9013,NA,NA,NA
"3084",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Training Buildings","Quantico","00264677","Academic Instruction Facility TECOM Schools","U","2014","TOAamount","Total",25731,NA,NA,NA
"3085",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Training Facilities Other Than Buildings","Yorktown","69212461","Small Arms Ranges","U","2014","TOAamount","Total",18700,NA,NA,NA
"3086",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Aircraft Maintenance Facilities","Whidbey Island","00620239","EA-18G Facility Improvements","U","2014","TOAamount","Total",32482,NA,NA,NA
"3087",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Training Buildings","Whidbey Island","00620251","P-8A Hangar and Training Facilities","U","2014","TOAamount","Total",85167,NA,NA,NA
"3088",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Ships and Spares Maintenance Facilities","Bremerton","68436420","Integrated Water Treatment Sys Dry Docks 3&4","U","2014","TOAamount","Total",18189,NA,NA,NA
"3089",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Piers and Wharfs","Kitsap","68436990","Explosives Handling Wharf #2 (INC)","U","2014","TOAamount","Total",24880,NA,NA,NA
"3090",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Communication Buildings","Yokosuka","61028011","Communication System Upgrade","U","2014","TOAamount","Total",7568,NA,NA,NA
"3091",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Aircraft Maintenance Facilities","MCAS Futenma","63026201","Airfield Security Upgrades","U","2014","TOAamount","Total",5820,NA,NA,NA
"3092",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Training Buildings","Guam","41557625","BAMS Forward Operational & Maintenance Hangar","U","2014","TOAamount","Total",61702,NA,NA,NA
"3093",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Aircraft Maintenance Facilities","Guam","61755109","Aircraft Maintenance Hangar - North Ramp","U","2014","TOAamount","Total",85673,NA,NA,NA
"3094",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Depot & Arsenal Ammunition Storage","Guam","61755425","Modular Storage Magazines","U","2014","TOAamount","Total",63382,NA,NA,NA
"3095",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Piers and Wharfs","Guam","61755518","Wharf Improvements, Berth X-Ray 1","U","2014","TOAamount","Total",53420,NA,NA,NA
"3096",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Ships and Spares Maintenance Facilities","Guam","61755566","Emergent Repair Facility Expansion","U","2014","TOAamount","Total",35860,NA,NA,NA
"3097",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Depot & Arsenal Covered Storage","Guam","61755637","Dehumidified Supply Storage Facility","U","2014","TOAamount","Total",17170,NA,NA,NA
"3098",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Piers and Wharfs","Guam","61755638","Wharf Improvements","U","2014","TOAamount","Total",1170,NA,NA,NA
"3099",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Ship Operational Buildings","Camp Lemonier, Djibouti","3379A227","Armory","U","2014","TOAamount","Total",6420,NA,NA,NA
"3100",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Enlisted Personnel Unaccompanied Personnel Housing","Camp Lemonier, Djibouti","3379A921","Deployed Billeting Phase 2","U","2014","TOAamount","Total",22580,NA,NA,NA
"3101",2016,"1205N","1205","N","Mil Con, Navy","NAVY","02","MINOR CONST","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","64481400","Unspecified Minor Construction","U","2014","TOAamount","Total",19740,NA,NA,NA
"3102",2016,"1205N","1205","N","Mil Con, Navy","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64482044","MCON Design Funds","U","2014","TOAamount","Total",80638,NA,NA,NA
"3103",2016,"1205N","1205","N","Mil Con, Navy","NAVY","05","MAJ REP CONST","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","000005000","Foreign Currency Fluctuation, CMA","U","2014","TOAamount","Total",4363,NA,NA,NA
"3104",2016,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Training Buildings","March AFB","61065202","NOSC Moreno Valley Reserve Training Center","U","2014","TOAamount","Total",9086,NA,NA,NA
"3105",2016,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","MO","MISSOURI","Training Buildings","Kansas City","68479139","Reserve Training Center - Belton, Missouri","U","2014","TOAamount","Total",15020,NA,NA,NA
"3106",2016,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","TN","TENNESSEE","Training Buildings","Memphis","68479031","Reserve Boat Maintenance and Storage Facility","U","2014","TOAamount","Total",2354,NA,NA,NA
"3107",2016,"1235N","1235","N","Mil Con, Navy Res","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64480432","MCNR Planning & Design","U","2014","TOAamount","Total",2540,NA,NA,NA
"3108",2016,"0730N","0730","N","Fam Hsg Con, N/MC","NAVY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH Post Acquisition Construction Improvements","Unspecified Worldwide Locations","N8800411","Improvements","U","2014","TOAamount","Total",81290,NA,NA,NA
"3109",2016,"0730N","0730","N","Fam Hsg Con, N/MC","NAVY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","N8800412","Design","U","2014","TOAamount","Total",4438,NA,NA,NA
"3110",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","N0900233","Utilities Account","U","2014","TOAamount","Total",76110,NA,NA,NA
